Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.65928,1.7104,0.18962,0.15187,0.26775,0.32737,1.81881,0.57,0.41871,0,0,0,0.23054,0.03333,0,0.03972
5 to 9,1.09186,15.58247,2.09461,0.09334,0,0.18421,1.0049,0.73417,0.90417,0.45511,0.27087,0,0.14993,0.03341,0,0.11021
10 to 14,0.1471,1.2269,15.33184,5.40913,0.04502,0,0.93326,0.31049,0.52152,0.74279,0.12785,0,0.1442,0,0,0.25338
15 to 19,0.07509,0.19367,1.00035,11.34355,0.77955,0.19114,2.81522,0.13728,0.237,0.76765,0.45976,0.52576,0.27766,0.03319,0.00594,0.04123
20 to 24,0.11628,0.06185,0.13468,0.94187,3.08651,0.6466,0.65011,0.91102,2.2034,0.56054,2.19071,1.34866,0.52159,0.27846,0.20816,0.25342
25 to 29,0.13904,0.32538,0.05675,0.71468,1.31613,3.25726,1.68886,0.65653,1.40109,1.15732,2.15025,1.20885,0.57013,0.30228,0.09284,0.11309
30 to 34,1.14353,0.27991,0.14336,2.63735,2.15508,1.22093,5.75085,1.05182,1.41037,0.86667,0.6377,0.93158,0.69209,0.21994,0.09418,0.32984
35 to 39,1.13201,1.17603,0.54697,0.29057,2.68524,1.53124,3.4927,3.36321,4.49435,1.78121,1.62789,1.11121,1.24347,0.39869,0.27767,0.1807
40 to 44,0.37062,1.28297,1.18541,0.50886,0.14748,2.08334,2.18741,2.22943,6.00155,2.30028,0.20194,2.05472,0.94789,0.38637,0.5355,0.40564
45 to 49,0.0887,0.24203,0.81126,0.88548,0.42088,0.83802,4.15591,4.80144,2.9443,2.33443,2.20792,1.60402,0.79305,0.06735,0.38617,0.32641
50 to 54,0.3102,0.18532,0.32629,0.77887,0.72633,1.8419,1.1143,1.79224,2.9142,1.3151,1.38825,1.20427,1.65998,0.32613,0.18752,0.18625
55 to 59,0.30458,0.15106,0.06605,0.14031,0,0.65054,0.41245,0.36455,0.42362,0.80095,0.64189,2.64213,2.15189,0.48917,0.56886,0.35082
60 to 64,0.31561,0.02454,0.02083,0.02968,0.01281,0.18045,0.08416,0.62345,0.40523,0.32466,0.15258,1.23695,1.4046,1.02927,0.70727,0.03566
65 to 69,0.14182,0.10774,0.05522,0.03743,0,0.01912,0.02817,0.16134,0.13879,0,0.13809,0.67268,0.65454,0.69884,0.63192,0.53082
70 to 74,0,0.10474,0.12619,0.08187,0.0197,0,0.07951,0.11367,0.2105,0.03957,0.00843,0,0.71182,0.37511,1.80676,0.42596
75+,0,0.06432,0,0,0.0499,0,0.22386,0.02638,0,0.00136,0.04839,0.03089,0.08814,0.09026,0.19507,0.67839
