Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.81199,1.10694,0.43968,0.31293,0.48897,1.21106,0.97994,0.89481,0.39596,0.24586,0.31542,0.65956,1.08242,0.61787,0.18181,0.31592
5 to 9,1.23959,7.97945,2.18814,0.57603,0.40836,0.53477,1.01062,1.18356,0.64945,0.40811,0.45726,0.69788,0.64473,0.54228,0.27981,0.4863
10 to 14,0.53005,1.05226,7.6914,2.21589,0.52401,0.36213,0.73794,0.76907,0.801,0.40177,0.51181,0.3277,0.31303,0.37712,0.29783,0.30719
15 to 19,0.53974,0.58815,1.0844,5.47702,3.22554,1.51642,0.67082,0.78683,0.91407,0.94292,0.71519,0.56468,0.5257,0.30521,0.41276,0.78306
20 to 24,0.98187,0.39802,0.66381,1.69071,5.26566,4.28892,1.93609,1.08422,1.20019,1.10585,1.07656,0.73702,0.69815,0.37526,0.19486,0.23548
25 to 29,1.65771,1.06106,0.66193,1.06291,3.23679,5.872,3.2465,1.96626,1.40375,1.21196,1.49997,1.50487,1.13342,0.76786,0.37843,0.28637
30 to 34,1.3285,1.26482,0.67351,0.62946,1.83827,3.56353,3.68066,2.3359,1.66872,1.17745,1.25275,1.71629,1.38407,0.90859,0.24808,0.28884
35 to 39,1.10082,1.1097,0.9261,0.8733,1.44805,2.56173,2.96824,2.75458,1.87377,1.36474,0.97737,1.03215,1.29783,1.10177,0.48873,0.83009
40 to 44,0.53514,0.70671,0.89948,0.88587,1.3009,1.94965,2.05259,2.28712,2.10183,1.32845,1.27916,0.91692,1.06083,0.84587,0.45904,0.66141
45 to 49,0.35538,0.35876,0.46992,0.71261,1.32945,1.75976,1.64837,1.5076,1.54251,1.30817,1.30111,0.78638,0.5995,0.40193,0.13283,0.64418
50 to 54,0.40113,0.27803,0.30044,0.40067,0.89054,1.58486,1.45633,1.06168,1.05931,0.95272,1.0094,0.78554,0.49983,0.28454,0.15313,0.37154
55 to 59,0.47182,0.36855,0.18769,0.21542,0.56261,0.91804,1.18487,0.76861,0.45148,0.47781,0.64613,0.60459,0.61845,0.33336,0.12148,0.30665
60 to 64,0.29403,0.24217,0.13169,0.12681,0.26964,0.42891,0.59091,0.58099,0.40946,0.23254,0.26073,0.35436,0.384,0.22177,0.11337,0.05862
65 to 69,0.23186,0.17249,0.15306,0.10089,0.1382,0.24194,0.33268,0.38454,0.24674,0.14723,0.10371,0.16627,0.24666,0.12968,0.13036,0.11912
70 to 74,0.1138,0.0712,0.09881,0.05526,0.14577,0.12536,0.16638,0.20153,0.13366,0.08082,0.06295,0.05955,0.09318,0.0815,0.07467,0.10166
75+,0.06136,0.06197,0.06817,0.03854,0.11415,0.07144,0.15519,0.08475,0.06528,0.09005,0.05468,0.0532,0.03784,0.02997,0.07228,0.02174
