Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.27318,0.97505,0.26852,0.1482,0.23883,0.56036,0.69096,0.54445,0.33802,0.20093,0.30804,0.49734,0.63026,0.49425,0.42768,0.37891
5 to 9,1.06791,9.05479,2.56666,0.39035,0.23096,0.23161,0.65485,0.83105,0.65789,0.39265,0.42053,0.56594,0.58101,0.68852,1.08333,0.50231
10 to 14,0.42038,1.18709,12.4287,3.79781,0.29319,0.1284,0.42011,0.61013,0.95144,0.57823,0.60532,0.43172,0.3955,0.56612,0.94174,0.71307
15 to 19,0.26942,0.29338,1.02426,11.92471,3.23985,0.70205,0.37054,0.58065,0.90676,1.24805,1.04455,0.76842,0.52944,0.3856,1.00991,0.68351
20 to 24,0.36574,0.20622,0.35154,1.49587,4.73054,1.96981,0.95897,0.66799,0.9038,0.98506,1.20358,0.90101,0.66742,0.44916,0.37856,0.28825
25 to 29,0.63985,0.3768,0.267,0.68373,1.80716,3.68855,1.73806,1.33247,1.29745,1.08757,1.58568,1.48757,1.11312,0.60996,0.64969,0.27581
30 to 34,0.97295,0.69533,0.41883,0.55327,1.21616,1.99603,2.89414,1.67828,1.72913,1.37159,1.4588,1.65533,1.25148,0.85534,0.61934,0.436
35 to 39,0.87749,0.9045,0.7647,0.75164,1.08396,1.56506,1.92715,2.84071,1.98491,1.58947,1.4489,1.35277,1.3408,0.81428,1.09138,0.54654
40 to 44,0.48311,0.72252,1.0578,1.04407,0.98211,1.34439,1.51697,2.06128,3.02518,1.75219,1.95558,1.57539,1.25327,0.82605,1.20092,0.58152
45 to 49,0.27548,0.29849,0.5739,1.02905,1.30087,1.13599,1.24325,1.39814,1.87686,2.40849,2.17187,1.35337,1.12402,0.49506,0.94476,0.64462
50 to 54,0.31704,0.18807,0.27921,0.52665,0.90504,1.19847,0.9788,1.07337,1.36232,1.36835,2.36608,1.66355,1.05436,0.52589,0.71471,0.65406
55 to 59,0.26955,0.18418,0.15926,0.23185,0.51695,0.69551,0.7606,0.63305,0.60649,0.74357,1.26933,1.97341,1.28863,0.6258,0.58694,0.39533
60 to 64,0.20116,0.18046,0.12059,0.12562,0.22734,0.33726,0.37582,0.37208,0.40345,0.34141,0.52544,0.80504,1.43381,0.70748,1.12956,0.32708
65 to 69,0.15621,0.1246,0.11502,0.0784,0.07306,0.08932,0.12529,0.17153,0.1632,0.12911,0.16934,0.26745,0.50033,1.16323,1.0271,0.46243
70 to 74,0.10709,0.06562,0.09145,0.04772,0.08308,0.04827,0.06331,0.10614,0.11913,0.11625,0.12348,0.14201,0.3095,0.34341,1.58511,0.45127
75+,0.0567,0.0532,0.07967,0.03443,0.06883,0.03023,0.06011,0.04287,0.05548,0.10112,0.10608,0.0952,0.1294,0.16831,0.53683,0.45055
