Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.86835,1.26451,0.7378,0.40324,0.52314,1.07309,1.0804,0.86572,0.50915,0.34682,0.3459,0.62479,0.66861,0.52681,0.30556,0.24606
5 to 9,1.47237,4.58907,2.55293,0.84549,0.42435,0.53012,1.16166,1.14371,0.79737,0.61297,0.35486,0.66285,0.65185,0.79298,0.83158,0.34941
10 to 14,0.90227,1.77412,7.4584,2.88718,0.52114,0.30897,0.86882,0.94631,0.83965,0.71089,0.47607,0.44322,0.42695,0.67222,0.65795,0.48817
15 to 19,0.60523,0.71758,1.52557,7.57643,2.65832,1.02698,0.52402,0.76759,0.77861,1.03504,0.66406,0.66661,0.47671,0.40645,0.60013,0.45752
20 to 24,0.92491,0.4183,0.75167,2.14616,4.09971,2.43579,1.20471,0.68675,0.77209,0.80977,0.68698,0.64023,0.49267,0.43067,0.15248,0.15618
25 to 29,1.32401,0.96745,0.6661,1.1211,2.23375,3.34471,2.02941,1.27073,1.03366,0.8879,0.94952,0.9427,0.74756,0.57505,0.28821,0.11692
30 to 34,1.42693,1.22875,0.91016,0.79635,1.40834,2.16774,2.46498,1.55889,1.35474,1.02056,0.94071,1.04963,0.83294,0.70265,0.23152,0.14964
35 to 39,1.2179,1.23806,1.19292,1.0759,1.14047,1.61781,1.97754,2.03513,1.46695,1.191,0.91129,0.84139,0.88957,0.57765,0.40595,0.2485
40 to 44,0.81127,1.04602,1.31326,1.20414,1.01058,1.31652,1.51244,1.75376,1.74812,1.2214,1.22209,0.9642,0.82688,0.61989,0.38291,0.2341
45 to 49,0.54992,0.52708,0.8317,1.09186,1.12661,1.15216,1.18816,1.18413,1.33055,1.25693,1.25458,0.84955,0.75493,0.38537,0.32176,0.22094
50 to 54,0.66026,0.40383,0.52842,0.60554,0.79586,1.09615,1.0124,0.90708,0.99386,0.93869,1.03949,0.9317,0.68907,0.45861,0.26538,0.25078
55 to 59,0.60534,0.44861,0.33929,0.30505,0.51501,0.63964,0.79239,0.5656,0.43645,0.52508,0.69429,0.72074,0.68843,0.38714,0.17235,0.12185
60 to 64,0.44395,0.43198,0.27042,0.21743,0.26688,0.35884,0.4558,0.41732,0.34437,0.27381,0.30134,0.41322,0.37296,0.3281,0.2517,0.07998
65 to 69,0.34277,0.28977,0.26729,0.1641,0.13132,0.16543,0.22423,0.23977,0.17364,0.13788,0.09763,0.14693,0.20356,0.18762,0.19587,0.11333
70 to 74,0.22812,0.15115,0.20449,0.09405,0.12033,0.06837,0.09652,0.12264,0.08766,0.07943,0.04752,0.05165,0.0901,0.09997,0.16314,0.09445
75+,0.1142,0.11067,0.16699,0.06247,0.09752,0.04006,0.08499,0.04859,0.04086,0.06687,0.03776,0.03494,0.03589,0.04497,0.10266,0.04517
