Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.58449,0.81912,0.2341,0.14179,0.31171,0.8405,1.09793,0.944,0.59198,0.34058,0.53482,1.24491,1.68787,1.1859,0.41952,0.34429
5 to 9,0.80754,6.88711,1.87589,0.31891,0.25156,0.3905,1.14867,1.31824,0.97306,0.6021,0.5306,1.23139,1.56345,1.6832,1.09929,0.45944
10 to 14,0.37572,0.99575,8.28802,2.41023,0.32199,0.22486,0.87371,1.15113,1.20475,0.77899,0.7385,0.81987,1.01359,1.40688,0.8952,0.67391
15 to 19,0.25612,0.30173,0.68706,6.37767,2.00245,0.68343,0.43222,0.66777,0.96247,1.11887,0.92593,1.09233,1.06982,0.81614,0.85088,0.63115
20 to 24,0.37187,0.18223,0.26669,0.77978,2.96497,1.83156,1.0168,0.58953,0.74077,0.85317,1.02725,1.12998,0.91831,0.84125,0.24424,0.22109
25 to 29,0.56576,0.41858,0.22953,0.36997,1.31872,2.71683,1.77103,1.08041,0.84102,0.7336,1.10366,1.59967,1.29109,0.93837,0.4712,0.18322
30 to 34,0.64996,0.60279,0.3436,0.25749,0.78936,1.57559,2.54242,1.52641,1.23989,0.83149,0.92035,1.58661,1.50927,1.38243,0.4063,0.25677
35 to 39,0.54922,0.61888,0.49502,0.3982,0.60221,1.07627,1.76063,2.27757,1.45568,1.03424,0.849,1.07111,1.46927,1.3949,0.73996,0.39815
40 to 44,0.3458,0.51356,0.56474,0.49474,0.59417,0.85429,1.23759,1.64502,1.9623,1.13758,1.15391,1.0797,1.12268,1.25414,0.75347,0.40606
45 to 49,0.22427,0.24259,0.33762,0.4623,0.76907,0.82303,0.95952,1.06064,1.26223,1.39629,1.2948,1.00916,0.86055,0.64285,0.60669,0.40842
50 to 54,0.26761,0.17591,0.19736,0.24045,0.52438,0.84101,0.92631,0.7994,0.90035,0.95053,1.25262,1.33415,0.90198,0.68644,0.43586,0.43494
55 to 59,0.24191,0.19252,0.12174,0.10839,0.32048,0.48345,0.74734,0.55951,0.39118,0.45757,0.79351,1.29303,1.0904,0.75031,0.30434,0.21339
60 to 64,0.1778,0.18274,0.09506,0.07436,0.13661,0.23234,0.42084,0.48831,0.34921,0.25723,0.35913,0.73487,1.02173,0.73952,0.50867,0.15253
65 to 69,0.13403,0.12282,0.09387,0.0581,0.07585,0.114,0.21801,0.3043,0.22279,0.14603,0.15447,0.3393,0.59748,0.75229,0.42625,0.22125
70 to 74,0.08918,0.06451,0.07365,0.03688,0.08423,0.06282,0.11681,0.18474,0.15401,0.13053,0.11299,0.17024,0.36637,0.36291,0.438,0.1975
75+,0.04686,0.04848,0.0603,0.02564,0.06984,0.03905,0.10513,0.07311,0.07133,0.11382,0.09701,0.11566,0.14749,0.17093,0.21281,0.12961
