Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.44121,1.0652,0.2739,0.14682,0.22647,0.51019,0.81579,0.69896,0.38142,0.21832,0.32108,0.50497,0.67057,0.52042,0.38845,0.34941
5 to 9,1.11723,9.58351,2.68103,0.39002,0.23351,0.21995,0.67472,1.01698,0.70914,0.44428,0.4277,0.58136,0.62729,0.72305,0.98433,0.46968
10 to 14,0.43079,1.31729,12.95769,3.95119,0.29075,0.13062,0.44643,0.69567,0.98255,0.64814,0.61714,0.43844,0.42501,0.59099,0.84056,0.65964
15 to 19,0.2777,0.32421,1.04992,12.26861,3.19729,0.62522,0.3539,0.53172,0.82291,1.20177,0.98593,0.71058,0.54866,0.39518,0.86792,0.64287
20 to 24,0.36128,0.22801,0.3583,1.36384,4.57505,1.98308,1.02661,0.72428,0.89502,1.00406,1.17094,0.8607,0.68429,0.45773,0.32342,0.25727
25 to 29,0.59908,0.39922,0.26883,0.59856,1.78808,3.65573,1.87844,1.46013,1.30385,1.11183,1.54648,1.44595,1.15459,0.63321,0.54659,0.23647
30 to 34,0.93018,0.65918,0.3901,0.46776,1.19507,1.99651,3.07137,1.83994,1.72459,1.3867,1.42418,1.57538,1.25288,0.87982,0.52268,0.36449
35 to 39,0.90127,0.96573,0.70916,0.63268,1.06667,1.58671,2.05781,3.11919,1.97895,1.60512,1.41165,1.28967,1.34848,0.81935,0.928,0.47116
40 to 44,0.53198,0.82254,1.08204,0.9044,0.94291,1.33418,1.56593,2.18968,2.92876,1.7366,1.85495,1.46644,1.2421,0.83444,0.99308,0.49518
45 to 49,0.28289,0.34827,0.60317,0.9346,1.24606,1.1325,1.28107,1.46781,1.82834,2.36256,2.06771,1.26154,1.12482,0.49439,0.7932,0.55865
50 to 54,0.33336,0.21224,0.29215,0.50364,0.90147,1.21626,1.03043,1.11959,1.31757,1.37196,2.20364,1.55148,1.05403,0.52688,0.61961,0.56996
55 to 59,0.27812,0.2078,0.16338,0.20623,0.50467,0.71643,0.80255,0.67249,0.58097,0.72246,1.19564,1.7799,1.28601,0.62274,0.48583,0.33744
60 to 64,0.21209,0.20462,0.12382,0.11776,0.23365,0.36602,0.41871,0.43487,0.41379,0.3591,0.51876,0.78109,1.36665,0.70616,0.92956,0.27076
65 to 69,0.16458,0.13925,0.11459,0.07702,0.07411,0.09709,0.15015,0.21524,0.17438,0.14248,0.16671,0.25737,0.4963,1.09741,0.80103,0.385
70 to 74,0.11234,0.07341,0.09193,0.04623,0.08253,0.04832,0.07379,0.13153,0.12335,0.12506,0.12043,0.13296,0.29735,0.31472,1.30354,0.36918
75+,0.06039,0.06166,0.08147,0.03586,0.06873,0.03141,0.06969,0.05296,0.05768,0.11135,0.10366,0.09164,0.12433,0.16124,0.45661,0.36474
