Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.29772,0.90119,0.48577,0.29684,0.38643,0.62948,0.61142,0.55403,0.38914,0.18026,0.3012,0.40668,0.38653,0.22057,0.10762,0.13489
5 to 9,1.04975,4.65781,2.12652,0.58733,0.34141,0.3223,0.60898,0.7252,0.5499,0.29737,0.3071,0.39132,0.40565,0.32204,0.28352,0.13908
10 to 14,0.6721,1.33152,10.06794,3.07215,0.39815,0.19637,0.53716,0.58669,0.66575,0.37381,0.39243,0.25598,0.24742,0.27709,0.246,0.18071
15 to 19,0.50649,0.56068,1.03994,7.67981,2.23276,0.6686,0.34269,0.41367,0.55944,0.58971,0.50706,0.31952,0.28359,0.17591,0.30343,0.22955
20 to 24,0.75285,0.36117,0.51812,1.28622,3.32114,2.08603,1.11051,0.72838,0.83343,0.71811,0.74901,0.50245,0.3435,0.18655,0.08744,0.10675
25 to 29,1.0131,0.762,0.44555,0.67358,1.90814,3.07247,2.03288,1.52739,1.27537,0.98509,1.15215,0.95303,0.55891,0.29419,0.20137,0.09324
30 to 34,1.09093,0.91618,0.60871,0.45097,1.2397,2.11269,2.61614,1.96165,1.73793,1.21459,1.16405,1.16938,0.66998,0.42233,0.16697,0.1456
35 to 39,0.90975,0.8981,0.75493,0.64111,1.02057,1.65558,2.16359,2.57363,1.93956,1.40988,1.13566,0.9572,0.75712,0.44951,0.3272,0.17661
40 to 44,0.67213,0.80739,0.86229,0.72885,0.91399,1.38458,1.69569,2.26203,2.32511,1.52172,1.52648,1.07476,0.65211,0.51603,0.36963,0.23926
45 to 49,0.44233,0.41408,0.55885,0.65976,0.98387,1.16775,1.33164,1.50091,1.74433,1.52859,1.60517,0.86287,0.51892,0.22984,0.30653,0.30846
50 to 54,0.54536,0.33445,0.35394,0.36587,0.67044,1.03835,1.08753,1.09703,1.22649,1.11369,1.27153,0.98432,0.4678,0.2317,0.19097,0.31622
55 to 59,0.50965,0.37807,0.23141,0.17734,0.41807,0.57595,0.80879,0.68105,0.50715,0.54755,0.79684,0.79245,0.58143,0.25006,0.13303,0.12573
60 to 64,0.35053,0.35701,0.18934,0.13935,0.17891,0.24305,0.36902,0.46948,0.34015,0.23046,0.29096,0.42264,0.38913,0.28563,0.26765,0.07689
65 to 69,0.26769,0.22978,0.18865,0.10951,0.09245,0.11306,0.18832,0.28141,0.2101,0.11816,0.11352,0.15365,0.25352,0.28048,0.24018,0.12009
70 to 74,0.17367,0.11608,0.13692,0.06945,0.10348,0.06466,0.10031,0.17113,0.13799,0.11091,0.08558,0.08263,0.15622,0.14317,0.24116,0.14194
75+,0.08712,0.08156,0.10471,0.04189,0.08432,0.03585,0.09207,0.06666,0.06101,0.09248,0.07205,0.05372,0.06201,0.06492,0.11865,0.09044
