Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.37021,1.39678,0.47927,0.21126,0.3094,0.73423,0.86965,0.86762,0.58149,0.31066,0.45884,0.72506,0.93275,0.6404,0.33269,0.26681
5 to 9,1.58703,9.259,2.53306,0.4654,0.25463,0.35484,0.96385,1.219,0.94055,0.54875,0.50598,0.76421,0.87118,0.90853,0.87627,0.36327
10 to 14,0.86129,1.82331,8.42223,2.52015,0.31282,0.2011,0.73653,1.07513,1.13113,0.66904,0.66384,0.49934,0.56094,0.76194,0.70529,0.53096
15 to 19,0.59757,0.66127,1.17755,6.81815,1.96029,0.61752,0.36392,0.63888,0.93144,0.97025,0.80243,0.6478,0.59153,0.44,0.6671,0.50162
20 to 24,0.95113,0.40828,0.5376,1.13663,2.76517,1.6883,0.8802,0.56395,0.72315,0.74914,0.84064,0.63853,0.49095,0.44731,0.18723,0.17137
25 to 29,1.39453,0.95871,0.4683,0.55579,1.34124,2.52848,1.63557,1.1173,0.88563,0.70951,0.95214,0.94098,0.69936,0.48573,0.36978,0.14305
30 to 34,1.5109,1.29106,0.68401,0.37599,0.80037,1.55006,2.07905,1.4638,1.20702,0.75327,0.75882,0.91404,0.80032,0.7174,0.31448,0.1967
35 to 39,1.27269,1.28414,0.94341,0.56878,0.60493,1.08669,1.53374,1.96001,1.35453,0.88441,0.65433,0.60513,0.77298,0.73884,0.56979,0.32148
40 to 44,0.83367,1.07067,1.04064,0.67265,0.5677,0.85243,1.07938,1.48471,1.64176,0.9242,0.83885,0.58384,0.55775,0.64151,0.57866,0.32122
45 to 49,0.55474,0.5255,0.63423,0.62122,0.69989,0.78151,0.83044,0.94416,1.09707,1.03362,0.9312,0.54042,0.41101,0.31252,0.46139,0.31623
50 to 54,0.66871,0.39492,0.39185,0.33159,0.46763,0.74942,0.75222,0.6698,0.72549,0.72863,0.79584,0.6855,0.42516,0.32573,0.33318,0.33236
55 to 59,0.61178,0.4372,0.24444,0.1511,0.28702,0.41248,0.58409,0.46589,0.30135,0.32185,0.53192,0.58351,0.5127,0.36781,0.22283,0.16026
60 to 64,0.44725,0.41739,0.1943,0.10715,0.117,0.18732,0.32226,0.42997,0.29307,0.18885,0.24612,0.36531,0.44736,0.36268,0.37685,0.11155
65 to 69,0.33713,0.27538,0.19019,0.08475,0.06974,0.09267,0.16752,0.26872,0.20173,0.11263,0.11469,0.17495,0.2959,0.32725,0.30883,0.16383
70 to 74,0.22386,0.14588,0.14861,0.05504,0.08012,0.05446,0.09397,0.16684,0.14495,0.10921,0.08907,0.08856,0.18355,0.18211,0.29432,0.14661
75+,0.11295,0.10661,0.11987,0.03718,0.06558,0.03252,0.0829,0.06604,0.06725,0.09389,0.07439,0.0599,0.07272,0.08407,0.15751,0.08585
