Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.91008,1.14681,0.43707,0.258,0.38301,0.74905,0.72699,0.70031,0.50122,0.30799,0.46162,0.73783,0.89274,0.58267,0.30781,0.25283
5 to 9,1.20638,8.40779,2.6805,0.57273,0.30904,0.35331,0.80598,0.98758,0.82323,0.54534,0.4907,0.75852,0.81671,0.82619,0.80116,0.34872
10 to 14,0.64968,1.56007,11.10966,3.46256,0.39602,0.20422,0.62791,0.89785,1.03912,0.70016,0.68151,0.51269,0.52594,0.68578,0.6705,0.50744
15 to 19,0.44772,0.52343,1.18246,9.04586,2.51051,0.73807,0.36629,0.63358,0.9378,1.12501,0.9148,0.72753,0.58931,0.41548,0.6351,0.48926
20 to 24,0.71268,0.32332,0.50556,1.59704,3.80436,2.06094,0.98176,0.66655,0.89252,0.96158,1.0709,0.81934,0.60206,0.47142,0.18736,0.17132
25 to 29,1.06746,0.76731,0.43932,0.80123,1.97043,3.1313,1.79348,1.32095,1.17988,1.00478,1.33679,1.27957,0.95509,0.63188,0.37115,0.14578
30 to 34,1.17666,1.09235,0.66757,0.56693,1.23115,1.96752,2.36892,1.67783,1.56987,1.14244,1.17891,1.36521,1.10737,0.88399,0.33589,0.20892
35 to 39,0.98396,1.07169,0.94761,0.81993,1.00126,1.47238,1.80971,2.31691,1.76483,1.33431,1.08739,0.9905,1.12129,0.81652,0.61513,0.33231
40 to 44,0.63019,0.88984,1.03872,0.99793,0.92166,1.21866,1.37499,1.87915,2.2096,1.42417,1.44901,1.07053,0.91397,0.78359,0.63427,0.33555
45 to 49,0.41713,0.43043,0.62788,0.90994,1.08919,1.06224,1.08861,1.23831,1.55652,1.57996,1.55822,0.9395,0.75738,0.43388,0.49066,0.3439
50 to 54,0.49889,0.31427,0.37196,0.48208,0.75687,1.02936,0.91155,0.92658,1.10695,1.10485,1.36938,1.12729,0.7195,0.46868,0.33662,0.34442
55 to 59,0.46115,0.34975,0.22971,0.22091,0.46123,0.58442,0.70505,0.57848,0.47036,0.55516,0.87875,0.96817,0.80545,0.46292,0.23414,0.17049
60 to 64,0.33972,0.33498,0.18162,0.15123,0.21225,0.30074,0.38696,0.44554,0.38111,0.29098,0.38537,0.54492,0.59016,0.43897,0.39446,0.12167
65 to 69,0.25381,0.22438,0.18057,0.1167,0.10636,0.13183,0.18331,0.26306,0.22408,0.15924,0.15413,0.22476,0.35172,0.37081,0.3356,0.17897
70 to 74,0.1671,0.11835,0.14408,0.07198,0.1055,0.05878,0.08431,0.14821,0.14198,0.12528,0.10328,0.10396,0.19985,0.19172,0.33277,0.16366
75+,0.08439,0.08678,0.1144,0.04953,0.08637,0.03531,0.07372,0.05813,0.06538,0.10909,0.0881,0.07033,0.08021,0.08888,0.171,0.10302
