Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.14607,0.83024,0.40533,0.28003,0.47368,0.75578,0.64319,0.57736,0.35587,0.19141,0.34384,0.48563,0.52902,0.36479,0.16162,0.22149
5 to 9,0.94059,6.19262,2.21645,0.58945,0.36649,0.41273,0.76983,0.83821,0.57236,0.32786,0.3528,0.43042,0.40653,0.441,0.39311,0.27117
10 to 14,0.60568,1.38038,8.3636,2.8998,0.42048,0.24569,0.72009,0.78334,0.82947,0.43564,0.50435,0.31214,0.25805,0.35427,0.25626,0.36483
15 to 19,0.49384,0.53645,1.05224,7.41782,2.51115,0.82996,0.43178,0.66282,0.76851,0.82062,0.7744,0.55296,0.40489,0.29915,0.34817,0.36744
20 to 24,0.85468,0.35942,0.49936,1.66645,3.6405,2.13078,1.05096,0.6929,0.82882,0.72843,0.86402,0.65765,0.46433,0.34839,0.1339,0.16339
25 to 29,1.14362,0.92973,0.51636,0.90847,2.11353,2.75755,1.80962,1.32121,1.08414,0.86273,1.16356,1.06096,0.75166,0.48602,0.29751,0.16444
30 to 34,1.07268,1.03671,0.73647,0.63756,1.28381,1.89844,2.0925,1.67042,1.46982,0.985,1.042,1.11031,0.85722,0.64027,0.24316,0.2145
35 to 39,0.86756,0.93324,0.8355,0.87611,1.00789,1.41297,1.78186,2.02401,1.56347,1.17045,0.94226,0.85219,0.86032,0.50595,0.39426,0.35354
40 to 44,0.59345,0.78785,0.92656,0.95557,0.92515,1.12981,1.35154,1.7566,1.74938,1.17003,1.29491,0.93164,0.76478,0.54201,0.4255,0.46067
45 to 49,0.40826,0.40136,0.55818,0.8317,0.98971,0.99961,1.04683,1.19667,1.33958,1.14011,1.22363,0.82196,0.64051,0.31504,0.34002,0.39579
50 to 54,0.49967,0.32577,0.37167,0.47799,0.68968,0.9404,0.92088,0.89445,1.01595,0.87915,0.94877,0.84539,0.5977,0.38079,0.19407,0.36124
55 to 59,0.48693,0.36399,0.24286,0.25139,0.48184,0.5568,0.71828,0.61222,0.4508,0.50343,0.71915,0.65597,0.57652,0.35704,0.20008,0.21808
60 to 64,0.34991,0.33815,0.18659,0.18014,0.22908,0.29278,0.40312,0.4844,0.39042,0.27996,0.35669,0.40754,0.33011,0.26037,0.27708,0.11132
65 to 69,0.25945,0.22662,0.18654,0.13619,0.11978,0.13824,0.20035,0.28379,0.21722,0.14746,0.1465,0.19409,0.22987,0.14235,0.16644,0.11936
70 to 74,0.16321,0.11638,0.13587,0.07893,0.12014,0.06526,0.09803,0.16744,0.1452,0.11628,0.08962,0.08804,0.14649,0.08528,0.15041,0.09225
75+,0.08268,0.08378,0.1128,0.05089,0.09512,0.03795,0.08589,0.06653,0.0682,0.0979,0.07578,0.06029,0.05838,0.0475,0.07565,0.05606
