Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.98854,1.2929,0.58614,0.34604,0.49862,0.73936,0.62141,0.63538,0.46507,0.29624,0.50095,0.71528,0.81579,0.55695,0.31062,0.29121
5 to 9,1.4369,7.47966,2.88003,0.75202,0.39252,0.34974,0.70565,0.90559,0.76651,0.53678,0.53714,0.76015,0.76822,0.79368,0.81962,0.39327
10 to 14,0.82996,1.8486,11.49978,3.933,0.50672,0.19745,0.53153,0.78336,0.89971,0.64448,0.73861,0.51801,0.48871,0.65135,0.64594,0.57481
15 to 19,0.57027,0.67393,1.4226,10.42324,2.74226,0.64182,0.28689,0.50773,0.791,0.98904,0.91112,0.6899,0.55402,0.39241,0.61047,0.53376
20 to 24,0.8951,0.3914,0.63043,1.84643,4.45847,1.95028,0.85895,0.61805,0.81841,0.86457,1.04817,0.76408,0.58322,0.46466,0.16815,0.18389
25 to 29,1.32835,0.95563,0.55355,0.91923,2.3523,2.89482,1.54116,1.21279,1.10187,0.9465,1.3281,1.19618,0.92106,0.65733,0.33293,0.15199
30 to 34,1.44817,1.2862,0.80696,0.62295,1.43034,1.80968,1.92823,1.46306,1.39984,1.05183,1.15826,1.26505,1.02283,0.81442,0.28083,0.20344
35 to 39,1.22116,1.29386,1.11355,0.93732,1.16568,1.41701,1.56632,2.03965,1.61288,1.26682,1.12242,0.99737,1.09751,0.68935,0.50762,0.34197
40 to 44,0.80147,1.08596,1.23424,1.10722,1.07,1.18842,1.22678,1.73852,1.99168,1.35183,1.50942,1.12742,0.9698,0.74264,0.50718,0.34042
45 to 49,0.53429,0.53441,0.75796,1.02516,1.25921,1.02967,0.99443,1.17703,1.48312,1.46325,1.62935,0.9929,0.86554,0.45743,0.4068,0.32431
50 to 54,0.65041,0.40132,0.46974,0.55986,0.89583,1.0105,0.82154,0.9135,1.10376,1.08151,1.42496,1.16779,0.81007,0.528,0.30072,0.34625
55 to 59,0.59493,0.44115,0.29369,0.25814,0.55758,0.58379,0.63912,0.56037,0.48465,0.58035,0.94972,0.96604,0.87049,0.47286,0.19912,0.16242
60 to 64,0.43132,0.42362,0.23428,0.1839,0.27601,0.32385,0.35903,0.40317,0.37892,0.29642,0.41858,0.54585,0.5394,0.43406,0.33469,0.1133
65 to 69,0.32559,0.27775,0.22395,0.14276,0.13795,0.13979,0.16528,0.22364,0.19831,0.15464,0.15533,0.20177,0.30211,0.28677,0.27213,0.16588
70 to 74,0.21744,0.14825,0.17647,0.09003,0.13,0.05248,0.06419,0.11504,0.10854,0.0962,0.09035,0.08028,0.15075,0.15014,0.25612,0.14799
75+,0.10924,0.10745,0.1422,0.05974,0.10581,0.03098,0.05669,0.04554,0.05064,0.08198,0.07429,0.05379,0.0602,0.06824,0.13714,0.08453
