Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.15459,0.83508,0.47897,0.31052,0.43448,0.78174,0.78459,0.78567,0.59871,0.34952,0.54864,0.89024,1.08759,0.76992,0.32547,0.27063
5 to 9,0.90053,9.14266,2.56196,0.68085,0.34724,0.37973,0.87438,1.11276,0.97293,0.62522,0.53844,0.90378,1.01846,1.10377,0.86195,0.36791
10 to 14,0.53109,1.39065,7.97853,2.70383,0.44491,0.21685,0.66797,0.98208,1.15742,0.77327,0.7246,0.57995,0.64773,0.91847,0.69284,0.53804
15 to 19,0.36803,0.47667,1.13122,6.64548,2.39062,0.74457,0.37884,0.68028,0.99816,1.15104,0.93503,0.80328,0.68569,0.53335,0.65277,0.50882
20 to 24,0.61159,0.28211,0.53414,1.78953,3.92013,2.07202,1.02145,0.69489,0.93645,0.97681,1.09348,0.88114,0.63133,0.55154,0.18167,0.17534
25 to 29,0.89347,0.69432,0.47266,0.91206,2.11742,2.97734,1.80184,1.30518,1.14975,0.96178,1.28087,1.29622,0.91794,0.6292,0.35826,0.14338
30 to 34,0.94841,0.92012,0.68486,0.63341,1.31827,1.91366,2.2588,1.65641,1.53974,1.06145,1.09201,1.32655,1.05362,0.90794,0.30683,0.1946
35 to 39,0.78289,0.89827,0.92401,0.90443,1.04597,1.40261,1.746,2.15367,1.68686,1.22427,0.96154,0.92014,1.02098,0.88782,0.5498,0.31834
40 to 44,0.51629,0.74612,1.00938,1.04723,0.94668,1.14193,1.30774,1.76645,2.00917,1.27783,1.258,0.94907,0.79135,0.80958,0.56127,0.3197
45 to 49,0.34812,0.36772,0.61992,0.94571,1.07814,0.98754,1.01448,1.14374,1.41696,1.35014,1.33769,0.84436,0.61767,0.39721,0.44628,0.30753
50 to 54,0.42402,0.28001,0.38398,0.50701,0.74317,0.93873,0.85767,0.84164,0.98911,0.98548,1.11859,1.01967,0.60956,0.42614,0.31722,0.33157
55 to 59,0.39293,0.316,0.24385,0.24159,0.467,0.53502,0.6655,0.54937,0.42618,0.48867,0.77645,0.83115,0.6972,0.45344,0.21209,0.15478
60 to 64,0.28725,0.30279,0.19542,0.17079,0.20353,0.2528,0.34777,0.43058,0.35302,0.25497,0.33129,0.49291,0.50267,0.42802,0.35487,0.10775
65 to 69,0.21489,0.19922,0.1935,0.13211,0.1062,0.11103,0.16435,0.25649,0.21891,0.13931,0.13812,0.21555,0.33248,0.35709,0.28862,0.15805
70 to 74,0.14116,0.1039,0.14834,0.08318,0.11422,0.0577,0.08418,0.15166,0.14613,0.12358,0.10107,0.10375,0.1997,0.20532,0.25884,0.1385
75+,0.07061,0.07523,0.11946,0.05553,0.09277,0.03382,0.07373,0.05992,0.06744,0.10468,0.08336,0.06941,0.07866,0.09371,0.1449,0.07808
