Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.45164,1.01661,0.50249,0.35115,0.56127,0.94452,0.87977,0.77153,0.53429,0.30381,0.42833,0.68768,0.76647,0.52108,0.25607,0.20434
5 to 9,1.09732,7.18444,2.49403,0.75668,0.44729,0.46986,1.00559,1.11018,0.86616,0.53385,0.44929,0.71896,0.71668,0.75479,0.68106,0.2829
10 to 14,0.61006,1.43142,8.36131,3.20615,0.56583,0.26619,0.79378,1.01153,1.03664,0.65306,0.59377,0.46714,0.45578,0.62143,0.55021,0.41375
15 to 19,0.42894,0.51277,1.19061,8.14702,3.08556,0.92156,0.45193,0.7534,0.95571,1.04689,0.80421,0.68247,0.51468,0.37356,0.51023,0.38769
20 to 24,0.69534,0.30674,0.55599,1.98692,4.82564,2.48137,1.18361,0.76347,0.96627,0.91992,0.93761,0.75808,0.55219,0.40215,0.14068,0.13245
25 to 29,0.97077,0.75052,0.4948,1.0405,2.64129,3.78741,2.23689,1.60832,1.4093,1.1331,1.37156,1.27434,0.93919,0.56619,0.27741,0.11199
30 to 34,1.00974,0.9612,0.72084,0.73234,1.6483,2.45918,2.79635,1.97067,1.81751,1.31125,1.30603,1.42112,1.06323,0.74421,0.24087,0.15097
35 to 39,0.82853,0.9217,0.94439,1.02745,1.32828,1.89523,2.24635,2.62566,2.015,1.51827,1.24958,1.11709,1.1064,0.64532,0.42806,0.24644
40 to 44,0.55593,0.7673,1.01831,1.16911,1.19789,1.57727,1.73845,2.25528,2.42271,1.58696,1.67704,1.27438,0.9966,0.6445,0.42875,0.24085
45 to 49,0.38104,0.3837,0.63144,1.05133,1.3538,1.34444,1.3902,1.51786,1.81867,1.65696,1.74523,1.09911,0.88587,0.37314,0.33525,0.23546
50 to 54,0.47321,0.30262,0.40048,0.57903,0.95422,1.28664,1.14721,1.15785,1.34453,1.21724,1.46978,1.2464,0.80986,0.42331,0.24798,0.24815
55 to 59,0.43717,0.337,0.25567,0.28367,0.60871,0.74264,0.88851,0.70968,0.58294,0.66282,0.964,0.98716,0.84645,0.39395,0.16685,0.11776
60 to 64,0.31688,0.32192,0.20442,0.20087,0.29373,0.39431,0.485,0.49874,0.43767,0.31556,0.38936,0.53254,0.47133,0.35408,0.27198,0.08104
65 to 69,0.23664,0.21276,0.20134,0.15017,0.14223,0.15529,0.20948,0.27198,0.2149,0.14176,0.12133,0.17759,0.25503,0.24102,0.21922,0.11787
70 to 74,0.15565,0.11158,0.15587,0.09247,0.14602,0.06961,0.09621,0.15066,0.12981,0.10052,0.07449,0.07384,0.13194,0.13508,0.20038,0.10451
75+,0.07707,0.07968,0.12449,0.06125,0.11847,0.04071,0.08395,0.05916,0.05985,0.08593,0.06113,0.05002,0.05223,0.06088,0.11204,0.05803
