Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.60563,0.88469,0.32596,0.21737,0.30463,0.63787,0.60932,0.67092,0.59277,0.32736,0.60207,1.24302,1.67237,1.27669,0.71532,0.49308
5 to 9,0.84079,8.18544,2.39415,0.48846,0.24806,0.30226,0.68808,0.95831,0.97708,0.58104,0.60072,1.23926,1.53491,1.80955,1.87776,0.6638
10 to 14,0.38712,1.10504,10.26203,3.19898,0.31617,0.17493,0.52642,0.84628,1.22281,0.7385,0.82651,0.81578,0.98768,1.50497,1.54273,0.96497
15 to 19,0.26712,0.33115,0.93742,8.50342,2.05635,0.59854,0.29048,0.54881,1.04973,1.14085,1.06847,1.10962,1.05632,0.88231,1.46292,0.91707
20 to 24,0.39716,0.20104,0.37775,1.29178,3.36706,1.9832,0.94857,0.70665,1.05192,1.04282,1.3345,1.2625,0.98813,0.92412,0.43312,0.32453
25 to 29,0.61258,0.47197,0.32977,0.63497,1.82798,3.37258,1.82514,1.48246,1.43657,1.15524,1.67186,1.94401,1.47631,1.07591,0.85553,0.27697
30 to 34,0.68142,0.70056,0.51318,0.44359,1.1548,2.01799,2.43846,1.78162,1.84306,1.26549,1.39695,1.96935,1.69581,1.57231,0.73683,0.3858
35 to 39,0.56853,0.68834,0.72858,0.67194,0.98968,1.57983,1.82426,2.55563,2.05448,1.46776,1.26756,1.36558,1.64161,1.58274,1.33289,0.60156
40 to 44,0.35351,0.54945,0.79645,0.83676,0.8825,1.31721,1.40707,1.99833,2.64497,1.53737,1.65632,1.39463,1.26441,1.40519,1.37034,0.60969
45 to 49,0.2333,0.26496,0.47314,0.76591,1.00342,1.10077,1.10569,1.30877,1.75827,1.77202,1.77102,1.23268,0.96725,0.70517,1.06992,0.61471
50 to 54,0.28433,0.19405,0.27741,0.3925,0.70216,1.05064,0.87686,0.96776,1.23112,1.16489,1.63921,1.53129,0.96782,0.74107,0.75578,0.64123
55 to 59,0.25588,0.21695,0.1717,0.17723,0.40754,0.58504,0.666,0.58934,0.52557,0.58344,1.00969,1.48265,1.16859,0.82366,0.52481,0.31795
60 to 64,0.18848,0.20284,0.13519,0.12022,0.17427,0.2661,0.32563,0.40884,0.40384,0.28109,0.42429,0.78114,1.0522,0.82097,0.89127,0.2259
65 to 69,0.1377,0.13425,0.13359,0.09299,0.07743,0.09901,0.13629,0.23224,0.23634,0.145,0.17414,0.3434,0.60386,0.84469,0.75365,0.32675
70 to 74,0.09119,0.07065,0.10593,0.05898,0.08402,0.05027,0.06844,0.13825,0.1631,0.12982,0.12922,0.17246,0.36831,0.40063,0.80016,0.29399
75+,0.0485,0.05418,0.08651,0.04263,0.07095,0.0329,0.06155,0.05476,0.07626,0.11639,0.11524,0.12068,0.14867,0.18951,0.37257,0.20013
