Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.57886,2.01178,1.03431,0.64189,0.91263,1.63739,1.36679,1.21606,0.73893,0.50322,0.93858,1.46324,1.32905,1.07278,0.35389,0.60761
5 to 9,2.40217,8.15647,3.86021,1.32315,0.68123,0.84148,1.7367,1.96481,1.38465,0.90605,0.8377,1.2913,1.03344,1.35924,0.91645,0.63918
10 to 14,1.38245,2.66387,11.6653,4.18928,0.74422,0.39418,1.16353,1.62269,1.42693,0.99762,0.99768,0.74114,0.55423,0.89875,0.56523,0.884
15 to 19,0.9643,1.20344,2.10766,9.55495,3.29597,1.06095,0.51241,1.09521,1.32507,1.56698,1.36303,1.19251,0.77395,0.6636,0.64989,0.88163
20 to 24,1.36064,0.62155,0.93746,2.42549,4.23527,2.24261,0.94135,0.56624,0.72507,0.96058,1.12914,0.97269,0.58188,0.60693,0.16494,0.27807
25 to 29,1.69761,1.32426,0.7799,1.18916,2.27729,2.60648,1.56345,0.93597,0.72024,0.70082,1.03437,1.22324,0.7304,0.60599,0.37025,0.26648
30 to 34,1.5555,1.39531,0.97943,0.7675,1.23903,1.61943,1.6354,1.20543,0.96691,0.6574,0.72678,0.94822,0.67197,0.69925,0.18331,0.22189
35 to 39,1.3469,1.45948,1.27572,1.14301,0.94083,1.14253,1.40917,1.50075,1.13924,0.80859,0.61891,0.63729,0.64972,0.661,0.34513,0.41053
40 to 44,0.88071,1.17662,1.31215,1.15489,0.83931,0.87007,0.95904,1.23997,1.17239,0.77062,0.76566,0.56463,0.45629,0.45535,0.2447,0.24896
45 to 49,0.64965,0.62528,0.86809,1.07207,1.00615,0.82802,0.75345,0.80719,0.89684,0.7753,0.81565,0.55475,0.37391,0.20017,0.20527,0.29917
50 to 54,0.80548,0.50674,0.57118,0.60176,0.68627,0.80857,0.66388,0.58642,0.62532,0.59549,0.61632,0.61655,0.36626,0.26464,0.17735,0.2947
55 to 59,0.76196,0.56134,0.37956,0.31898,0.48128,0.49102,0.54208,0.40601,0.26975,0.31053,0.48398,0.40626,0.36207,0.30975,0.13024,0.12682
60 to 64,0.53019,0.51429,0.28721,0.21982,0.20693,0.2346,0.29226,0.31031,0.22816,0.15263,0.19069,0.25373,0.19693,0.21242,0.18185,0.08111
65 to 69,0.4141,0.35697,0.28702,0.17091,0.1206,0.11652,0.14294,0.18752,0.13441,0.07526,0.07421,0.13,0.15366,0.10702,0.1327,0.10561
70 to 74,0.27016,0.18208,0.21639,0.10309,0.12706,0.05631,0.06796,0.10201,0.07849,0.05894,0.04931,0.04693,0.08234,0.08055,0.10961,0.08762
75+,0.13505,0.13321,0.18356,0.06748,0.10181,0.03429,0.05981,0.04049,0.03599,0.05139,0.03944,0.03075,0.03261,0.03702,0.07103,0.03029
