Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.01968,1.39783,0.68997,0.45677,0.55762,0.8462,0.8089,0.77222,0.52304,0.3365,0.37166,0.65995,0.67384,0.34006,0.15073,0.22692
5 to 9,1.63323,6.11552,2.90813,0.94908,0.49479,0.46822,0.93905,1.0958,0.88116,0.62749,0.485,0.84084,0.80466,0.69703,0.48433,0.41899
10 to 14,1.05925,2.14229,10.62065,3.35575,0.58173,0.2771,0.76704,0.93729,0.93801,0.73215,0.6841,0.56791,0.50826,0.56787,0.42828,0.77938
15 to 19,0.72837,0.82512,1.43013,7.93431,2.76288,0.85339,0.44098,0.73187,0.84156,1.02452,0.75442,0.72844,0.55846,0.33439,0.46336,0.63384
20 to 24,1.02381,0.50198,0.74359,2.15069,4.19605,2.2115,1.04668,0.69712,0.87459,0.83213,0.82836,0.80099,0.52529,0.39543,0.08706,0.18723
25 to 29,1.33298,1.02636,0.64276,1.11221,2.35187,3.08244,1.86823,1.38575,1.20752,0.955,1.09061,0.99143,0.83088,0.5571,0.13645,0.09239
30 to 34,1.49684,1.2623,0.86608,0.8137,1.51201,2.12394,2.27308,1.71277,1.60027,1.13024,1.13089,1.12573,0.90032,0.6183,0.13292,0.1129
35 to 39,1.29076,1.29638,1.0525,1.07866,1.24665,1.67962,1.95299,2.1866,1.75184,1.35255,1.11958,0.93951,0.92797,0.45199,0.18351,0.14525
40 to 44,0.89539,1.13572,1.168,1.15333,1.09829,1.40751,1.55129,1.99177,2.06046,1.40122,1.56731,1.11817,0.94053,0.59184,0.21861,0.30059
45 to 49,0.62084,0.57659,0.7579,1.01314,1.14276,1.1622,1.22108,1.35232,1.60476,1.37452,1.57863,1.00366,0.91314,0.43289,0.16583,0.19417
50 to 54,0.70755,0.44342,0.49289,0.52766,0.80284,1.05952,0.98343,1.04797,1.24267,1.06426,1.28898,1.07435,0.83479,0.49926,0.07668,0.21543
55 to 59,0.65314,0.49082,0.32687,0.28272,0.53204,0.60166,0.72344,0.6051,0.52178,0.59184,0.84016,0.73954,0.76671,0.40276,0.12786,0.09233
60 to 64,0.4925,0.50004,0.26434,0.2216,0.28896,0.36781,0.41779,0.40557,0.3976,0.307,0.37423,0.45997,0.35804,0.3175,0.17038,0.06181
65 to 69,0.38402,0.33277,0.25143,0.16248,0.14345,0.1629,0.20158,0.22918,0.18643,0.14989,0.11164,0.15169,0.1786,0.13761,0.10017,0.12752
70 to 74,0.26427,0.17267,0.19462,0.09742,0.12749,0.05797,0.07131,0.10714,0.08856,0.06382,0.03762,0.04325,0.06276,0.07023,0.06465,0.0829
75+,0.13059,0.13052,0.16811,0.06459,0.10412,0.03187,0.06492,0.04298,0.04167,0.05202,0.03392,0.0251,0.02052,0.02765,0.06069,0.02674
