Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.03052,0.98861,0.27518,0.17428,0.27472,0.53867,0.66534,0.57341,0.37293,0.37488,0.67589,1.23291,1.1715,0.96831,0.59715,0.58264
5 to 9,0.97578,8.83239,2.33997,0.39621,0.2222,0.25543,0.75476,0.82714,0.62792,0.67204,0.6956,1.25118,1.07499,1.37398,1.56866,0.78021
10 to 14,0.44474,1.19284,10.53195,2.98522,0.28638,0.14832,0.58014,0.72727,0.80323,0.87105,0.95875,0.83323,0.69764,1.14051,1.31291,1.13943
15 to 19,0.30272,0.34846,0.84748,7.84405,1.93561,0.49501,0.30383,0.45491,0.71918,1.36642,1.2432,1.12371,0.75569,0.67645,1.26053,1.08332
20 to 24,0.4588,0.21337,0.32681,1.05929,3.22361,1.6546,0.94225,0.61741,0.80759,1.20722,1.58567,1.29722,0.71881,0.71431,0.3936,0.39604
25 to 29,0.73024,0.5178,0.2881,0.50147,1.58432,2.7364,1.68736,1.20008,1.07807,1.16557,1.85894,1.97819,1.05911,0.84762,0.76263,0.34331
30 to 34,0.82151,0.80548,0.46565,0.35929,1.03058,1.64136,2.54551,1.57215,1.48556,1.33615,1.58089,2.0769,1.26318,1.24274,0.6522,0.4847
35 to 39,0.6938,0.79505,0.67301,0.56471,0.88947,1.27408,1.80719,2.37829,1.67382,1.58312,1.4427,1.43915,1.23265,1.29566,1.20227,0.72773
40 to 44,0.41971,0.62088,0.73062,0.72709,0.83232,1.08895,1.40197,1.84596,2.2683,1.72214,1.94008,1.49844,0.96926,1.13651,1.25062,0.74385
45 to 49,0.27318,0.29907,0.43232,0.67506,0.97498,0.93319,1.09979,1.21313,1.51774,2.1526,2.11007,1.31771,0.74412,0.58913,0.98113,0.78392
50 to 54,0.33467,0.21392,0.24722,0.34167,0.70877,0.95337,0.9464,0.96272,1.15963,1.399,2.18493,1.72415,0.7614,0.61332,0.69119,0.80072
55 to 59,0.29527,0.23937,0.15083,0.14893,0.38432,0.50742,0.7013,0.54475,0.45723,0.65767,1.22239,1.78629,0.91938,0.69698,0.49823,0.41951
60 to 64,0.21884,0.21919,0.11714,0.09687,0.14371,0.19969,0.32232,0.34593,0.27821,0.30955,0.49121,0.84389,0.90729,0.7074,0.84771,0.30131
65 to 69,0.15675,0.14476,0.11536,0.07566,0.06781,0.08028,0.14427,0.20229,0.1582,0.1753,0.21761,0.38507,0.48717,0.80801,0.72838,0.43322
70 to 74,0.10422,0.07656,0.09286,0.0482,0.07825,0.04424,0.07711,0.12299,0.11249,0.16713,0.16585,0.19951,0.30167,0.34965,0.83803,0.3914
75+,0.05795,0.06092,0.0768,0.03666,0.06782,0.03124,0.0707,0.04903,0.05329,0.15543,0.1549,0.14464,0.12385,0.16958,0.35792,0.29381
