Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.16125,1.45683,0.82664,0.51168,0.61535,0.89592,0.85114,0.83733,0.64537,0.37205,0.50871,0.75114,0.84998,0.63563,0.20887,0.23659
5 to 9,1.53194,7.38366,2.82156,0.85109,0.41011,0.41182,0.80532,0.90766,0.86968,0.56076,0.49293,0.68205,0.67694,0.78826,0.51159,0.43285
10 to 14,0.96834,1.9864,8.5319,2.90928,0.45598,0.23543,0.63818,0.77906,0.83639,0.62643,0.63455,0.38395,0.42234,0.64898,0.30816,0.46334
15 to 19,0.72834,0.80136,1.42692,7.28947,2.35322,0.72356,0.37403,0.59287,0.78297,0.87133,0.79638,0.70632,0.49838,0.41023,0.47351,0.48994
20 to 24,1.02589,0.47781,0.72241,1.87705,3.43952,1.78235,0.92546,0.6116,0.75042,0.66532,0.76701,0.62966,0.46237,0.38406,0.12023,0.14916
25 to 29,1.39153,1.05621,0.67548,1.00344,1.95514,2.51943,1.68619,1.27833,1.11904,0.86283,1.09705,0.98289,0.68658,0.5855,0.17705,0.12165
30 to 34,1.5662,1.27908,0.90426,0.7146,1.27649,1.82428,2.06707,1.64024,1.56436,1.14601,1.12826,1.09236,0.85643,0.83819,0.18289,0.09397
35 to 39,1.35908,1.2949,1.09616,0.94999,1.01406,1.42046,1.77574,2.0728,1.74497,1.35819,1.12031,0.8716,0.9168,0.49311,0.35607,0.22017
40 to 44,0.93579,1.14107,1.16194,0.99857,0.86589,1.16506,1.38384,1.8793,1.93965,1.35613,1.52581,1.00079,0.87222,0.61959,0.24345,0.18725
45 to 49,0.65441,0.58401,0.77404,0.88533,0.9143,0.9633,1.12571,1.2981,1.54356,1.38897,1.59311,0.90945,0.80658,0.40134,0.17113,0.21778
50 to 54,0.77067,0.46327,0.5114,0.49576,0.6575,0.90276,0.88395,0.99335,1.18925,1.08771,1.24037,0.95458,0.7323,0.47086,0.1694,0.49196
55 to 59,0.68739,0.47957,0.31498,0.24741,0.41008,0.48387,0.61659,0.54382,0.46489,0.54017,0.75272,0.68703,0.6625,0.35676,0.1236,0.0731
60 to 64,0.51626,0.48338,0.25719,0.18333,0.21623,0.27266,0.34358,0.37716,0.37004,0.28282,0.34892,0.4224,0.33737,0.33663,0.21182,0.06522
65 to 69,0.4209,0.34217,0.26154,0.14845,0.1146,0.1329,0.17803,0.21886,0.1906,0.14736,0.12262,0.15657,0.22779,0.14346,0.17292,0.08369
70 to 74,0.28421,0.17549,0.19165,0.08827,0.10618,0.04651,0.06283,0.11217,0.09797,0.07552,0.05983,0.05656,0.09867,0.11635,0.14491,0.10172
75+,0.13868,0.13121,0.16459,0.05641,0.08377,0.02569,0.05502,0.04326,0.04282,0.06141,0.05266,0.03062,0.03367,0.03216,0.07075,0.03556
