Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.76607,1.00715,0.39449,0.24073,0.40623,0.79057,0.77759,0.71808,0.45805,0.3035,0.47798,0.78299,0.98828,0.59715,0.36878,0.29308
5 to 9,1.10342,6.65782,2.24838,0.52633,0.3232,0.37969,0.84919,1.00515,0.74594,0.5337,0.47962,0.78482,0.91179,0.84934,0.96454,0.39337
10 to 14,0.59894,1.35521,9.17444,2.74238,0.41976,0.21837,0.66856,0.89918,0.92586,0.68116,0.67109,0.53055,0.59198,0.71229,0.79231,0.58058
15 to 19,0.40955,0.46256,1.00906,6.73826,2.34881,0.72499,0.35679,0.59469,0.80609,1.05068,0.87124,0.73119,0.64398,0.42521,0.75558,0.55052
20 to 24,0.65304,0.27808,0.44467,1.37637,3.79801,2.07721,0.97885,0.64332,0.80219,0.91723,1.06293,0.85168,0.66304,0.47109,0.22206,0.19538
25 to 29,0.95832,0.68055,0.39245,0.70193,1.98643,3.4556,2.00193,1.478,1.27126,1.11067,1.48896,1.4615,1.14209,0.6699,0.43436,0.16499
30 to 34,1.06522,0.94204,0.59201,0.49007,1.23167,2.18707,2.7022,1.87421,1.68898,1.30528,1.3719,1.60413,1.34091,0.92584,0.38946,0.23747
35 to 39,0.9095,0.94656,0.82359,0.73048,0.98975,1.67722,2.08265,2.6283,1.89812,1.52259,1.29536,1.21464,1.384,0.84618,0.7162,0.37294
40 to 44,0.59108,0.79784,0.92025,0.87932,0.9217,1.39292,1.59597,2.14826,2.37255,1.61153,1.71957,1.33723,1.17325,0.83613,0.73863,0.38232
45 to 49,0.38485,0.38603,0.55787,0.81442,1.10668,1.20699,1.27787,1.43573,1.71434,1.783,1.84065,1.16601,1.00356,0.47647,0.58074,0.39149
50 to 54,0.46015,0.28028,0.33444,0.43014,0.7679,1.17645,1.0576,1.09204,1.25323,1.25275,1.62162,1.38243,0.93941,0.52187,0.40592,0.39372
55 to 59,0.41916,0.30921,0.20668,0.19824,0.47733,0.68349,0.82744,0.67603,0.54639,0.66543,1.0543,1.20507,1.05245,0.51133,0.28008,0.19756
60 to 64,0.3078,0.29561,0.16316,0.13841,0.22486,0.36397,0.46101,0.49145,0.41754,0.33892,0.4595,0.66704,0.73979,0.49138,0.47983,0.14185
65 to 69,0.23062,0.19729,0.16145,0.10679,0.10938,0.14324,0.19998,0.27244,0.21189,0.16526,0.16436,0.24917,0.40992,0.4038,0.40487,0.2062
70 to 74,0.15295,0.10409,0.12656,0.06676,0.11245,0.06227,0.0897,0.15057,0.12835,0.12393,0.10743,0.11311,0.22858,0.20335,0.40647,0.18887
75+,0.07767,0.07655,0.10229,0.04569,0.09237,0.03779,0.07881,0.05919,0.05973,0.10821,0.09144,0.07691,0.09163,0.0945,0.20483,0.12055
