Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.11505,0.92899,0.30545,0.23766,0.05542,0.54561,0.62453,0.49906,0.18187,0.01948,0.18007,0.27627,0.07362,0.03891,0.02466,0
5 to 9,0.71724,10.80599,1.25253,0.75361,0.47828,0.06106,0.69753,0.77616,0.244,0.02722,0.36687,0.08021,0.01669,0.17446,0.15354,0
10 to 14,0.52389,1.13244,16.34519,1.95963,0.50427,0.01332,0.18005,0.62104,0.87376,0.36769,0.26072,0.10295,0.03433,0.04005,0.20215,0
15 to 19,0.13148,0.22368,1.02121,12.0836,2.31763,0.3359,0.2295,0.31228,0.52602,0.76767,0.37762,0.15749,0.08457,0.04434,0.26596,0
20 to 24,0.29537,0.12673,0.66919,1.21689,5.17722,0.92271,0.72901,0.18577,0.52593,0.70536,1.08891,0.73537,0.33476,0.09477,0.07247,0
25 to 29,0.8559,0.35346,0.2094,0.45837,1.51508,3.56032,1.52447,0.58683,1.12815,1.21069,1.83382,1.18712,0.64406,0.18222,0.24099,0.06055
30 to 34,1.31717,1.10547,0.41279,0.29914,1.18224,1.73407,3.79181,1.43779,1.08687,1.24758,1.18267,1.92192,1.17844,0.48689,0.23952,0.22032
35 to 39,0.75351,0.84556,1.12571,0.42959,0.59984,1.19316,2.46296,2.7253,1.45866,2.08057,1.20412,1.56807,0.71158,0.58124,0.48956,0.01891
40 to 44,0.1481,0.57235,1.1692,0.79735,1.04934,1.12492,1.34013,1.7912,2.77799,1.33844,1.88231,1.98329,1.0485,0.70056,0.59601,0.05999
45 to 49,0.14912,0.23352,0.60531,0.98011,1.39527,0.75997,1.14991,0.76995,1.29717,4.02626,1.54968,1.67294,0.75512,0.39702,0.51921,0.05258
50 to 54,0.37225,0.15862,0.12246,0.29669,0.77329,0.93642,0.56024,0.62452,0.84608,1.02322,2.6221,2.10105,0.52936,0.09434,0.65544,0.28186
55 to 59,0.31803,0.24378,0.21753,0.07141,0.29967,0.25178,0.76657,0.32706,0.11124,0.76294,1.17551,2.38638,0.93926,0.3677,0.20448,0.16123
60 to 64,0.15538,0.20014,0.26902,0.07745,0.12839,0.04932,0.14362,0.19569,0.16398,0.11905,0.71583,0.64093,2.44761,0.46987,1.08609,0.09649
65 to 69,0.14733,0.05463,0.1154,0.09284,0.08299,0.01029,0.10273,0.11171,0.11777,0.06675,0.22086,0.17687,0.87183,1.50226,0.52871,0.34454
70 to 74,0.05972,0.0651,0.07132,0.00468,0.10476,0.01309,0.01259,0.16071,0.14844,0.05073,0.18739,0.07489,0.7228,0.39161,1.14295,0.66064
75+,0.08,0.05431,0.06725,0.0052,0.10908,0.05671,0.16454,0.01348,0.04316,0.00873,0.2291,0.18257,0.29425,0.25152,0.47653,0.48711
