Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.40766,0.88425,0.39082,0.25108,0.4376,0.93946,0.75197,0.63786,0.34429,0.18747,0.36074,0.53238,0.60588,0.36988,0.20086,0.24629
5 to 9,1.07687,6.32612,1.99584,0.53963,0.35411,0.38182,0.80499,0.96563,0.62278,0.31597,0.27079,0.44148,0.43408,0.40578,0.46062,0.2475
10 to 14,0.61276,1.31672,6.39184,2.24054,0.47842,0.25167,0.58305,0.8655,0.82,0.43373,0.40129,0.25579,0.24233,0.29759,0.33629,0.33862
15 to 19,0.45199,0.49944,0.98945,5.63314,2.97185,1.16987,0.46125,0.82038,0.91041,0.97127,0.77754,0.51047,0.3533,0.2301,0.38022,0.35108
20 to 24,0.84386,0.32812,0.49078,1.80859,4.75142,3.23511,1.28042,0.95393,0.96324,0.96537,1.12038,0.78353,0.58847,0.43393,0.1365,0.13001
25 to 29,1.32451,0.77054,0.42196,0.98668,2.83796,4.48817,2.27068,1.84901,1.28455,1.08709,1.53779,1.41085,1.09951,0.71238,0.36474,0.15881
30 to 34,1.41745,1.20702,0.66984,0.71207,1.755,2.95127,2.77404,2.35628,1.66151,1.24233,1.3796,1.62298,1.31846,1.02812,0.38569,0.24639
35 to 39,0.87404,0.84493,0.71436,0.85417,1.38137,2.14019,2.13419,2.86281,1.7136,1.38705,1.20952,1.088,1.06024,0.58104,0.3629,0.3275
40 to 44,0.68548,0.84398,0.91839,1.11243,1.27156,1.79192,1.73453,2.57521,2.13185,1.52836,1.6666,1.27288,1.02308,0.83581,0.59528,0.46929
45 to 49,0.4727,0.40968,0.54237,0.95509,1.36265,1.5207,1.33514,1.68849,1.61797,1.53653,1.7376,1.02227,0.87223,0.43523,0.43868,0.25919
50 to 54,0.62748,0.31526,0.34799,0.5806,1.01784,1.52153,1.13878,1.28239,1.19724,1.17174,1.50947,1.25925,0.79007,0.47209,0.27381,0.46722
55 to 59,0.58827,0.38643,0.21384,0.26506,0.62506,0.86375,0.89522,0.83183,0.50141,0.5998,0.96175,1.04363,0.88594,0.43415,0.15791,0.08944
60 to 64,0.42383,0.34928,0.17108,0.18449,0.32156,0.48379,0.52441,0.64577,0.37921,0.29681,0.3993,0.5975,0.50751,0.41103,0.26663,0.06985
65 to 69,0.3028,0.2183,0.16456,0.12539,0.15746,0.21984,0.23699,0.38606,0.20804,0.15393,0.13904,0.20981,0.28342,0.23879,0.23531,0.11573
70 to 74,0.19095,0.11197,0.12327,0.06991,0.13961,0.09322,0.09764,0.20669,0.09293,0.0955,0.08079,0.08757,0.13555,0.14061,0.21718,0.10916
75+,0.09957,0.08081,0.0982,0.04546,0.11171,0.05361,0.0821,0.08517,0.04585,0.07326,0.07337,0.05159,0.05392,0.05985,0.10999,0.05468
