Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.45792,0.886,0.44554,0.26911,0.38527,0.6803,0.61065,0.51533,0.35518,0.19479,0.26491,0.4422,0.44876,0.31898,0.19721,0.08232
5 to 9,1.06178,6.86671,2.32558,0.60463,0.34076,0.31723,0.63242,0.76903,0.55186,0.35197,0.30682,0.46931,0.49687,0.43246,0.49982,0.14004
10 to 14,0.73129,1.47686,8.54766,2.54379,0.46534,0.23232,0.59203,0.71427,0.65501,0.47005,0.4234,0.3456,0.26659,0.38363,0.42424,0.14335
15 to 19,0.54216,0.59732,1.06957,5.95542,2.44826,0.85208,0.40964,0.58062,0.67098,0.7782,0.53397,0.54329,0.35509,0.2838,0.36808,0.35361
20 to 24,0.83461,0.35426,0.54939,1.59096,3.76238,2.34513,1.13995,0.73708,0.82857,0.82571,0.73661,0.55695,0.41432,0.27929,0.12744,0.14882
25 to 29,1.12338,0.71445,0.45923,0.84005,2.09185,3.43769,2.05455,1.48693,1.16385,0.93318,1.05122,0.8934,0.7894,0.48335,0.21314,0.0775
30 to 34,1.20467,0.95476,0.63212,0.59186,1.35852,2.29384,2.60452,1.90283,1.59273,1.05312,1.05862,1.08348,0.90052,0.5833,0.19178,0.15184
35 to 39,0.95127,0.92225,0.79934,0.80603,1.0872,1.73068,2.10038,2.46817,1.75226,1.24057,1.01339,0.84457,0.89838,0.43749,0.2685,0.18299
40 to 44,0.66795,0.7603,0.78942,0.8462,0.95194,1.41012,1.61368,2.10777,2.02464,1.29568,1.33758,0.9682,0.8444,0.50241,0.28353,0.1904
45 to 49,0.46075,0.39333,0.53308,0.76054,1.05294,1.22462,1.27997,1.42205,1.54428,1.32357,1.40459,0.84451,0.795,0.28798,0.16414,0.20863
50 to 54,0.58516,0.3339,0.36404,0.42363,0.74253,1.13044,1.10774,1.08825,1.15358,1.00883,1.16267,0.95585,0.73745,0.40862,0.15117,0.18424
55 to 59,0.53774,0.36509,0.23881,0.23355,0.46746,0.62577,0.82377,0.67692,0.49046,0.53247,0.74389,0.71577,0.71327,0.34952,0.10978,0.07533
60 to 64,0.39291,0.36784,0.18466,0.16829,0.24759,0.37061,0.47422,0.52313,0.40855,0.29021,0.34895,0.44667,0.41123,0.35086,0.20906,0.04737
65 to 69,0.30679,0.23508,0.18801,0.13336,0.12595,0.1692,0.23845,0.30996,0.21039,0.12861,0.11252,0.15934,0.24848,0.1852,0.13477,0.04958
70 to 74,0.20475,0.12698,0.1476,0.07892,0.12678,0.07667,0.10789,0.17378,0.12684,0.08183,0.05794,0.05809,0.11062,0.08972,0.11452,0.10238
75+,0.09481,0.08316,0.10626,0.05109,0.10118,0.04145,0.0981,0.06963,0.05646,0.07292,0.04475,0.03568,0.0402,0.03609,0.09042,0.04424
