Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.59081,0.88505,0.29005,0.16002,0.29645,0.51685,0.68945,0.79076,0.51326,0.33936,0.60336,1.2987,1.73422,1.39025,0.7081,0.61131
5 to 9,0.80741,8.14864,2.40172,0.37216,0.24152,0.24137,0.71908,1.09563,0.86501,0.61581,0.60943,1.30598,1.60515,1.98638,1.86639,0.82114
10 to 14,0.35719,1.12943,11.29401,3.2463,0.31256,0.14001,0.53982,0.92276,1.07727,0.79286,0.84674,0.86776,1.04676,1.65132,1.53109,1.19176
15 to 19,0.24692,0.32231,0.92065,8.99851,2.04357,0.47005,0.28784,0.55376,0.87932,1.18425,1.077,1.1612,1.1063,0.96599,1.45182,1.12002
20 to 24,0.34845,0.18997,0.33761,0.93415,3.19611,1.49451,0.83434,0.61899,0.79672,0.96483,1.24772,1.22515,0.96072,0.99051,0.42965,0.39645
25 to 29,0.54914,0.44743,0.29428,0.45592,1.58644,2.84315,1.77353,1.42956,1.20608,1.06921,1.54737,1.87251,1.40929,1.1086,0.82406,0.33481
30 to 34,0.64961,0.67839,0.45246,0.32195,0.9836,1.72301,2.55903,1.81969,1.61385,1.21479,1.30615,1.88283,1.63357,1.62018,0.70307,0.46588
35 to 39,0.56949,0.71672,0.6648,0.48816,0.79553,1.3422,1.82393,2.71027,1.78685,1.40027,1.17211,1.27802,1.57041,1.6568,1.27103,0.71627
40 to 44,0.34021,0.58449,0.77074,0.62259,0.73129,1.08668,1.34484,1.94571,2.33144,1.44297,1.48315,1.24752,1.18235,1.46083,1.30186,0.72047
45 to 49,0.21699,0.276,0.45785,0.59927,0.91444,0.9129,1.05974,1.2685,1.50538,1.7685,1.62771,1.13314,0.89083,0.74245,1.03616,0.73295
50 to 54,0.26205,0.19143,0.25833,0.30346,0.62373,0.8597,0.84347,0.91501,1.02488,1.10092,1.56691,1.44496,0.91323,0.78696,0.75498,0.77164
55 to 59,0.23028,0.20865,0.15565,0.12923,0.34614,0.45121,0.61745,0.551,0.41163,0.50746,0.8979,1.50025,1.1252,0.89151,0.52989,0.3966
60 to 64,0.1716,0.19611,0.1227,0.0874,0.13911,0.19344,0.3039,0.41363,0.31946,0.26066,0.39479,0.78383,1.17985,0.89935,0.90026,0.28319
65 to 69,0.12609,0.1309,0.11982,0.06778,0.07224,0.0735,0.13439,0.2456,0.19351,0.14298,0.17461,0.36597,0.64407,1.01968,0.76271,0.40709
70 to 74,0.08427,0.06914,0.0954,0.04312,0.08471,0.04104,0.07245,0.15177,0.13937,0.13591,0.13349,0.18773,0.40025,0.45099,0.84869,0.36484
75+,0.04519,0.05365,0.07906,0.03134,0.0714,0.0274,0.06597,0.06058,0.06524,0.12171,0.1179,0.13275,0.16255,0.21484,0.37736,0.26081
