Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.4544,0.91619,0.31555,0.18151,0.23675,1.06534,1.62753,1.28968,0.67368,0.32945,0.43962,0.65829,0.85252,0.40475,0.14366,0.10627
5 to 9,0.99249,7.62223,2.29791,0.40658,0.20473,0.49989,1.66947,1.77614,1.10821,0.58984,0.49155,0.69141,0.71443,0.50576,0.33462,0.14973
10 to 14,0.50546,1.2965,10.93265,3.12467,0.25291,0.29401,1.24226,1.45574,1.34013,0.72176,0.66491,0.44347,0.43745,0.39919,0.286,0.1856
15 to 19,0.37628,0.45678,0.93268,8.36321,1.78585,0.92288,0.65479,0.88539,1.09783,1.08946,0.81802,0.59805,0.51694,0.24974,0.30021,0.20933
20 to 24,0.60043,0.28407,0.3917,1.00693,2.86394,2.95443,1.83589,1.06975,1.17695,1.06472,1.06471,0.71454,0.55286,0.31052,0.1021,0.07173
25 to 29,0.93897,0.6685,0.3475,0.50464,1.62174,4.67788,3.24828,2.07281,1.55089,1.1869,1.45972,1.20533,0.87604,0.52109,0.19585,0.06783
30 to 34,0.99378,0.90664,0.45852,0.327,1.03461,2.69711,4.35224,2.54936,1.93563,1.25755,1.26015,1.27483,0.9929,0.62257,0.15185,0.08318
35 to 39,0.8562,0.92126,0.66279,0.50145,0.96703,2.07581,3.16428,3.75024,2.26849,1.54312,1.2221,0.95966,1.015,0.60171,0.28116,0.1558
40 to 44,0.51668,0.73984,0.75882,0.59943,0.8148,1.66336,2.2234,2.79039,2.85774,1.57401,1.58226,0.99589,0.84452,0.57312,0.27588,0.14015
45 to 49,0.32495,0.34746,0.43422,0.5521,0.86258,1.43743,1.70653,1.78387,1.89003,1.7414,1.6165,0.84495,0.63337,0.32353,0.17247,0.13849
50 to 54,0.38379,0.25518,0.26245,0.2954,0.62619,1.41967,1.55668,1.33262,1.35623,1.1925,1.44319,0.9738,0.59411,0.33074,0.1424,0.12651
55 to 59,0.364,0.28636,0.15886,0.13443,0.34038,0.7634,1.19477,0.83296,0.52735,0.54772,0.80707,0.78453,0.62085,0.29487,0.10218,0.07176
60 to 64,0.26002,0.25199,0.12029,0.08927,0.15787,0.36696,0.66141,0.67903,0.44422,0.27861,0.3342,0.41165,0.47104,0.23996,0.14588,0.04089
65 to 69,0.19899,0.17192,0.1228,0.07143,0.07338,0.17872,0.35405,0.43066,0.2798,0.16446,0.13785,0.18078,0.27219,0.19926,0.12943,0.06149
70 to 74,0.12562,0.08643,0.0924,0.04431,0.06601,0.08414,0.17908,0.24732,0.17373,0.11944,0.08792,0.07851,0.14373,0.09483,0.12213,0.05369
75+,0.06572,0.06699,0.07408,0.03079,0.054,0.05191,0.1618,0.09893,0.08168,0.10792,0.07506,0.05633,0.05804,0.04201,0.06831,0.03259
