Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.29105,1.56714,0.73286,0.44244,0.68682,1.24362,1.15711,0.96565,0.57358,0.2686,0.59945,0.99027,1.12487,0.73352,0.30877,0.60721
5 to 9,1.90953,6.25693,2.58631,0.91586,0.50487,0.55672,1.22473,1.42595,1.0177,0.49046,0.4409,0.73957,0.73055,0.91491,0.62953,0.66826
10 to 14,1.00072,1.88076,6.05762,2.84368,0.61723,0.28854,0.77078,1.09981,1.15259,0.67362,0.60538,0.37764,0.34151,0.53398,0.35436,0.83846
15 to 19,0.7139,0.84404,1.57482,6.94246,3.10242,0.98876,0.42727,0.72967,1.04081,1.10352,1.05764,0.73182,0.49059,0.35603,0.3834,0.85479
20 to 24,1.13172,0.46193,0.72586,2.1001,4.40049,2.39455,1.02919,0.57945,0.77269,0.81373,1.24392,0.94045,0.55672,0.42969,0.12456,0.33137
25 to 29,1.58225,1.08344,0.61417,1.08034,2.47662,2.93444,1.84346,1.09207,0.85965,0.72797,1.26799,1.38599,0.88843,0.62263,0.35233,0.26995
30 to 34,1.54397,1.28964,0.80599,0.67514,1.34135,1.90296,1.92825,1.39759,1.17218,0.74717,0.92396,1.26374,1.00753,0.93909,0.30777,0.35203
35 to 39,1.24562,1.2789,1.09058,0.98265,0.97248,1.28155,1.58651,1.73429,1.3389,0.91615,0.76359,0.78971,0.93842,0.93038,0.58593,0.89668
40 to 44,0.75354,0.96168,1.08804,1.05056,0.90006,0.96629,1.08983,1.40342,1.42234,0.9301,0.96738,0.72774,0.6087,0.67584,0.44848,0.52124
45 to 49,0.49866,0.46129,0.68438,0.9396,1.02556,0.88414,0.82036,0.89294,1.05023,0.93273,1.02993,0.60828,0.45722,0.27373,0.30957,0.45483
50 to 54,0.67155,0.37448,0.44421,0.58772,0.80645,0.9681,0.7987,0.69699,0.77536,0.76627,0.87074,0.83307,0.46144,0.30654,0.19206,0.52828
55 to 59,0.68729,0.4644,0.28811,0.29261,0.56459,0.60227,0.68928,0.5054,0.34404,0.37897,0.67956,0.64606,0.53394,0.33051,0.13664,0.17143
60 to 64,0.48949,0.42083,0.22283,0.19923,0.23665,0.29925,0.40364,0.43576,0.3142,0.20333,0.27457,0.39096,0.30632,0.29891,0.24509,0.11631
65 to 69,0.34988,0.28676,0.22729,0.14995,0.12965,0.14341,0.19038,0.26769,0.21302,0.11714,0.11296,0.16981,0.23268,0.195,0.20686,0.21163
70 to 74,0.21572,0.13654,0.16167,0.08697,0.13106,0.06477,0.09028,0.1414,0.11853,0.09341,0.07334,0.0709,0.1217,0.11352,0.17208,0.13669
75+,0.11001,0.10029,0.13674,0.05985,0.1088,0.03852,0.07551,0.05651,0.05401,0.07879,0.06547,0.04606,0.04972,0.05583,0.09318,0.06654
