Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.80655,0.91066,0.21479,0.14271,0.27172,0.59791,0.78076,0.89672,0.52466,0.32226,0.53508,0.88853,1.15048,0.67595,0.36928,0.36924
5 to 9,0.83707,8.5229,2.34982,0.35164,0.22889,0.24901,0.65601,1.16988,0.98341,0.63477,0.5506,0.89531,1.04464,0.96331,0.96004,0.49101
10 to 14,0.31159,1.09198,11.91207,3.88793,0.28575,0.14457,0.4539,0.85554,1.28199,0.90867,0.79792,0.61993,0.70639,0.79135,0.79597,0.70802
15 to 19,0.22056,0.26931,0.88081,12.05836,2.72766,0.50387,0.25095,0.45555,0.88595,1.33163,1.08273,0.86752,0.78271,0.48487,0.78862,0.66315
20 to 24,0.28673,0.18104,0.27897,0.96713,3.81558,1.71643,0.79638,0.60606,0.84875,1.04876,1.307,1.02468,0.79652,0.55687,0.25493,0.24928
25 to 29,0.4569,0.35023,0.22418,0.4188,1.54979,3.37535,1.67066,1.37137,1.27944,1.16086,1.66813,1.67338,1.3011,0.78999,0.47022,0.2233
30 to 34,0.66566,0.5811,0.33607,0.29488,0.96149,1.85932,2.67725,1.77077,1.71979,1.36852,1.45184,1.80733,1.51478,1.04946,0.41712,0.32354
35 to 39,0.64899,0.75547,0.55317,0.44583,0.78794,1.40011,1.76539,3.01478,1.95859,1.5869,1.36262,1.33834,1.53227,0.94678,0.72969,0.46373
40 to 44,0.33424,0.63779,0.74982,0.62243,0.76023,1.18949,1.35371,2.02032,2.97493,1.7749,1.82552,1.47347,1.33546,0.96549,0.77361,0.46341
45 to 49,0.2001,0.28568,0.44734,0.68724,1.02442,1.04095,1.11595,1.35637,1.82834,2.45896,2.09704,1.32829,1.15624,0.59082,0.60454,0.48324
50 to 54,0.23454,0.16784,0.22047,0.33306,0.71594,1.03084,0.90196,1.02584,1.2766,1.42798,2.24031,1.65901,1.11347,0.66284,0.45955,0.49445
55 to 59,0.19437,0.16814,0.12444,0.12706,0.38232,0.57306,0.69644,0.63771,0.56128,0.72304,1.22342,1.90391,1.32766,0.67371,0.35144,0.28249
60 to 64,0.14822,0.16341,0.10043,0.08875,0.1795,0.29872,0.37754,0.46094,0.44294,0.38751,0.5649,0.89455,1.42871,0.66115,0.61482,0.21569
65 to 69,0.11195,0.1134,0.09514,0.06866,0.08255,0.11896,0.16511,0.26568,0.24365,0.20501,0.22788,0.36626,0.61393,0.84372,0.55921,0.3085
70 to 74,0.07597,0.05956,0.07498,0.0412,0.08372,0.04927,0.06903,0.14986,0.15662,0.15829,0.15165,0.1747,0.36158,0.30663,0.70807,0.28599
75+,0.03966,0.0457,0.06352,0.0285,0.06726,0.03223,0.06416,0.06055,0.0715,0.13593,0.12441,0.1223,0.14912,0.14219,0.26542,0.24713
