Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.61708,0.80587,0.21331,0.10305,0.24512,1.05994,1.89408,1.35844,0.58012,0.23875,0.26772,0.37248,0.3027,0.08161,0.03934,0.02766
5 to 9,0.85217,7.74461,2.15928,0.26663,0.22887,0.46327,1.58816,1.93477,1.01091,0.4558,0.31234,0.40777,0.28412,0.12012,0.10131,0.04161
10 to 14,0.36373,1.10725,10.92315,2.74281,0.30699,0.27592,1.10433,1.41944,1.35991,0.65034,0.44463,0.29357,0.18633,0.09619,0.08481,0.05321
15 to 19,0.23412,0.28563,0.76112,7.22805,2.13606,0.95265,0.62525,0.78125,0.98848,1.01752,0.61473,0.41399,0.23303,0.06422,0.08612,0.05554
20 to 24,0.32621,0.17253,0.25846,0.74123,3.96019,3.28829,1.87356,1.07217,1.13699,1.05161,0.91698,0.64284,0.42211,0.13092,0.02961,0.02261
25 to 29,0.53506,0.36835,0.20923,0.33635,1.95848,5.78911,3.36245,2.0855,1.56948,1.18181,1.33317,1.12657,0.7763,0.28816,0.05254,0.02249
30 to 34,0.74659,0.57402,0.3039,0.2416,1.28389,3.05224,5.38682,2.67619,2.04361,1.39714,1.25352,1.27343,0.84622,0.30505,0.04886,0.02879
35 to 39,0.69895,0.75904,0.51207,0.35165,1.11458,2.21769,3.35506,4.47097,2.29756,1.58063,1.20667,1.03734,0.92278,0.18631,0.08641,0.04248
40 to 44,0.42081,0.63296,0.72453,0.49788,0.99677,1.82326,2.40069,2.97411,3.3787,1.71568,1.6228,1.22682,0.91618,0.27573,0.09024,0.03864
45 to 49,0.23621,0.27308,0.40429,0.50305,1.2526,1.61966,1.88367,1.91225,2.06211,2.19694,1.72914,1.03379,0.86414,0.2092,0.07354,0.03961
50 to 54,0.28211,0.17801,0.20895,0.26671,0.89301,1.77097,1.67904,1.40693,1.43988,1.3175,1.65746,1.16964,0.74587,0.2434,0.05946,0.04057
55 to 59,0.24236,0.18307,0.12068,0.10924,0.51376,1.05355,1.36763,0.94522,0.64408,0.69881,0.9578,1.1614,0.79488,0.19536,0.04563,0.02212
60 to 64,0.1823,0.17884,0.09283,0.06738,0.25499,0.54019,0.76758,0.74833,0.52311,0.36734,0.4193,0.55157,0.55665,0.17552,0.0734,0.01669
65 to 69,0.14032,0.12119,0.08792,0.05083,0.09287,0.20209,0.37191,0.44072,0.26906,0.16871,0.13078,0.16919,0.20024,0.12426,0.06165,0.02425
70 to 74,0.09474,0.0637,0.0697,0.03055,0.08743,0.09385,0.18187,0.26199,0.17518,0.12515,0.07978,0.07351,0.09686,0.03862,0.0876,0.02242
75+,0.0497,0.05178,0.06027,0.02288,0.07266,0.05964,0.16889,0.1047,0.08163,0.11052,0.06817,0.05053,0.04041,0.01816,0.03698,0.01955
