Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.729,0.78669,0.24536,0.15301,0.24805,0.59736,0.58387,0.58782,0.49809,0.29455,0.4441,0.70417,1.20472,1.09541,0.59748,0.59612
5 to 9,0.85556,7.20488,2.09836,0.35843,0.19557,0.26791,0.68325,0.87295,0.82982,0.52209,0.47421,0.7433,1.10583,1.57855,1.59543,0.79819
10 to 14,0.42514,1.03578,10.52037,3.24473,0.256,0.15778,0.53596,0.81254,1.1604,0.71097,0.65551,0.50718,0.72507,1.32081,1.37315,1.17245
15 to 19,0.28791,0.29834,0.84879,9.58286,2.10187,0.50337,0.26389,0.46782,1.03859,1.18552,0.86678,0.68199,0.79336,0.78915,1.29991,1.10911
20 to 24,0.45886,0.18591,0.30533,0.98222,3.17642,1.7516,0.84364,0.61261,1.00266,1.11046,1.18552,0.83003,0.78122,0.83309,0.42825,0.4226
25 to 29,0.787,0.46036,0.26707,0.43904,1.47243,3.37255,1.73775,1.38894,1.43435,1.25839,1.65884,1.47385,1.24731,1.01356,0.8376,0.37947
30 to 34,0.85304,0.7885,0.47215,0.31166,0.9076,1.86722,2.66614,1.75208,1.91377,1.4039,1.44113,1.64095,1.48328,1.46396,0.69471,0.5347
35 to 39,0.68762,0.73794,0.69616,0.53858,0.7886,1.46467,1.8373,2.81796,2.19259,1.66677,1.37441,1.23403,1.48371,1.59245,1.33722,0.76474
40 to 44,0.38566,0.51117,0.69721,0.72748,0.78167,1.28807,1.4747,2.1125,3.22863,1.85749,1.91693,1.41008,1.22582,1.37229,1.39411,0.77773
45 to 49,0.26287,0.24853,0.40212,0.654,0.95091,1.13979,1.19609,1.43127,2.05184,2.46204,2.09015,1.21449,0.98599,0.73812,1.09677,0.85979
50 to 54,0.33883,0.18277,0.22317,0.3081,0.6667,1.13215,0.97397,1.09053,1.48292,1.47313,2.15659,1.46639,0.96474,0.76244,0.75428,0.87081
55 to 59,0.2917,0.2136,0.13865,0.13474,0.35186,0.60033,0.73505,0.63938,0.61764,0.72577,1.13188,1.57061,1.15868,0.87706,0.56651,0.47454
60 to 64,0.21895,0.19015,0.10849,0.0891,0.14138,0.25397,0.34037,0.41215,0.42992,0.32236,0.42632,0.62998,1.21734,0.9351,0.96188,0.34779
65 to 69,0.14808,0.12353,0.10663,0.06958,0.05774,0.08416,0.12907,0.22621,0.23235,0.15566,0.15785,0.24446,0.57644,1.19604,0.84725,0.49289
70 to 74,0.09943,0.06594,0.08805,0.04424,0.07037,0.04915,0.0708,0.1405,0.17321,0.15133,0.12032,0.13019,0.3596,0.4564,1.0901,0.44267
75+,0.05928,0.05546,0.07352,0.03666,0.06442,0.03857,0.06678,0.05581,0.08221,0.1489,0.12269,0.09884,0.15105,0.23009,0.39902,0.38492
