Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.46899,1.16228,0.33428,0.16637,0.23915,0.5664,0.77361,0.7011,0.39889,0.22831,0.32678,0.62516,0.88546,0.66899,0.41231,0.37191
5 to 9,1.16844,9.83233,2.822,0.42899,0.24613,0.24852,0.69575,1.05326,0.72556,0.44847,0.44351,0.71176,0.82503,0.92509,1.0388,0.50555
10 to 14,0.47702,1.45206,13.06884,3.95163,0.2983,0.14531,0.46516,0.75187,0.99026,0.61693,0.62332,0.51713,0.54188,0.75405,0.87975,0.70263
15 to 19,0.30695,0.38715,1.16333,12.78409,3.62638,0.86047,0.47019,0.78882,1.01682,1.34688,1.10934,0.92856,0.72812,0.51606,0.89556,0.69364
20 to 24,0.41123,0.27368,0.42634,1.83214,4.98461,2.21134,1.1275,0.82601,1.01721,1.02729,1.17255,0.98586,0.86569,0.57675,0.31465,0.2619
25 to 29,0.67634,0.48911,0.32264,0.83402,1.92415,3.77529,1.90354,1.51986,1.36472,1.10866,1.52293,1.55869,1.37355,0.80857,0.54776,0.23494
30 to 34,0.98767,0.78477,0.46553,0.68285,1.31991,2.09886,2.99996,1.9036,1.7916,1.37506,1.42847,1.67964,1.49501,1.08927,0.50132,0.34793
35 to 39,0.91033,1.08113,0.82194,0.85175,1.20057,1.66036,2.06101,3.11235,2.03273,1.57789,1.4017,1.3461,1.59404,1.00327,0.90511,0.48758
40 to 44,0.55367,0.90305,1.20556,1.15051,1.04406,1.41446,1.60499,2.2705,2.95364,1.70723,1.87187,1.52962,1.46778,1.02071,0.94152,0.49563
45 to 49,0.30237,0.38469,0.67183,1.11657,1.29257,1.18039,1.2981,1.50596,1.87313,2.19772,2.02257,1.30373,1.29875,0.60082,0.73341,0.54394
50 to 54,0.35625,0.24589,0.33195,0.62101,0.94433,1.26864,1.04339,1.15894,1.37337,1.32975,2.08008,1.60801,1.22233,0.6438,0.57026,0.552
55 to 59,0.30677,0.24798,0.19052,0.27622,0.53661,0.74283,0.80054,0.69162,0.59786,0.70606,1.15541,1.76872,1.44663,0.71251,0.43507,0.31621
60 to 64,0.22997,0.24172,0.14369,0.16104,0.28261,0.41703,0.44917,0.47353,0.4609,0.37199,0.52834,0.8404,1.46392,0.78071,0.8075,0.24236
65 to 69,0.17883,0.16353,0.13447,0.09385,0.08496,0.1192,0.16406,0.23652,0.19284,0.14775,0.16106,0.27974,0.55632,1.06836,0.68991,0.34769
70 to 74,0.12105,0.08565,0.10709,0.05027,0.08083,0.05087,0.07128,0.13563,0.12308,0.11167,0.10623,0.13614,0.31684,0.32167,1.05953,0.32576
75+,0.0656,0.07145,0.09378,0.03866,0.06736,0.03219,0.06703,0.05443,0.05764,0.09968,0.09241,0.09311,0.13194,0.16403,0.3925,0.30336
