Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.2921,0.73536,0.31811,0.16952,0.3204,0.74517,0.48328,0.51145,0.17462,0.12927,0.15001,0.13167,0.02128,0.06491,0.07282,0.02061
5 to 9,0.83722,7.97341,3.83345,0.56188,0.30269,0.39722,0.66117,0.95226,0.78895,0.15392,0.13006,0.10013,0.12578,0.19541,0.04843,0.00069
10 to 14,0.39063,0.81877,8.5703,3.17014,0.25019,0.12058,0.36232,0.67358,0.88789,0.36667,0.27744,0.1791,0.11304,0.18617,0.25436,0.07757
15 to 19,0.28128,0.2127,0.90935,7.89653,1.76608,0.49964,0.30431,0.45493,0.67021,1.00268,0.64486,0.4513,0.05992,0.22822,0.48788,0.12348
20 to 24,0.33325,0.10845,0.14784,0.81067,2.21298,1.66533,0.90332,0.59296,0.69553,0.90434,0.72987,1.05371,0.5406,0.17546,0.5149,0.08703
25 to 29,0.54708,0.39375,0.22828,0.37831,1.2065,2.3777,1.18298,0.92241,0.74175,1.02283,1.04005,1.34138,0.72344,0.58726,0.43953,0.0386
30 to 34,0.61462,0.68747,0.31563,0.28037,0.82692,1.47253,2.00122,0.96263,1.03989,1.00514,0.86168,1.13277,0.59403,0.3783,0.2429,0.17058
35 to 39,0.84095,0.7661,0.78013,0.76982,0.98399,0.94115,1.69314,1.85137,1.41598,1.20058,1.05342,0.88915,0.93217,0.60269,0.13825,0.21545
40 to 44,0.42708,0.60082,0.75778,0.7589,0.64625,1.28557,0.88137,1.32528,1.77951,1.46049,1.51948,0.9937,0.86389,0.72079,0.78511,0.2689
45 to 49,0.1488,0.25239,0.28159,0.65847,0.94638,0.94596,0.97949,0.96867,1.32689,2.25189,1.27945,0.85829,0.6176,0.49571,0.44118,0.46103
50 to 54,0.19418,0.1939,0.16027,0.41095,0.35133,1.0018,0.55013,0.77941,0.66562,0.94531,1.14253,1.09881,0.7234,0.46644,0.37184,0.42955
55 to 59,0.13153,0.06968,0.07513,0.18153,0.45225,0.35424,0.64349,0.52454,0.61322,0.4854,0.71023,1.40234,0.91408,0.64817,0.46769,2.00E-04
60 to 64,0.06832,0.08974,0.06917,0.11352,0.19967,0.26104,0.23121,0.2673,0.27224,0.36164,0.57535,0.62389,0.809,0.41204,0.54049,0.46658
65 to 69,0.04214,0.05804,0.03233,0.06473,0.04446,0.08588,0.06987,0.11466,0.04912,0.11227,0.16995,0.20974,0.15298,0.72803,0.69425,0.00034
70 to 74,0.03736,0.03915,0.04048,0.01545,0.02246,0.01897,0.0099,0.11223,0.06204,0.06437,0.13098,0.12519,0.12869,0.19162,0.39855,0.30254
75+,0.00721,0.01349,0.05254,0.00063,0.05177,0,0.02482,0.03921,0.00172,0.06719,0.01523,0.10968,0.08204,0.05649,0.339,0.73833
