Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.82466,1.22762,0.59697,0.35069,0.49787,0.80922,0.73698,0.60103,0.42652,0.24179,0.33745,0.4517,0.4838,0.27283,0.19633,0.17635
5 to 9,1.45905,8.11027,2.80239,0.82908,0.43642,0.44357,0.91914,0.95352,0.79551,0.45758,0.48118,0.6366,0.6177,0.60821,0.61125,0.39624
10 to 14,0.91808,1.9295,8.36514,2.96131,0.54467,0.26286,0.75441,0.85767,0.86521,0.59078,0.67598,0.4287,0.41915,0.55991,0.51457,0.57583
15 to 19,0.59324,0.70024,1.28451,7.43676,2.875,0.9012,0.43566,0.66875,0.81484,0.85213,0.77469,0.57233,0.42265,0.27322,0.39135,0.52371
20 to 24,0.93382,0.42045,0.66056,2.06619,4.50397,2.36946,1.05899,0.62959,0.76341,0.68931,0.74011,0.56058,0.46814,0.3534,0.10721,0.20427
25 to 29,1.272,0.93925,0.58849,1.09938,2.44619,3.55318,2.01622,1.36985,1.19008,0.91343,1.03406,0.84353,0.69713,0.52055,0.13673,0.07995
30 to 34,1.42989,1.22186,0.85043,0.81366,1.58382,2.40766,2.48433,1.72234,1.53976,1.13859,1.08755,1.02251,0.87426,0.54334,0.09967,0.12851
35 to 39,1.15752,1.14967,0.98974,1.04669,1.25375,1.85066,2.08379,2.13953,1.67443,1.29316,1.04702,0.87588,0.83455,0.32341,0.17197,0.18779
40 to 44,0.78594,0.96317,1.04432,1.11015,1.06932,1.53542,1.60142,1.91932,1.95329,1.36113,1.47956,1.03749,0.86091,0.50587,0.18077,0.14171
45 to 49,0.54666,0.46857,0.66799,0.96041,1.13788,1.27213,1.30817,1.3255,1.5626,1.34321,1.52466,0.9304,0.83903,0.3578,0.18881,0.06647
50 to 54,0.66291,0.40536,0.46684,0.53441,0.79301,1.12822,1.02476,0.98836,1.16522,1.0244,1.19407,1.03445,0.74989,0.44659,0.13617,0.13218
55 to 59,0.59783,0.42699,0.29812,0.27195,0.51826,0.64119,0.75847,0.57831,0.48752,0.56495,0.81716,0.7101,0.723,0.35037,0.06691,0.08896
60 to 64,0.43724,0.41104,0.23053,0.19864,0.27594,0.36538,0.42235,0.37036,0.35474,0.26874,0.32969,0.39833,0.34973,0.32493,0.11151,0.05287
65 to 69,0.359,0.29355,0.23631,0.16081,0.15211,0.18077,0.21903,0.21394,0.17019,0.13298,0.10357,0.12842,0.21231,0.13542,0.14644,0.08533
70 to 74,0.24698,0.15009,0.17688,0.09223,0.14327,0.07029,0.07838,0.09966,0.07518,0.05492,0.03829,0.02829,0.04961,0.06935,0.06387,0.02126
75+,0.12173,0.11456,0.15359,0.06389,0.11833,0.0382,0.07551,0.04153,0.03468,0.04064,0.02856,0.02267,0.02166,0.02174,0.02821,0.00918
