Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.87434,1.34464,0.53758,0.25271,0.32821,0.69084,0.88582,0.79975,0.53634,0.26774,0.41175,0.6273,0.94904,0.48958,0.32615,0.1567
5 to 9,1.42223,8.3471,2.87648,0.56815,0.26867,0.3271,0.96106,1.11933,0.87527,0.48748,0.4541,0.67741,0.88524,0.7013,0.85942,0.21371
10 to 14,0.84609,2.05549,11.99949,3.36873,0.34154,0.18629,0.72452,0.95937,1.03611,0.59828,0.62799,0.46477,0.57003,0.57807,0.69187,0.30792
15 to 19,0.57628,0.74433,1.34211,8.51397,2.0437,0.59564,0.37045,0.58904,0.86418,0.88269,0.75673,0.6012,0.60884,0.33547,0.65821,0.29244
20 to 24,0.92399,0.44567,0.59766,1.39633,2.9454,1.63317,0.91022,0.55399,0.70863,0.68957,0.7982,0.60093,0.51642,0.3512,0.18484,0.10062
25 to 29,1.37771,1.05832,0.51737,0.69212,1.48813,2.43595,1.66245,1.09972,0.89324,0.68634,0.95735,0.93588,0.75009,0.40935,0.36288,0.08457
30 to 34,1.52685,1.4543,0.7562,0.46945,0.89293,1.50557,2.11326,1.42391,1.20287,0.74431,0.79762,0.95262,0.86516,0.59121,0.31153,0.11407
35 to 39,1.29873,1.47592,1.04962,0.70656,0.6959,1.09788,1.60558,1.94587,1.37845,0.89272,0.72824,0.69223,0.85054,0.58565,0.57789,0.18947
40 to 44,0.8453,1.23701,1.17123,0.8389,0.64823,0.87329,1.13923,1.50942,1.6701,0.93511,0.9451,0.71754,0.62631,0.53373,0.59033,0.19231
45 to 49,0.5549,0.60315,0.71988,0.77585,0.7835,0.77802,0.87059,0.95971,1.13199,1.01294,1.01157,0.6298,0.47168,0.26854,0.46586,0.18586
50 to 54,0.6698,0.44615,0.44131,0.4181,0.54163,0.77615,0.80855,0.72036,0.80051,0.74484,0.89412,0.77625,0.48785,0.28575,0.33227,0.19172
55 to 59,0.61763,0.49472,0.27569,0.19506,0.34418,0.45538,0.65834,0.50477,0.35996,0.37703,0.62139,0.67157,0.59585,0.30863,0.22396,0.09305
60 to 64,0.4486,0.47335,0.21769,0.13459,0.13656,0.19404,0.34122,0.40601,0.28933,0.18132,0.24417,0.35044,0.47056,0.28965,0.37278,0.06495
65 to 69,0.33678,0.31245,0.2112,0.10531,0.07889,0.09414,0.17566,0.25014,0.19274,0.10616,0.10822,0.15578,0.30794,0.25058,0.30642,0.09513
70 to 74,0.2235,0.16508,0.16481,0.06778,0.08738,0.05056,0.09345,0.15166,0.13302,0.09533,0.07993,0.07585,0.18732,0.13918,0.29131,0.08439
75+,0.11285,0.12069,0.13336,0.04549,0.07118,0.02998,0.08252,0.05978,0.06151,0.08151,0.06598,0.05086,0.07451,0.06408,0.15465,0.04961
