Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.65278,1.76977,0.96535,0.55988,0.70495,1.07393,0.95044,1.17036,0.72806,0.57658,0.46585,0.58517,0.71773,0.35292,0.26105,0.33506
5 to 9,1.98179,7.41273,2.86784,0.99524,0.4877,0.50688,1.01544,1.35097,1.00796,0.9442,0.5345,0.72423,0.67977,0.47296,0.66377,0.30136
10 to 14,1.16663,2.13926,7.33239,2.8257,0.52732,0.25676,0.73844,1.09036,0.87552,0.93244,0.64527,0.47616,0.41269,0.37633,0.47776,0.462
15 to 19,0.74711,0.81293,1.46428,7.11803,2.39176,0.72873,0.35977,0.77349,0.74116,1.16141,0.64315,0.56335,0.45344,0.26633,0.41227,0.37347
20 to 24,1.09943,0.5022,0.77985,2.07373,3.54766,1.83978,0.89333,0.62477,0.73473,0.77623,0.6288,0.51658,0.4263,0.24524,0.08673,0.14268
25 to 29,1.50635,1.06708,0.68587,1.07665,2.02878,2.85963,1.722,1.32952,1.15725,0.96282,1.03334,0.86077,0.78068,0.53472,0.12643,0.05375
30 to 34,1.63164,1.23697,0.87502,0.75561,1.29668,1.89352,2.06551,1.56345,1.46138,1.10522,1.05188,1.05775,0.80898,0.59477,0.10306,0.06951
35 to 39,1.47322,1.33585,1.09813,1.02771,1.07952,1.53576,1.73729,2.06985,1.61777,1.29412,1.07726,0.9459,0.90374,0.40559,0.15825,0.118
40 to 44,1.03771,1.18721,1.2069,1.06493,0.91681,1.29799,1.39967,1.8544,1.87752,1.31391,1.42946,1.12729,0.89233,0.50188,0.15656,0.09243
45 to 49,0.75296,0.63618,0.82884,0.99665,0.97917,1.06916,1.13715,1.27393,1.48291,1.35365,1.507,0.99976,0.90287,0.44462,0.15794,0.20826
50 to 54,0.88862,0.49853,0.55404,0.53237,0.69667,0.9825,0.89075,1.00294,1.14367,1.0638,1.23867,1.12507,0.83001,0.49755,0.18438,0.21747
55 to 59,0.79159,0.52581,0.36008,0.28178,0.45638,0.56945,0.68196,0.59581,0.51278,0.61313,0.8642,0.85233,0.84603,0.39426,0.09488,0.12503
60 to 64,0.58068,0.5107,0.2698,0.19837,0.24557,0.33992,0.36961,0.36352,0.35702,0.2873,0.34669,0.4569,0.36794,0.33076,0.10471,0.05434
65 to 69,0.47623,0.35678,0.26272,0.15585,0.12221,0.15222,0.18468,0.20948,0.16514,0.15011,0.10683,0.1364,0.19703,0.14582,0.09254,0.0582
70 to 74,0.33344,0.19093,0.20913,0.0915,0.10644,0.04537,0.0551,0.08984,0.07114,0.05614,0.03832,0.03607,0.05546,0.05653,0.07135,0.05485
75+,0.16409,0.14339,0.18095,0.0609,0.08645,0.02419,0.05077,0.0363,0.03145,0.0474,0.02743,0.02486,0.02335,0.01884,0.04747,0.0154
