Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.61384,1.56698,0.73134,0.41598,0.57025,0.98674,0.88077,0.79306,0.52222,0.31661,0.44355,0.71106,0.67513,0.49631,0.29185,0.24623
5 to 9,2.05952,6.32328,2.74804,0.85738,0.46912,0.48601,0.94756,1.04504,0.81181,0.55946,0.48614,0.78898,0.66888,0.74442,0.78501,0.33349
10 to 14,1.2549,2.16556,8.90546,3.02733,0.56327,0.288,0.71063,0.84904,0.82151,0.61516,0.64585,0.52688,0.43356,0.61773,0.62809,0.48851
15 to 19,0.84185,0.86809,1.47135,7.39269,2.67599,0.85752,0.40172,0.62246,0.71503,0.85197,0.73839,0.68039,0.46888,0.36008,0.56895,0.44881
20 to 24,1.24193,0.50259,0.72074,1.91985,4.01326,2.04451,0.92498,0.55827,0.67204,0.63403,0.70696,0.60482,0.40215,0.35017,0.13544,0.13696
25 to 29,1.76394,1.12439,0.6395,1.01275,2.14697,2.92974,1.69421,1.16931,1.0277,0.80326,1.00539,0.94962,0.64981,0.46822,0.24516,0.10772
30 to 34,1.91085,1.40786,0.85193,0.70484,1.33202,1.95266,2.09238,1.45699,1.37412,0.9687,1.01273,1.06659,0.7381,0.58791,0.18255,0.13072
35 to 39,1.64005,1.43509,1.10312,0.96944,1.03983,1.48561,1.72402,1.91374,1.50465,1.13344,0.99405,0.86984,0.78144,0.46174,0.33947,0.20642
40 to 44,1.1001,1.22229,1.22051,1.07663,0.94753,1.25303,1.39045,1.73874,1.84165,1.20068,1.38028,1.03843,0.76449,0.53337,0.33617,0.18404
45 to 49,0.75413,0.62382,0.78354,0.98052,1.05951,1.05247,1.07429,1.146,1.37526,1.17525,1.35988,0.87975,0.67831,0.32501,0.29287,0.19565
50 to 54,0.90428,0.48511,0.50686,0.54353,0.74682,1.00804,0.89776,0.90707,1.06893,0.9053,1.15469,0.98448,0.63967,0.39433,0.24368,0.24317
55 to 59,0.82784,0.53274,0.32598,0.27294,0.48606,0.5781,0.67902,0.53715,0.45642,0.50368,0.7569,0.73283,0.61254,0.32513,0.14677,0.11182
60 to 64,0.60765,0.51339,0.25843,0.19831,0.23304,0.30525,0.36552,0.3574,0.32431,0.2345,0.3042,0.39318,0.29689,0.25643,0.2057,0.06477
65 to 69,0.47272,0.34536,0.25413,0.15145,0.12481,0.13843,0.17246,0.20046,0.15818,0.11137,0.09967,0.14138,0.16607,0.14781,0.15484,0.09876
70 to 74,0.31548,0.17922,0.19409,0.09135,0.12602,0.05956,0.07249,0.10443,0.08116,0.06301,0.05417,0.05165,0.07692,0.08391,0.1204,0.07612
75+,0.1579,0.13209,0.15919,0.06065,0.10195,0.0351,0.06474,0.04148,0.03751,0.05267,0.04323,0.03671,0.03,0.03699,0.08377,0.03474
