Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.58692,0.3878,0.04046,0.03504,0.06756,0.25015,0.43639,0.18749,0.08651,0.04841,0.07347,0,0.06326,0.0103,0,0.10826
5 to 9,0.67543,2.60532,0.48136,0.17043,0.03214,0.10335,0.29889,0.32839,0.28635,0.04318,0.14259,0.03045,0.06356,0.0541,0.0419,0.1234
10 to 14,0.29119,0.53872,3.43358,1.8558,0.1204,0.08106,0.07471,0.48427,0.70756,0.23437,0.16049,0.03008,0,0.05014,0.01537,0.02135
15 to 19,0.39952,0.34486,0.60674,4.48472,1.73051,0.21346,0.05888,0.52975,0.89407,0.84216,0.45206,0.1343,0.14255,0.04676,0.16099,0.01429
20 to 24,0.48975,0.12989,0.11523,0.9859,2.92545,1.08347,0.46494,0.30334,0.65525,0.50843,0.65014,0.28159,0.24521,0.07755,0.06984,0.02975
25 to 29,0.49134,0.26057,0.07774,0.24128,0.80128,1.57479,1.17273,0.38367,0.417,0.56912,0.74979,0.52011,0.47112,0.12676,0.16129,0.10354
30 to 34,0.8879,0.49514,0.18557,0.12625,0.46278,0.9789,1.97666,0.67597,0.40787,0.67144,0.56555,0.65917,0.46012,0.22853,0.27758,0.32523
35 to 39,0.69612,0.51556,0.48158,0.51036,0.51692,0.69266,1.42524,1.8729,0.98437,0.99249,0.64801,0.52769,0.63197,0.21734,0.55713,0.15976
40 to 44,0.40803,0.53579,0.80336,0.62823,0.50819,0.48642,1.40169,1.26039,1.51232,1.13947,1.09768,0.8681,0.56495,0.42946,0.22122,0.19914
45 to 49,0.2689,0.21814,0.28269,0.4812,0.68316,0.82862,0.50967,0.6505,1.18788,1.41097,1.45257,0.84405,0.41812,0.20116,0.37313,0.13527
50 to 54,0.27371,0.13295,0.19045,0.30157,0.38476,0.56053,0.7492,0.52481,0.55207,0.71341,1.57783,0.86969,0.49605,0.30904,0.18934,0.34667
55 to 59,0.16682,0.09839,0.06519,0.15097,0.25826,0.43353,0.28011,0.39965,0.202,0.3906,0.99458,1.15596,0.78247,0.27581,0.25841,0.1358
60 to 64,0.09912,0.14195,0.05717,0.05598,0.09635,0.28196,0.42904,0.18712,0.27279,0.22178,0.32897,0.59751,0.9649,0.49436,0.57281,0.16172
65 to 69,0.08198,0.11875,0.07992,0.04742,0.03201,0.06822,0.10507,0.14463,0.11231,0.10036,0.10296,0.18817,0.30436,0.91012,0.7143,0.18697
70 to 74,0.16174,0.04758,0.05594,0.03426,0.03861,0.01908,0.03827,0.06542,0.06999,0.1053,0.03091,0.08693,0.05806,0.26436,1.1005,0.16038
75+,0.07499,0.03452,0.0195,0.02052,0.03592,0.01813,0.00264,0.01584,0.04435,0.01978,0.04566,0.03584,0.02436,0.02573,0.20547,0.2899
