Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.38114,0.79187,0.39995,0.23798,0.36075,0.74151,0.70137,0.69519,0.51319,0.33867,0.52529,0.93035,1.05967,0.6543,0.34695,0.30532
5 to 9,0.92636,6.15742,2.1463,0.55013,0.29522,0.34196,0.73945,0.9799,0.85984,0.6151,0.53538,0.94329,0.97739,0.92522,0.89917,0.41443
10 to 14,0.50012,1.19842,8.17469,2.82066,0.38762,0.1956,0.53943,0.83663,1.08373,0.79189,0.73683,0.62389,0.62921,0.76381,0.73392,0.59203
15 to 19,0.34059,0.41069,1.10605,7.89667,2.37893,0.72547,0.33844,0.62132,0.94499,1.2721,1.00695,0.89991,0.70413,0.45744,0.71118,0.56336
20 to 24,0.55891,0.23958,0.46605,1.57613,4.43271,2.33764,1.13713,0.82598,1.10048,1.19372,1.30738,1.09314,0.8251,0.50631,0.2114,0.20097
25 to 29,0.87899,0.58539,0.40734,0.78288,2.2678,3.86704,2.02603,1.60466,1.49769,1.3127,1.71064,1.69449,1.29326,0.65102,0.40045,0.16958
30 to 34,1.03618,0.87298,0.60166,0.55693,1.48825,2.30368,2.88848,1.97791,1.94742,1.52848,1.5684,1.83962,1.47377,0.87745,0.34467,0.23366
35 to 39,0.89434,0.92832,0.92465,0.84139,1.29228,1.80888,2.13885,2.93866,2.18017,1.77361,1.49247,1.40473,1.53615,0.81954,0.62083,0.36318
40 to 44,0.55016,0.77468,1.10917,1.0525,1.15139,1.53346,1.67423,2.31402,2.92493,1.89357,1.99572,1.5567,1.37312,0.7929,0.62178,0.35901
45 to 49,0.34094,0.34739,0.61827,0.96619,1.32183,1.298,1.356,1.5583,1.99577,2.261,2.1363,1.36265,1.2051,0.44688,0.49137,0.36055
50 to 54,0.40418,0.24796,0.35657,0.49429,0.93544,1.25998,1.07349,1.18962,1.45624,1.47119,1.9841,1.61142,1.11147,0.48614,0.36312,0.37961
55 to 59,0.35909,0.26373,0.21388,0.22339,0.55215,0.70828,0.81033,0.70071,0.62367,0.76924,1.19724,1.50307,1.20028,0.49202,0.25919,0.19487
60 to 64,0.26733,0.24919,0.16608,0.15123,0.29306,0.40396,0.45962,0.48984,0.49205,0.41065,0.54475,0.79852,0.92766,0.47783,0.43096,0.13761
65 to 69,0.20358,0.17014,0.16787,0.11078,0.1042,0.12439,0.16346,0.2416,0.21649,0.17199,0.17197,0.28039,0.41993,0.47282,0.37584,0.20048
70 to 74,0.13669,0.08919,0.13022,0.06898,0.10534,0.05756,0.07568,0.13877,0.13835,0.13848,0.11714,0.13348,0.23866,0.20858,0.40555,0.17854
75+,0.07064,0.06764,0.10748,0.04706,0.08761,0.03567,0.06821,0.05471,0.06474,0.11992,0.0993,0.09069,0.09708,0.0965,0.18359,0.12379
