Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.8866,0.96655,0.27121,0.18235,0.27703,0.66646,1.02315,0.75373,0.47565,0.36683,0.65242,0.95163,1.12166,0.96208,0.45671,0.32854
5 to 9,0.94897,8.43944,2.34261,0.4229,0.23774,0.28964,1.04392,1.07689,0.80743,0.65442,0.6477,0.94053,1.01552,1.33423,1.17577,0.44655
10 to 14,0.41336,1.16277,11.04893,3.33261,0.30568,0.1687,0.73614,0.90474,1.0567,0.87321,0.90233,0.62376,0.65358,1.10374,0.97418,0.63443
15 to 19,0.28417,0.33871,0.87341,9.10314,2.1767,0.61307,0.40835,0.57783,0.88867,1.40832,1.22625,0.88242,0.71797,0.6644,0.96056,0.6149
20 to 24,0.40762,0.21109,0.32909,1.18089,3.38592,1.92088,1.17734,0.69965,0.89987,1.21778,1.52474,1.03364,0.72344,0.71385,0.29294,0.21816
25 to 29,0.66484,0.46712,0.27566,0.57135,1.68603,3.39206,2.23707,1.47526,1.30397,1.22957,1.80957,1.60774,1.1352,0.91209,0.56385,0.19229
30 to 34,0.82039,0.74967,0.41006,0.40173,1.08239,1.99061,3.27609,1.8451,1.69752,1.39435,1.48707,1.66906,1.31218,1.27326,0.48269,0.2679
35 to 39,0.67765,0.78999,0.63526,0.59272,0.92379,1.5373,2.2568,2.80095,1.90721,1.63651,1.35576,1.19986,1.30687,1.23629,0.86504,0.42053
40 to 44,0.39765,0.61922,0.75192,0.77152,0.83187,1.29334,1.67996,2.09133,2.59351,1.74406,1.78481,1.2665,1.07819,1.12755,0.87814,0.4172
45 to 49,0.25377,0.27848,0.43143,0.76092,1.05598,1.08456,1.32339,1.37827,1.69824,2.17704,1.95896,1.11991,0.86866,0.6133,0.67522,0.41601
50 to 54,0.29801,0.19422,0.23611,0.3648,0.69814,1.05352,1.08267,0.98603,1.1557,1.31341,1.89389,1.33942,0.81595,0.64,0.49468,0.43237
55 to 59,0.27366,0.21358,0.14334,0.15812,0.39981,0.57463,0.83908,0.60142,0.48389,0.64458,1.11263,1.35018,0.9369,0.69183,0.35974,0.22693
60 to 64,0.19918,0.20459,0.11277,0.10303,0.17472,0.28208,0.45828,0.44345,0.37488,0.34633,0.50946,0.67785,0.89929,0.66879,0.61637,0.1603
65 to 69,0.1505,0.13837,0.11209,0.08073,0.07902,0.11038,0.21265,0.25358,0.20379,0.18709,0.21621,0.2944,0.44434,0.75175,0.53384,0.23269
70 to 74,0.10001,0.0724,0.088,0.05086,0.08088,0.05142,0.10466,0.14784,0.13464,0.15796,0.15442,0.14396,0.26755,0.32471,0.59046,0.21005
75+,0.05145,0.05491,0.07251,0.0348,0.06664,0.03169,0.0952,0.05944,0.06381,0.13696,0.13427,0.09928,0.10831,0.15134,0.26545,0.15012
