Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,2.26772,1.6015,0.78397,0.4146,0.52949,1.00206,0.99853,0.95612,0.66098,0.41201,0.72143,1.05196,1.26806,0.81153,0.36583,0.28914
5 to 9,1.89019,5.85347,2.70836,0.86514,0.41949,0.50148,1.15348,1.39598,1.12718,0.73735,0.65015,0.98719,1.10702,1.11322,0.97571,0.3562
10 to 14,1.13029,2.16583,7.34384,2.74811,0.49511,0.26775,0.82539,1.15638,1.19208,0.83788,0.81733,0.5942,0.65977,0.83631,0.70623,0.5013
15 to 19,0.77268,0.9304,1.60334,6.75545,2.32938,0.74955,0.39425,0.74242,1.00267,1.18251,1.05172,0.87627,0.77311,0.53844,0.69407,0.48185
20 to 24,1.14753,0.52099,0.77372,1.80957,3.34506,1.77015,0.83441,0.51126,0.66698,0.79847,0.97998,0.77934,0.60943,0.51438,0.17886,0.15535
25 to 29,1.58388,1.17131,0.67364,0.91754,1.74407,2.41545,1.52972,1.01393,0.83401,0.74054,1.04679,1.09387,0.85665,0.58646,0.36456,0.13506
30 to 34,1.6324,1.41228,0.89669,0.60816,1.01394,1.55869,1.79698,1.3152,1.14926,0.79319,0.8534,1.02292,0.90161,0.73723,0.24862,0.14632
35 to 39,1.39374,1.4373,1.17182,0.88875,0.76127,1.13813,1.47719,1.69356,1.30407,0.96375,0.7694,0.74195,0.89797,0.66137,0.44645,0.25194
40 to 44,0.91961,1.19777,1.26609,0.96254,0.69279,0.89514,1.06638,1.40023,1.45367,0.95406,0.98008,0.74414,0.70533,0.57968,0.38709,0.20561
45 to 49,0.63628,0.61009,0.80904,0.88859,0.83149,0.81737,0.8501,0.94052,1.09621,0.99979,1.05802,0.70303,0.60191,0.31162,0.32016,0.2099
50 to 54,0.77195,0.47319,0.51759,0.48686,0.56755,0.77886,0.73344,0.69672,0.78054,0.7524,0.84417,0.79049,0.58478,0.36945,0.26102,0.22606
55 to 59,0.71483,0.52523,0.33458,0.24384,0.38414,0.46528,0.59015,0.47096,0.35136,0.40859,0.63615,0.59844,0.60725,0.36761,0.17484,0.1043
60 to 64,0.51805,0.50097,0.26382,0.17917,0.17724,0.24444,0.33146,0.36562,0.30275,0.21675,0.28136,0.36634,0.36453,0.29339,0.26852,0.06948
65 to 69,0.40134,0.33976,0.26267,0.14063,0.10141,0.11614,0.16349,0.21728,0.17462,0.11285,0.10823,0.15858,0.24245,0.18099,0.20326,0.09914
70 to 74,0.26484,0.17564,0.19976,0.08648,0.10573,0.05262,0.07463,0.11859,0.1017,0.07897,0.06848,0.06126,0.13063,0.11136,0.16805,0.08227
75+,0.13275,0.12864,0.16469,0.05741,0.08558,0.03123,0.06601,0.04713,0.04722,0.06766,0.05557,0.04159,0.05097,0.05041,0.10543,0.03937
