Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.91971,1.37382,0.89918,0.55103,0.70114,0.99461,0.92428,0.87695,0.77402,0.41951,0.732,0.98913,1.32972,0.78898,0.39467,0.40623
5 to 9,1.71422,8.0118,3.31725,1.0376,0.61478,0.56382,1.12035,1.10703,1.10109,0.67823,0.68174,1.06113,1.20019,1.01241,0.93355,0.47612
10 to 14,1.19743,2.0623,9.97874,3.35794,0.70261,0.36935,0.89803,0.86854,1.09111,0.66141,0.77889,0.6718,0.7672,0.86471,0.62747,0.76056
15 to 19,0.91504,0.95642,1.72983,8.13497,3.09003,0.97082,0.51494,0.76843,0.96394,0.88935,0.85456,0.85547,0.78834,0.48841,0.62554,0.72488
20 to 24,1.07244,0.50885,0.86835,2.06922,4.3641,2.133,1.08098,0.66837,0.84825,0.74107,0.79752,0.69563,0.61039,0.45127,0.14208,0.1851
25 to 29,1.30618,1.01199,0.78273,1.09032,2.37278,2.75251,1.80506,1.24329,1.1369,0.87886,1.04271,1.02165,0.80506,0.58007,0.26547,0.11116
30 to 34,1.32122,1.10983,0.92762,0.74319,1.49581,1.93898,2.14881,1.56638,1.5297,1.0994,1.11932,1.19272,0.94783,0.65169,0.23174,0.13843
35 to 39,1.21557,1.14176,1.10076,1.01396,1.19734,1.51576,1.85869,2.07669,1.67116,1.30292,1.0929,1.03078,1.14469,0.58747,0.40601,0.26184
40 to 44,0.84988,1.00043,1.2452,1.02599,1.03976,1.24008,1.47373,1.84173,1.86795,1.27242,1.39563,1.14027,0.94398,0.6551,0.33381,0.24913
45 to 49,0.61169,0.55062,0.829,0.92262,1.12943,1.07167,1.19252,1.28859,1.487,1.29573,1.42799,1.02431,0.84772,0.42434,0.24835,0.25673
50 to 54,0.72266,0.44455,0.55656,0.50027,0.75899,0.95045,0.94902,0.9711,1.0985,0.94508,1.11371,1.03575,0.70222,0.4974,0.20672,0.33953
55 to 59,0.65831,0.49267,0.38226,0.2828,0.52994,0.57485,0.73905,0.61292,0.5095,0.58599,0.81389,0.82147,0.72808,0.36884,0.14058,0.13142
60 to 64,0.50049,0.48189,0.31202,0.2215,0.2765,0.32012,0.41692,0.43333,0.40126,0.28334,0.33301,0.44962,0.32114,0.30499,0.22833,0.07722
65 to 69,0.38724,0.32332,0.31321,0.17228,0.14837,0.15416,0.19441,0.2341,0.21129,0.14389,0.12611,0.16524,0.21,0.14804,0.13085,0.11503
70 to 74,0.24881,0.16596,0.22767,0.10284,0.1426,0.06046,0.08387,0.11835,0.0998,0.07195,0.06254,0.05901,0.09856,0.08198,0.11369,0.06498
75+,0.11969,0.11389,0.18369,0.06508,0.11206,0.03277,0.06631,0.04318,0.04212,0.05679,0.04955,0.0378,0.03173,0.0368,0.05408,0.02239
