Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.77744,1.27238,0.60495,0.32,0.42727,0.77842,0.77497,0.76985,0.52628,0.31072,0.44801,0.65885,0.67496,0.40878,0.23965,0.21586
5 to 9,1.335,6.75031,2.71071,0.69563,0.34731,0.37647,0.85218,1.07772,0.85903,0.55971,0.50978,0.68467,0.62928,0.58424,0.62818,0.29209
10 to 14,0.78859,1.87694,9.79557,3.24662,0.43852,0.21736,0.65599,0.93934,1.0132,0.68528,0.69502,0.45883,0.40197,0.48316,0.506,0.42354
15 to 19,0.54443,0.70667,1.45407,8.40701,2.44869,0.64777,0.32392,0.56401,0.82768,0.9662,0.80181,0.58761,0.44204,0.27781,0.4787,0.40054
20 to 24,0.87383,0.42572,0.66799,1.68808,3.6528,1.74581,0.79205,0.5151,0.62529,0.71886,0.79766,0.5563,0.35627,0.27725,0.13217,0.13483
25 to 29,1.26749,1.00809,0.58568,0.82863,1.7604,2.54144,1.44357,1.01368,0.73493,0.6417,0.88265,0.7811,0.50488,0.30068,0.25934,0.11216
30 to 34,1.38688,1.35054,0.8465,0.55547,1.03974,1.56509,1.86484,1.33246,1.0239,0.68467,0.71731,0.7365,0.57925,0.44397,0.21862,0.15059
35 to 39,1.17361,1.35459,1.15722,0.84788,0.78111,1.11946,1.41736,1.83417,1.1731,0.83822,0.64138,0.48077,0.56318,0.45026,0.39746,0.2475
40 to 44,0.76575,1.13777,1.29282,0.99011,0.70384,0.78924,0.9153,1.27671,1.31649,0.78867,0.72375,0.41464,0.39531,0.388,0.39554,0.23921
45 to 49,0.50569,0.5536,0.78718,0.91822,0.89748,0.74727,0.71167,0.82731,0.87281,0.90128,0.81391,0.40141,0.29676,0.18793,0.31711,0.2346
50 to 54,0.60767,0.41715,0.48703,0.48885,0.60608,0.74918,0.66879,0.61902,0.60768,0.66207,0.72987,0.5358,0.3136,0.1976,0.23365,0.25126
55 to 59,0.55838,0.45637,0.30167,0.22296,0.36827,0.38638,0.47495,0.37778,0.22461,0.26064,0.4411,0.44475,0.3397,0.22037,0.15654,0.12134
60 to 64,0.40919,0.43651,0.23869,0.16349,0.15772,0.19284,0.2833,0.36682,0.25278,0.1794,0.22676,0.30341,0.30325,0.21339,0.25452,0.08353
65 to 69,0.31015,0.2919,0.23674,0.12982,0.09564,0.09615,0.14485,0.22853,0.1733,0.10722,0.10363,0.14825,0.19837,0.19832,0.20907,0.1231
70 to 74,0.20503,0.15269,0.18325,0.08383,0.11064,0.05643,0.08107,0.14168,0.12343,0.10373,0.08098,0.07453,0.12116,0.10793,0.19531,0.10675
75+,0.10364,0.11212,0.14883,0.05652,0.09054,0.03373,0.07166,0.05598,0.05731,0.08915,0.06791,0.05055,0.04802,0.04926,0.10803,0.06258
