Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.1384,0.66609,0.26313,0.15721,0.2566,0.59065,0.65038,0.70032,0.48775,0.28206,0.48564,0.79246,1.03967,0.77856,0.39688,0.31429
5 to 9,0.68386,6.90859,2.00496,0.37931,0.20363,0.26303,0.75994,1.04117,0.80839,0.50397,0.49009,0.81338,0.9387,1.10937,1.05323,0.42278
10 to 14,0.38131,1.08185,9.54544,2.96718,0.27296,0.15665,0.60172,0.9839,1.14703,0.69298,0.67484,0.54271,0.61005,0.92115,0.9103,0.61179
15 to 19,0.25168,0.32758,0.86666,8.62453,2.05363,0.5069,0.29575,0.56745,1.04482,1.17676,0.91693,0.74367,0.67552,0.55385,0.86389,0.5871
20 to 24,0.4394,0.20107,0.32728,1.06219,3.27699,1.68974,0.88457,0.65125,0.94357,1.07083,1.25712,0.89292,0.67725,0.59358,0.2924,0.22671
25 to 29,0.77104,0.52532,0.29123,0.48566,1.49801,3.26876,1.81821,1.44163,1.29349,1.12361,1.62933,1.54932,1.10301,0.74739,0.57995,0.21013
30 to 34,0.81861,0.90823,0.52133,0.34436,0.90662,1.80815,2.87912,1.89949,1.78142,1.24101,1.35145,1.70018,1.3337,1.08343,0.4813,0.29515
35 to 39,0.65403,0.83389,0.76402,0.59513,0.75189,1.37106,1.89194,3.06578,2.0057,1.44988,1.216,1.18971,1.31501,1.18106,0.93262,0.42231
40 to 44,0.36603,0.56705,0.75333,0.80946,0.74788,1.13666,1.41781,2.07581,2.90722,1.55628,1.6055,1.24499,1.05503,1.01079,0.97266,0.42881
45 to 49,0.25025,0.27673,0.4325,0.72064,0.93653,1.00012,1.09108,1.33071,1.70452,2.12636,1.73266,1.04442,0.81364,0.53969,0.75307,0.47288
50 to 54,0.32736,0.20305,0.23816,0.33603,0.64409,1.01397,0.93487,0.99887,1.20933,1.22321,1.93142,1.33584,0.80091,0.55315,0.51275,0.47342
55 to 59,0.28218,0.24396,0.14871,0.14632,0.33994,0.54438,0.73648,0.64396,0.51916,0.58814,1.004,1.60527,0.98829,0.63686,0.3865,0.25821
60 to 64,0.21266,0.21603,0.11769,0.09812,0.1405,0.2431,0.37083,0.48451,0.41205,0.30083,0.42938,0.68121,1.07337,0.68332,0.65328,0.18812
65 to 69,0.14154,0.13965,0.11602,0.0765,0.0618,0.08475,0.1481,0.28052,0.23545,0.15769,0.17559,0.28304,0.50695,0.87427,0.57594,0.2665
70 to 74,0.09473,0.07458,0.09636,0.04856,0.07581,0.04918,0.08129,0.17409,0.17556,0.15391,0.13416,0.15156,0.31447,0.329,0.75503,0.24045
75+,0.05731,0.0635,0.08048,0.04114,0.07038,0.03975,0.07687,0.06907,0.08362,0.15397,0.14005,0.11687,0.13258,0.16719,0.27209,0.21311
