,mean,mean_min,mean_max,predicted,Andrews et al.,Andrews et al. max,Andrews et al. min,Ferdinands et al.,Ferdinands et al. max,Ferdinands et al. min,CDC,CDC max,CDC min
0,0.7372555169240276,0.6514236162655739,0.7974811948717399,0.8305952370337577,0.6315593785164865,0.6969395116915255,0.5577192009497685,0.8699991928546534,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
1,0.7373021826863716,0.6514881429923911,0.7975150298683489,0.8253158191016403,0.6318800586761205,0.697191474674095,0.558131504012155,0.8699990760016469,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
2,0.7374411510924542,0.6516805024404939,0.7976156716913492,0.8200920157663449,0.6328386078259055,0.6979446204346402,0.559363924347593,0.8699987097382644,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
3,0.7376693496009465,0.6519970499681261,0.7977805425005192,0.81492324117098,0.6344245106838281,0.6991906869658652,0.561402942307779,0.8699980458531019,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
4,0.737981704200323,0.6524317695109554,0.7980053846794803,0.8098089156302044,0.636620116595847,0.7009158058967371,0.5642258641946605,0.8699970003125713,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
5,0.7383712093382614,0.6529763604573212,0.7982843187131011,0.804748465565215,0.6393372927129777,0.7030371868935161,0.5677345610278123,0.8699954476697621,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
6,0.7388290249874906,0.6536203579872687,0.7986099235968842,0.7997413234394191,0.6425824671413151,0.7055681876620831,0.5719279835486956,0.8699932131034761,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
7,0.7393446026223229,0.6543512894608063,0.7989733434485625,0.7947869276947841,0.6463077490718884,0.7084694422796288,0.5767465058876895,0.8699900674237182,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
8,0.7399058267012003,0.6551548470991689,0.7993643994891432,0.7898847226888591,0.6504557613479287,0.7116936683028523,0.5821188245203445,0.8699856998576765,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
9,0.7404991914120412,0.6560151061234261,0.7997717409528815,0.7850341586324572,0.6549595947635146,0.7151855481623067,0.5879619922298776,0.8699797122265578,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
10,0.7411099891480987,0.6569147565628423,0.8001830005689949,0.780234691527997,0.6597430275878405,0.7188818176385806,0.5941817945425188,0.8699715996889755,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
11,0.741722528618482,0.6578353664242939,0.8005849780330563,0.7754857831084914,0.6647210615567676,0.7227116065940871,0.6006735290099292,0.8699607286136062,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
12,0.7423203606232707,0.6587576555043979,0.8009638277415206,0.7707869007771818,0.6698008055511498,0.7265970627935624,0.6073232204104668,0.8699463114703073,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
13,0.742886519050038,0.6596617850600001,0.801305260164312,0.7661375175478056,0.6748827156714511,0.7304542732536768,0.6140092745491732,0.8699273787013889,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
14,0.7434037708984198,0.6605276563240285,0.8015947509532892,0.7615371119854936,0.6798621777636389,0.7341944807967199,0.6206045430491377,0.8699027476258904,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
15,0.743854865604797,0.6613352054526068,0.801817749834275,0.7569851681482916,0.6846313977618719,0.737725577818929,0.6269787442628326,0.8698709885405119,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
16,0.7442228005422242,0.6620647168084537,0.801959902171887,0.7524811755292953,0.689081548102335,0.7409538457986679,0.6330011634777647,0.8698303883118086,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
17,0.7444910658542254,0.6626971075441779,0.8020072538369305,0.7480246289993974,0.6931051058726385,0.7437858983306613,0.638543540353309,0.8697789119054449,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
18,0.7446438850612581,0.6632142050766349,0.8019464518284923,0.7436150287506362,0.6966269958579171,0.7461533160067266,0.6435199245937029,0.8697141624688223,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
19,0.7446664408883756,0.663599004461789,0.8017649318745742,0.7392518802401412,0.6995125844364551,0.7479405844436008,0.6477681261452527,0.8696333407714806,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
20,0.7445450813836385,0.6638359000156236,0.8014510886544667,0.7349346941346703,0.7016754406950505,0.7490700554761308,0.6511879380933117,0.8695332050101119,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
21,0.7442675016912337,0.6639108859968337,0.8009944245493044,0.7306629862557287,0.7030396386602135,0.7494726778705554,0.6536922752422645,0.8694100321970858,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
22,0.7438228973097756,0.6638117218360391,0.8003856732588013,0.72643627752527,0.7035420748999995,0.7490902176310825,0.6552097061515127,0.8692595825663452,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
23,0.7432020853061431,0.6635280582553574,0.7996168952212085,0.7222540939119645,0.7031345161192657,0.7478773000924775,0.6556865999729042,0.8690770686396339,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
24,0.7423975907487517,0.6630515216521522,0.7986815425300997,0.7181159663780374,0.7017853137533061,0.7458032042738643,0.6550888295523766,0.868857130788261,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
25,0.7414036965595728,0.6623757552919822,0.7975744919357918,0.7140214308266654,0.6994807256473368,0.7428533381935754,0.6534029809279487,0.8685938212879287,0.9300000000000003,0.7500000000000001,0.6899999999999998,0.7500000000000001,0.6199999999999999
26,0.7402164560262279,0.661496417128989,0.7962920455218304,0.7099700280499271,0.6962257884734566,0.7390303237945862,0.6506370271349238,0.8682805989816578,0.9299683994444122,0.7499683994444121,0.6899454172221658,0.7499425444443854,0.6199511627777274
27,0.7388336683311306,0.660411135399876,0.7948318997200903,0.7059613036773027,0.6920446898659176,0.7343546232783986,0.6468204322458295,0.8679103367224628,0.9299245814524498,0.7499245814524497,0.6898697315996855,0.7498628753680902,0.6198834440628765
28,0.7372548216670247,0.6591194276855021,0.7931930875055805,0.7019948081247148,0.686980597761228,0.7288646464421248,0.6420036612596725,0.8674753437466655,0.9298644920206719,0.7498644920206717,0.689765940762978,0.7497536218557667,0.6197905785774015
29,0.735480992433339,0.6576225724180442,0.7913758824792038,0.6980700965441085,0.6810949173374742,0.7226162921825015,0.6362570842083893,0.8669674050148067,0.9297829969021194,0.7497829969021192,0.6896251764672964,0.7496054489129439,0.6196646315760022
30,0.7335147288664402,0.6559234635480655,0.7893816933569441,0.6941867287735594,0.6744659639875071,0.7156818971849126,0.6296692796746968,0.8663778393362207,0.9296736886456054,0.7496736886456052,0.6894363712969542,0.7494067066283729,0.619495700634117
31,0.7313599041460592,0.6540264338175668,0.7872129340053988,0.6903442692879096,0.6671870639203079,0.7081485906462066,0.6223447641331024,0.8656975777550131,0.9295286905789806,0.7495286905789804,0.6891859200909657,0.749143073779964,0.6192716127129693
32,0.7290215503862965,0.6519370596137347,0.7848728804493169,0.6865422871499237,0.6593641213699477,0.7001160844583266,0.6144011985755509,0.8649172632138048,0.9293384691987961,0.7493384691987961,0.6888573558888291,0.7487972167250835,0.6189776342163208
33,0.7265056794533021,0.649661954578087,0.7823655207132973,0.6827803559619566,0.6511127212316602,0.6916939615005505,0.6059661512891917,0.864027371927618,0.9290916696745377,0.7490916696745379,0.6884310658014736,0.7483484903173411,0.6185962167697397
34,0.7238190969085185,0.6472085593862411,0.779695403601065,0.6790580538181346,0.6425548657465784,0.682998557757758,0.5971735231467669,0.8630183562013436,0.9287749921942522,0.7487749921942524,0.687884077426435,0.7477727130804585,0.6181068061183894
35,0.7209692154853223,0.6445849350520869,0.7768674924908453,0.6753749632570362,0.6338154706909046,0.6741495637288356,0.5881597665585679,0.8618808076258729,0.9283731292923417,0.7483731292923419,0.6871899505958625,0.7470420532588031,0.6174857452699825
36,0.7179638829938491,0.6417995757716389,0.7738870385619474,0.6717306712148746,0.6250187674023239,0.6652664938547224,0.5790600483830729,0.8606056387139582,0.9278687856807356,0.7478687856807358,0.686318811630361,0.7461250648740646,0.6167063051429548
37,0.7148111967816928,0.6388612123725378,0.7707594449373396,0.6681247689791712,0.6162847692585096,0.656465186749747,0.5700045179467511,0.859184280118696,0.9272428020092778,0.747242802009278,0.685237567106934,0.7449869127441413,0.6157388758325201
38,0.7115193602296211,0.6357786643214932,0.7674901764086285,0.6645568521429186,0.607725963004807,0.6478545019378124,0.5611148419134737,0.8576088896538056,0.9264744020050386,0.7464744020050388,0.6839103307359754,0.7435898218273429,0.6145513485532414
39,0.7080965519492731,0.6325607093146541,0.7640846844261246,0.6610265205592251,0.599444375731129,0.6395333697368729,0.5525011571064065,0.8558725684495954,0.9255415782761802,0.7455415782761804,0.6822990897497655,0.7418937786839641,0.6131097118813693
40,0.7045508197186803,0.6292159824798208,0.760548358248824,0.6575333782964375,0.59148031040252,0.6315337475100171,0.5442164790763853,0.8539695787790624,0.9244216255682334,0.7444216255682337,0.6803646259814936,0.7398575010331515,0.6113788758781786
41,0.700890001443589,0.6257529067988421,0.756886503257913,0.6540770335937381,0.5839381544231673,0.6239613986816114,0.5363674628512048,0.8518955574234559,0.923091821503379,0.7430918215033792,0.6780676916876542,0.737439675460689,0.6093237241415855
42,0.6971216742466909,0.6221796549281682,0.7531043461420175,0.6506570988172068,0.5768702122109037,0.6168661430912669,0.5290117715023921,0.8496477179621897,0.9215302441542375,0.7415302441542376,0.6753704217209553,0.7346004439167954,0.6069103773292759
43,0.6932531315889008,0.6185041411977807,0.7492070653940557,0.6472731904163479,0.5703107927150122,0.6102799559396488,0.5221881376229556,0.8472250351099526,0.9197167038225262,0.7397167038225265,0.6722379429661813,0.7313030978591386,0.6041076331802677
44,0.6892913871695181,0.6147340412691323,0.7451998443806233,0.6439249288810747,0.5642761164376684,0.6042167871005059,0.5159163737659015,0.8446284042180351,0.9176337539971265,0.7376337539971268,0.6686401205404909,0.727515916358412,0.6008885289046499
45,0.6852432002598047,0.6108768330398922,0.7410879401866025,0.6406119386991463,0.5587361431970601,0.5986504505750565,0.5101611326592494,0.8418607693305614,0.9152677347579548,0.7352677347579549,0.6645533600364669,0.7232140631962813,0.597231953716839
46,0.681115128984267,0.6069398630771345,0.7368767733915833,0.637333848314054,0.5537101262220679,0.5935898478945763,0.5049546087316388,0.8389272137502117,0.9126097920982243,0.7326097920982246,0.6599623681696599,0.7183814401785898,0.5931242241518011
47,0.6769135951758369,0.6029304220556984,0.7325720212018254,0.6340902900833502,0.5491628091246874,0.5889976581564215,0.5002628051999962,0.8358350079183893,0.90965680998603,0.7296568099860302,0.6548617627031423,0.7130123817927818,0.5885605245238644
48,0.6726449632723753,0.5988558298999462,0.7281797154168845,0.6308809002374168,0.5450463178099149,0.5848235891179606,0.49603902430602914,0.8325936105328335,0.9064121895620807,0.726412189562081,0.6492574183345025,0.7071130719310557,0.5835461111413972
49,0.668315624809358,0.5947235208480769,0.7237063364843874,0.6277053188386688,0.5413021022632247,0.5810063075891049,0.4922259131643098,0.8292146201775401,0.9028864124693731,0.7228864124693734,0.6431674397198257,0.7007025681261329,0.5780971829072128
50,0.663932092423818,0.5905411342749708,0.7191589052209878,0.6245631897411853,0.5378630540064884,0.5774755604938947,0.48875767246742413,0.8257116762775365,0.899097333307134,0.7190973333071343,0.6366226666214133,0.6938133332856985,0.5722413332928435
