,mean,mean_min,mean_max,predicted
61,0.798005369819847,0.7779815535659772,0.8146311027929046,0.7623430615368042
62,0.7973641755053782,0.777342354444356,0.8139966780992657,0.7598189901976923
63,0.7967410877853589,0.7767256808355999,0.8133844533030518,0.7573032759047009
64,0.7961373971940074,0.7761333809281225,0.8127965128011645,0.7547958909881608
65,0.7955539512467369,0.7755668555304004,0.8122345162187061,0.7522968078700145
66,0.7949911186053708,0.7750270147678454,0.8116996639186621,0.7498059990635144
67,0.7944487601076066,0.7745142401872619,0.8111926691742906,0.7473234371729202
68,0.7939262067051917,0.7740283519929249,0.8107137367369143,0.7448490948931962
69,0.7934222441572001,0.7735685809405011,0.8102625473098263,0.7423829450097129
70,0.7929351041624735,0.7731335442737374,0.8098382472657155,0.7399249603979464
71,0.7924624614960188,0.7727212250141154,0.8094394428300675,0.7374751140231806
72,0.7920014366426885,0.7723289539126261,0.8090641979030027,0.7350333789402093
73,0.791548603399836,0.7719533934488909,0.8087100347104772,0.7325997282930408
74,0.791100000947996,0.771590523415884,0.8083739365626894,0.7301741353146015
75,0.7906511499614794,0.7712356278543078,0.8080523521495383,0.7277565733264423
76,0.7901970724429416,0.7708832833912005,0.8077412010133012,0.7253470157384443
77,0.7897323151092018,0.7705273493806086,0.8074358800972781,0.7229454360485278
78,0.789250976317988,0.7701609606244025,0.8071312715630752,0.7205518078423587
79,0.788746736703124,0.769776523849313,0.8068217523828296,0.71816610479306
80,0.7882128842215727,0.7693656895244115,0.8065012057030263,0.7157883006609209
81,0.7876423651685235,0.7689193977083849,0.8061630377631704,0.713418369293109
82,0.7870278224273214,0.7684278776391927,0.8058001983780824,0.7110562846233824
83,0.7863616440365462,0.7678806732455468,0.805405208486851,0.7087020206718024
84,0.7856360177782623,0.7672666815644369,0.8049701960498438,0.7063555515444487
85,0.7848429923602772,0.7665742062272726,0.8044869420255641,0.7040168514331345
86,0.7839745456358383,0.7657910279484673,0.803946938081462,0.7016858946151214
87,0.7830226601210127,0.7649044935565975,0.8033414574968364,0.6993626554528385
88,0.7819794058155619,0.763901624545759,0.8026616403971323,0.6970471083935983
89,0.7808370300166384,0.7627692453991102,0.8018985940186834,0.6947392279693176
90,0.7795880531635896,0.7614941307836857,0.8010435080095849,0.6924389887962359
91,0.7782253709068055,0.760063171286061,0.8000877849032897,0.6901463655746369
92,0.7767423586318705,0.7584635527527267,0.7990231834107517,0.6878613330885703
93,0.7751329782571683,0.756682947207959,0.797841973415287,0.6855838662055739
94,0.7733918843809885,0.7547097099010983,0.796537099606426,0.683313939876398
95,0.771514527032219,0.7525330765713065,0.7951023502062873,0.6810515291347292
96,0.7694972479756932,0.7501433541506392,0.793532526552752,0.678796609096916
97,0.7673373673133596,0.7475320974716932,0.7918236087249622,0.6765491549616951
98,0.7650332570276721,0.7446922641666004,0.7899729119681541,0.674309142009919
99,0.7625843981525398,0.7416183398949066,0.7879792284319964,0.6720765456042834
100,0.759991418443827,0.7383064263630145,0.7858429487081361,0.6698513411890568
101,0.7572561077639774,0.7347542853266049,0.783566157858243,0.6676335042898103
102,0.754381408895139,0.7309613329109199,0.7811527010724959,0.6654230105131481
103,0.7513713821460932,0.7269285801325723,0.7786082147871576,0.6632198355464398
104,0.7482311429059736,0.7226585174285173,0.7759401200029482,0.6610239551575521
105,0.7449667721999124,0.7181549432379462,0.7731575756550819,0.6588353451945834
106,0.7415852012881513,0.7134227391632055,0.7702713911510738,0.6566539815855971
107,0.7380940723835256,0.7084675968577551,0.7672938985635257,0.6544798403383579
108,0.7345015785996174,0.7032956961833928,0.7642387806070614,0.6523128975400665
109,0.7308162872358901,0.6979133716045137,0.7611208763502182,0.6501531293570983
110,0.727046951407615,0.692326745734927,0.7579559456891325,0.6480005120347395
111,0.7232023157881292,0.686541363785948,0.7547604118276949,0.6458550218969275
112,0.7192909228029155,0.6805618405978545,0.751551085552502,0.6437166353459891
113,0.7153209318446168,0.6743915557437012,0.748344891305831,0.6415853288623821
114,0.7112999352711864,0.668032339803365,0.7451585538608364,0.6394610790044354
115,0.707234812008436,0.6614842774105596,0.7420083266780528,0.6373438624080925
116,0.7031316018254431,0.6547455679108144,0.7389097206707873,0.6352336557866534
117,0.6989954114596947,0.6478124745867045,0.7358772532299147,0.6331304359305192
118,0.6948303559935259,0.6406793705263791,0.7329242230280957,0.6310341797069365
119,0.6906395422923727,0.6333388909834781,0.7300625205570516,0.6289448640597431
120,0.6864250892592733,0.625782185524848,0.7273024707631954,0.6268624660091142
121,0.6821881901294927,0.6179992728134467,0.724652716848898,0.6247869626513097
122,0.6779292133927056,0.6099794880786449,0.722120144714152,0.6227183311584228
123,0.6736478389375037,0.6017120106909839,0.7197098479809582,0.6206565487781281
124,0.6693432244637291,0.5931864550192122,0.7174251321460293,0.618601592833432
125,0.6650141958289786,0.5843935040516225,0.7152675551335759,0.6165534407224228
126,0.6606594538567272,0.5753255623161405,0.713237000422556,0.6145120699180228
127,0.6562777892957251,0.5659774026103895,0.7113317780448877,0.6124774579677394
128,0.6518682971311003,0.5563467800907567,0.7095487481234624,0.6104495824934195
129,0.6474305813384471,0.5464349874567139,0.7078834612585697,0.6084284211910023
130,0.6429649414563484,0.5362473263369316,0.7063303099819902,0.6064139518302746
131,0.6384725330241041,0.5257934725122775,0.7048826856694768,0.6044061522546259
132,0.6339554949642895,0.5150877162138552,0.7035331357123823,0.602405000380805
133,0.6294170383399851,0.5041490632717935,0.7022735163648315,0.600410474198677
134,0.6248614925207376,0.49300118817220956,0.7010951374626173,0.598422551770981
135,0.6202943065884482,0.4816722358738213,0.6999888961065224,0.5964412112330894
136,0.6157220056936206,0.47019447528011965,0.6989453973649482,0.5944664307927667
137,0.6111521039749644,0.4586038132790408,0.6979550610269303,0.5924981887299304
138,0.6065929774721777,0.44693918396845306,0.697008214376726,0.5905364633964119
139,0.6020537021176464,0.4352418328136654,0.6960951718191123,0.588581233215718
140,0.5975438632906572,0.4235545197903267,0.6952063029203644,0.5866324766827943
141,0.593073358273874,0.4119207116229222,0.6943320921883742,0.5846901723637883
142,0.5886521462836753,0.40038362540724953,0.6934631885406171,0.5827542988958134
143,0.5842900347222164,0.38898540282811284,0.692590454071564,0.5808248349867147
144,0.5799964566653533,0.3777662776297197,0.6917050102937894,0.5789017594148339
145,0.5757802616147641,0.36676380718955087,0.6907982856288295,0.5769850510287763
146,0.5716495270283113,0.356012193364829,0.6898620663945857,0.5750746887471785
147,0.5676113970918341,0.3455417138515879,0.6888885530313139,0.573170651558476
148,0.5636719538791646,0.335378280545725,0.6878704226807842,0.5712729185206723
149,0.5598361245585708,0.32554313605857266,0.6868008985189655,0.5693814687611087
150,0.5561076267147643,0.31605269387491375,0.6856738254811287,0.5674962814762344
151,0.5524889522444544,0.30691852191680025,0.6844837512515263,0.5656173359313782
152,0.5489813887248371,0.29814746375493506,0.683226010659848,0.5637446114605197
153,0.545585075718288,0.2897418866354429,0.6818968109737829,0.5618780874660627
154,0.5422990922220844,0.28170004107800783,0.6804933150382354,0.5600177434186084
155,0.539121570446599,0.27401651322579584,0.679013718818512,0.5581635588567296
156,0.5360498303423518,0.26668274851492507,0.6774573196819117,0.5563155133867455
157,0.5330805288139604,0.2596876236559278,0.6758245717162352,0.5544735866824976
158,0.5302098173607921,0.2530180434024036,0.6741171245422696,0.5526377584851261
159,0.5274335019593317,0.2466595390913268,0.6723378424281706,0.5508080086028468
160,0.5247471993277145,0.24059684739554918,0.6704908010449465,0.5489843169107299
161,0.5221464842549549,0.2348144500105879,0.668581259892643,0.5471666633504774
162,0.5196270233946981,0.22929705795043948,0.666615609246488,0.5453550279302031
163,0.5171846917695119,0.2240300275731337,0.6646012913842178,0.5435493907242132
164,0.5148156691582985,0.21899968214968354,0.6625466937916701,0.5417497318727862
165,0.5125165144985324,0.21419358874031807,0.6604610258003472,0.539956031581955
166,0.5102842173820349,0.20960071919538797,0.6583541689051151,0.5381682701232896
167,0.5081162266182858,0.20521153698889433,0.6562365112479366,0.5363864278336788
168,0.5060104566500927,0.20101800622355,0.6541187688536574,0.5346104851151156
169,0.5039652733076552,0.19701354221998651,0.6520118065253796,0.53284042243448
170,0.5019794609617584,0.1931928673706158,0.6499264312147685,0.5310762203233257
171,0.5000521735760967,0.18955185188295137,0.6478732109938607,0.5293178593776647
172,0.49818287246119747,0.1860873053128433,0.6458622925279056,0.5275653202577548
173,0.49637125370319923,0.1827967427555782,0.6439032301241044,0.5258185836878861
174,0.49461716619124574,0.17967813070787136,0.6420048262517597,0.5240776304561698
175,0.49292053284261916,0.1767296543123929,0.6401750078318217,0.5223424414143265
176,0.4912812610157642,0.1739494617828942,0.6384207053803543,0.520612997477475
177,0.4896991580540559,0.17133543683175875,0.6367477655982364,0.5188892796239236
178,0.488173850185871,0.1688849923873369,0.6351608898697589,0.5171712688949601
179,0.48670470682312894,0.16659489029526642,0.6336635990060385,0.5154589463946434
180,0.4852907719729486,0.16446108992165923,0.6322582236728932,0.5137522932895956
181,0.48393070414593603,0.16247862690765047,0.6309459191187593,0.512051290808795
182,0.4826227258217111,0.16064152183718314,0.6297267020996933,0.5103559202433696
183,0.48136458322687803,0.1589427173301626,0.6285995073121642,0.5086661629463918
184,0.4801535168997819,0.1573740411015697,0.6275622602089121,0.5069820003326719
185,0.4789862432646627,0.15592619185705436,0.6266119627990523,0.5053034138785556
186,0.4778589472179593,0.1545887445336241,0.6257447889226859,0.5036303851217186
187,0.47676728554231795,0.15335017133144446,0.6249561855364134,0.5019628956609646
188,0.47570640080863547,0.15219787519655073,0.624240976735814,0.5003009271560225
189,0.4746709453012279,0.15111823286923415,0.6235934675545974,0.4986444613273443
190,0.4736551144029214,0.15009664526361002,0.6230075449933464,0.4969934799559051
191,0.47265268880226813,0.14911759373701863,0.6224767742159544,0.49534796488300165
192,0.4716570848271832,0.14816470168447943,0.6219944883797502,0.4937078980100533
193,0.47066141216903695,0.14722080179132935,0.6215538711065416,0.49207326129840245
194,0.4696585382277675,0.1462680101338078,0.6211480311283263,0.4904440367691168
195,0.46864115828728614,0.14528780907215735,0.6207700691278241,0.4888202065027905
196,0.46760187068431924,0.1442611414779476,0.6204131372184417,0.4872017526393486
197,0.46653325613385244,0.14316851922822108,0.6200704918534545,0.4855886573778492
198,0.46542796032528044,0.14199014904479137,0.6197355412076397,0.48398090297628826
199,0.4642787788702343,0.14070607863056783,0.619401888229174,0.48237847175140464
200,0.463078743637655,0.13929636564274098,0.6190633706133216,0.4807813460784854
201,0.461821209474824,0.13774127134671776,0.618714098905399,0.4791895083911719
202,0.46049993534781924,0.13602146457873676,0.6183484933865637,0.4776029411812664
203,0.4591091812732308,0.1341183057051476,0.6179613225300576,0.4760216269985401
204,0.4576437806181958,0.1320140865928463,0.6175477402474988,0.4744455484505407
205,0.4560992177070405,0.12969232034088424,0.6171033248579587,0.4728746882024011
206,0.45447169993556613,0.12713804618904193,0.6166241188763468,0.4713090289766491
207,0.4527582232116213,0.12433814344924762,0.6161066691896816,0.46974855355301703
208,0.45095662954188703,0.12128164687401291,0.6155480668517677,0.46819324476825275
209,0.449065655621678,0.1179600546532711,0.6149459854234441,0.46664308551593
210,0.4470849713503495,0.11436761929779736,0.6142987165347416,0.46509805874626137
211,0.44501520729345506,0.11050161109507262,0.6136052011623849,0.46355814746591023
212,0.44285797024472934,0.10636254366948733,0.612865055013145,0.46202333473780355
213,0.44061584620556077,0.10195435148270679,0.6120785863889154,0.4604936036809463
214,0.4382923902947467,0.09728450989016425,0.6112468049870415,0.45896893747023493
215,0.4358921033234677,0.09236408962076509,0.6103714202587457,0.4574493193362732
216,0.4334203950147515,0.08720773923908098,0.6094548282041818,0.4559347325651872
217,0.4308835341071471,0.08183359122828754,0.6085000858148705,0.4544251604984414
218,0.42828858585191676,0.07626308972088275,0.6075108727689207,0.452920586532656
219,0.425643337683947,0.07052074050634735,0.6064914404239453,0.4514209941194239
220,0.4229562141106016,0.06463378664885226,0.6054465486164723,0.44992636676512854
221,0.4202361790854201,0.05863179702646195,0.6043814033470086,0.44843668803076286
222,0.41749263714922163,0.0525462367125955,0.6033015577141505,0.44695194153174844
223,0.41473532268563496,0.04640995359656109,0.6022128273831479,0.4454721109377552
224,0.41197418619478027,0.040256637474354255,0.6011211946129026,0.4439971799725216
225,0.4092192779919657,0.03412028038541858,0.6000327138803301,0.4425271324136759
226,0.40648063133629925,0.028034557939311117,0.5989534049892496,0.4410619520925577
227,0.40376814700207697,0.022032288326559346,0.5978891616308121,0.4396016228940401
228,0.40109148126221017,0.016144888712862262,0.5968456613552408,0.43814612875635217
229,0.39845993915886635,0.010401867220504991,0.5958282839777133,0.43669545367090273
230,0.39588237479467553,0.004830358731700584,0.5948420379635267,0.435249581682104
231,0.39336710019277377,-0.0005452656922907755,0.5938915104509201,0.4338084968871961
232,0.39092180405158744,-0.005703741182750991,0.5929808191347213,0.4323721834360725
233,0.38855348146782864,-0.01062717082541383,0.5921135860258953,0.43094062553110485
234,0.38626837542694376,-0.015301211976638562,0.591292928189623,0.4295138074269705
235,0.38407193057310296,-0.019715186735073945,0.5905214658278647,0.42809171343047786
236,0.3819687594800587,-0.023862118745944853,0.5898013475587658,0.42667432790039533
237,0.3799626213590661,-0.02773870086345739,0.5891342922492918,0.4252616352472778
238,0.37805641286954705,-0.03134520021948308,0.5885216462943814,0.4238536199332961
239,0.37625217045058273,-0.03468530886516169,0.5879644548177215,0.42245026647206607
240,0.37455108337408727,-0.03776594931077196,0.5874635449044086,0.4210515594284776
241,0.3729535165398483,-0.04059704495725622,0.5870196186689375,0.41965748341852577
242,0.3714590418934477,-0.04319126558433102,0.5866333537142252,0.4182680231091407
243,0.3700664772536695,-0.04556375775347461,0.5863055083466225,0.41688316321801966
244,0.36877393128807934,-0.047731869239575044,0.5860370287735962,0.41550288851345857
245,0.3675788533738897,-0.049714875481940736,0.5858291554189821,0.4141271838141848
246,0.3664780871241654,-0.0515337146182185,0.5856835254390882,0.4127560339891896
247,0.3654679264425478,-0.05321073601908861,0.5856022685058712,0.4113894239575624
248,0.3645441730909622,-0.05476946546963402,0.5855880929372046,0.4100273386883245
249,0.36370219490061584,-0.05623438833958791,0.5856443592978998,0.4086697632002638
250,0.36293698392630935,-0.057630750342021815,0.5857751386709811,0.4073166825617702
251,0.36224321402368603,-0.05898437388565458,0.5859852529126599,0.40596808189067113
252,0.36161529750905913,-0.06032148665808255,0.5862802943657576,0.404623946354068
253,0.3610474407379879,-0.06166855800229554,0.5866666227268843,0.4032842611681731
254,0.3605336985866623,-0.06305213791909567,0.5871513370559307,0.401949011598147
255,0.360068027949319,-0.06449869317972245,0.5877422212957799,0.40061818295793616
256,0.35964434044964944,-0.0660344350850355,0.5884476621472681,0.39929176061011185
257,0.3592565546290343,-0.06768513386088816,0.5892765387272509,0.39796972996570906
258,0.3588986478484134,-0.06947591551644224,0.5902380841286372,0.39665207648406586
259,0.35856470811529717,-0.07143103817783521,0.5913417197956321,0.39533878567266356
260,0.358248985950474,-0.07357364639160119,0.5925968645121877,0.39402984308696726
261,0.35794594627717913,-0.0759255036030205,0.5940127207545841,0.39272523433026707
262,0.35765032014636217,-0.0785067048734933,0.5955980421491665,0.39142494505351977
263,0.35735715592712775,-0.08133537381726445,0.5973608867641701,0.39012896095519095
264,0.3570618693847986,-0.08442734961382677,0.5993083619044149,0.3888372677810977
265,0.35676029187059144,-0.08779587168792233,0.601446366918884,0.3875498513242517
266,0.3564487156629103,-0.09145127114592518,0.6037793412218627,0.38626669742470343
267,0.3561239353467073,-0.09540067922385054,0.6063100252176992,0.3849877919693856
268,0.35578328400750725,-0.09964776375812288,0.6090392420618569,0.38371312089195897
269,0.3554246629620399,-0.1041925049715396,0.6119657081494289,0.38244267017265665
270,0.35504656375673305,-0.10903102162995831,0.6150858798708504,0.38117642583813066
271,0.35464808124406244,-0.11415545785029549,0.6183938435014423,0.3799143739612977
272,0.3542289166965176,-0.11955393953384769,0.6218812541007687,0.37865650066118633
273,0.3537893701361891,-0.12521060759443065,0.6255373280106943,0.3774027921027841
274,0.3533303213379628,-0.1311057329090385,0.6293488919954067,0.3761532344968853
275,0.3528531992953433,-0.13721591532530236,0.6333004903162643,0.37490781409993984
276,0.3523599403058735,-0.14351436622213554,0.6373745491464325,0.3736665172139013
277,0.3518529352210088,-0.14997126170146077,0.6415515843162035,0.3724293301860769
278,0.35133496679447096,-0.15655418976900712,0.6458104840029243,0.3711962394089767
279,0.3508091384339736,-0.16322864534945505,0.6501288152970303,0.36996723132016496
280,0.3502787959947099,-0.169958581997376,0.6544831716877262,0.3687422924021098
281,0.3497474445314848,-0.1767070019250257,0.6588495466979506,0.36752140918203524
282,0.34921866645142235,-0.18343654208720234,0.663203705952892,0.36630456823177293
283,0.34869602645059383,-0.190110143995463,0.6675216140504098,0.3650917561676142
284,0.34818299064634417,-0.19669163496322592,0.6717798043975306,0.36388295965016304
285,0.3476828452731062,-0.2031463083257481,0.6759557483236361,0.3626781653841897
286,0.34719862135217844,-0.209441468801091,0.6800281941023976,0.3614773601184836
287,0.34673302720432825,-0.2155468888590169,0.6839774733760262,0.3602805306457085
288,0.34628839037808584,-0.2214352333791881,0.687785754402409,0.35908766380225665
289,0.3458666102144502,-0.22708238764008326,0.6914372452820612,0.35789874646810427
290,0.34546912187792755,-0.2324676985704767,0.6949183393431818,0.35671376556666723
291,0.34509687227347635,-0.23757412511875775,0.6982176998244833,0.355532708064657
292,0.3447503078586376,-0.24238829662268904,0.7013262829704167,0.35435556097193766
293,0.34442937396889856,-0.2469004810087526,0.7042373005860404,0.3531823113413827
294,0.3441335249194362,-0.25110446739739267,0.7069461249136567,0.352012946268733
295,0.3438617438425424,-0.2549973701357342,0.7094501403254104,0.35084745289245417
296,0.34361257097860537,-0.25857936334113557,0.7117485477236373,0.34968581839359614
297,0.34338413896706144,-0.261853356659731,0.7138421286675164,0.3485280299956512
298,0.3431742135857497,-0.26482462409216573,0.715732977080616,0.34737407496441414
299,0.3429802383620628,-0.26750039840786344,0.7174242069353228,0.3462239406078416
300,0.34279938152286,-0.26988944387713476,0.7189196445680116,0.3450776142759131
301,0.34262858385470224,-0.2720016198358028,0.7202235142768036,0.3439350833604916
302,0.3424646062012854,-0.2738474470148251,0.7213401256253488,0.34279633529518455
303,0.342304075518826,-0.2754376876842701,0.7222735704609492,0.34166135755520627
304,0.3421435286293435,-0.27678294954958516,0.723027437095764,0.34053013765723983
305,0.3419794530427951,-0.277893322071785,0.7236045484371623,0.3394026631592996
306,0.34180832444891585,-0.27877805253108784,0.7240067301244517,0.33827892166059476
307,0.3416266406966869,-0.27944526777626716,0.7242346139644151,0.33715890080139277
308,0.34143095227515685,-0.27990174625234787,0.7242874811832876,0.33604258826288325
309,0.3412178894680633,-0.28015274359222214,0.7241631492150611,0.33492997176704287
310,0.34098418648969764,-0.2802018738626283,0.7238579049859817,0.33382103907649996
311,0.34072670299468394,-0.28005104741967624,0.7233664868543913,0.3327157779944001
312,0.34044244340577234,-0.27970046529321624,0.7226821165640267,0.33161417636427176
313,0.3401285745176714,-0.27914866905433267,0.7217965817324814,0.330516222069893
314,0.3397824418106969,-0.2783926442114846,0.7207003685126578,0.3294219030351577
315,0.3394015848641219,-0.2774279743095575,0.7193828431212165,0.32833120722394304
316,0.3389837521824125,-0.2762490420557685,0.7178324799177754,0.32724412263997726
317,0.33852691566062726,-0.27484927295578954,0.7160371326439738,0.3261606373267073
318,0.3380292848115405,-0.2732214161094191,0.7139843443047609,0.3250807393671677
319,0.33748932078341104,-0.27135785599391815,0.7116616900189656,0.32400441688384923
320,0.33690575008940143,-0.269250948271199,0.7090571460168588,0.3229316580385683
321,0.336277577879471,-0.2668933719183245,0.7061594768634172,0.32186245103233696
322,0.33560410050445405,-0.2642784893332501,0.7029586319893093,0.3207967841052329
323,0.33488491705602713,-0.2614007055488735,0.6994461417738009,0.31973464553627035
324,0.3341199395177737,-0.2582558173401742,0.6956155028021149,0.31867602364327074
325,0.33330940113311686,-0.2548413428723056,0.6914625415685661,0.3176209067827348
326,0.3324538625861136,-0.25115682264802613,0.6869857458627042,0.3165692833497139
327,0.3315542156008934,-0.2472040828986303,0.6821865533943965,0.3155211417776828
328,0.33061168359399673,-0.24298745324021132,0.6770695879061356,0.3144764705384123
329,0.32962781905959104,-0.23851393138966848,0.6716428340906049,0.3134352581418426
330,0.3286044974284895,-0.23379328899039817,0.6659177440635695,0.31239749313595655
331,0.3275439072156389,-0.22883811410848215,0.659909269902078,0.31136316410665404
332,0.3264485363544836,-0.22366378768388506,0.653635818792944,0.31033225967762645
333,0.3253211547072783,-0.2182883931016123,0.6471191295769967,0.3093047685102313
334,0.3241647928348054,-0.21273256001794788,0.6403840718377474,0.30828067930336756
335,0.32298271720376276,-0.2070192455619466,0.6334583710764079,0.30725998079335165
336,0.3217784021020884,-0.20117345795358788,0.6263722658412952,0.3062426617537934
337,0.3205554986185992,-0.1952219293588986,0.6191581048415646,0.30522871099547233
338,0.31931780112069896,-0.18919275985903727,0.6118499103378379,0.30421811736621485
339,0.31806921173008573,-0.18311499054475594,0.6044828567062993,0.3032108697507716
340,0.31681370334929815,-0.17701819171021982,0.5970927681988691,0.3022069570706952
341,0.3155552818300222,-0.17093202776583546,0.5897155892111138,0.30120636828421815
342,0.31429794789633747,-0.16488582263142626,0.58238685571486,0.30020909238613164
343,0.31304565790269057,-0.15890814625814106,0.5751411873836055,0.2992151184076644
344,0.3118022910999596,-0.15302638913349922,0.5680117848082822,0.29822443541636223
345,0.3105716116515192,-0.14726641062881268,0.5610299926813891,0.2972370325159675
346,0.30935723572613155,-0.1416522090143146,0.5542248998153307,0.29625289884629946
347,0.3081626011471626,-0.13620563855589377,0.5476229962293663,0.29527202358313465
348,0.3069909400364961,-0.1309461787435615,0.5412478934265395,0.2942943959380882
349,0.305845254816352,-0.12589075894070062,0.5351201118473139,0.29332000515849477
350,0.30472829785138816,-0.12105363995407052,0.5292569373180653,0.29234884052729027
351,0.30364255492941145,-0.11644635228067622,0.5236723461987995,0.29138089136289447
352,0.3025902326941625,-0.1120776891559975,0.5183769969567645,0.29041614701909296
353,0.30157325006028085,-0.10795375106656158,0.5133782841210849,0.2894545968849205
354,0.30059323356086654,-0.10407803714471651,0.5086804490643029,0.2884962303845439
355,0.29965151650393423,-0.10045157786788352,0.5042847408499598,0.2875410369771461
356,0.2987491417471632,-0.09707310275787982,0.5001896195045008,0.2865890061568098
357,0.29788686784197854,-0.09393923632370665,0.49639099352368504,0.2856401274524025
358,0.29706517824913714,-0.09104471530625828,0.4928824831995049,0.2846943904274608
359,0.2962842932892435,-0.08838262034713786,0.4896557014308744,0.28375178468007556
360,0.2955441844632658,-0.08594461548830067,0.48670054402622315,0.282812299842778
361,0.2948445907600834,-0.08372118937974495,0.4840054820764587,0.2818759255824254
362,0.2941850365600322,-0.08170189268972704,0.48155784972492166,0.2809426516000874
363,0.293564850744664,-0.07987556693483316,0.47934412153717154,0.2800124676309327
364,0.29298318663269357,-0.0782305607350271,0.4773501746283158,0.2790853634441163
