Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.83715,0.38313,0.12776,0.08071,0.11347,0.17281,0.15863,0.15535,0.12192,0.03258,0.04814,0.06846,0.05282,0.04456,0.01753,0.0212
5 to 9,0.36687,1.46095,0.68764,0.2572,0.14631,0.09095,0.11414,0.18538,0.16017,0.05423,0.09147,0.06167,0.05848,0.05965,0.03763,0.02184
10 to 14,0.19231,0.54847,2.49162,1.22595,0.22345,0.08387,0.1776,0.14304,0.25705,0.07236,0.10637,0.06796,0.05156,0.03882,0.05553,0.03304
15 to 19,0.14987,0.1605,0.41087,3.87875,1.51805,0.34591,0.14936,0.1117,0.17415,0.14555,0.16677,0.08507,0.08639,0.04311,0.1093,0.01925
20 to 24,0.26136,0.14023,0.28034,0.96868,2.53249,0.9969,0.40795,0.27449,0.32248,0.2064,0.3142,0.21978,0.18784,0.12982,0.10456,0.04347
25 to 29,0.42458,0.29603,0.25219,0.48194,1.06487,1.35321,0.63797,0.51248,0.41189,0.27253,0.42426,0.39408,0.30748,0.21568,0.16219,0.06174
30 to 34,0.52879,0.38949,0.31373,0.32893,0.68003,0.82922,0.86228,0.69119,0.61267,0.36019,0.33507,0.4401,0.34199,0.29424,0.18002,0.12634
35 to 39,0.46912,0.4473,0.38784,0.40715,0.467,0.57406,0.63648,0.8706,0.68445,0.41598,0.33602,0.37752,0.42378,0.27262,0.25906,0.10484
40 to 44,0.34775,0.41423,0.4903,0.45647,0.39759,0.42021,0.43848,0.66456,0.81272,0.43691,0.41627,0.40394,0.40007,0.28409,0.33207,0.10949
45 to 49,0.25765,0.20818,0.32581,0.42465,0.48501,0.39796,0.35044,0.44616,0.51771,0.46842,0.48641,0.29779,0.33889,0.23629,0.26181,0.14204
50 to 54,0.31824,0.17035,0.21874,0.19592,0.30101,0.34378,0.36325,0.31082,0.36303,0.37252,0.39049,0.44661,0.31342,0.26688,0.21882,0.10587
55 to 59,0.29035,0.1929,0.14864,0.10632,0.21785,0.20144,0.2865,0.2692,0.18662,0.18638,0.33813,0.45571,0.42452,0.31586,0.23885,0.11167
60 to 64,0.22146,0.20585,0.11985,0.08954,0.1007,0.09118,0.15066,0.26561,0.20309,0.15229,0.23606,0.33897,0.42415,0.34411,0.45156,0.1214
65 to 69,0.18707,0.1508,0.12171,0.08002,0.07597,0.06672,0.10797,0.18264,0.1418,0.09918,0.12827,0.1882,0.30763,0.29819,0.40478,0.16099
70 to 74,0.13199,0.08044,0.09719,0.05368,0.09358,0.04703,0.06123,0.12118,0.1215,0.09956,0.09522,0.11748,0.24301,0.17795,0.42022,0.15793
75+,0.06475,0.06194,0.08722,0.03717,0.07689,0.02472,0.05934,0.05001,0.05351,0.08018,0.06695,0.06654,0.10637,0.11075,0.15979,0.11176
