Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.78929,0.40797,0.13064,0.0546,0.06537,0.12565,0.19864,0.26087,0.20278,0.05434,0.06175,0.05723,0.0346,0.01806,0.0039,0.00417
5 to 9,0.3459,1.55566,0.70312,0.174,0.0843,0.06612,0.14293,0.31129,0.2664,0.09043,0.11734,0.05156,0.03831,0.02417,0.00838,0.0043
10 to 14,0.18132,0.58402,2.54769,0.82935,0.12874,0.06098,0.22241,0.2402,0.42754,0.12067,0.13645,0.05682,0.03377,0.01573,0.01236,0.0065
15 to 19,0.1413,0.17091,0.42011,2.62397,0.87462,0.2515,0.18704,0.18757,0.28965,0.24272,0.21393,0.07112,0.05659,0.01747,0.02433,0.00379
20 to 24,0.24642,0.14932,0.28665,0.65531,1.45909,0.72481,0.51086,0.46093,0.53636,0.34418,0.40306,0.18374,0.12305,0.05261,0.02327,0.00856
25 to 29,0.40031,0.31522,0.25787,0.32604,0.61352,0.98387,0.79891,0.86055,0.68507,0.45448,0.54425,0.32945,0.20142,0.0874,0.0361,0.01215
30 to 34,0.49856,0.41474,0.32079,0.22252,0.3918,0.6029,1.0798,1.16063,1.01902,0.60064,0.42983,0.36792,0.22403,0.11923,0.04007,0.02487
35 to 39,0.4423,0.4763,0.39657,0.27544,0.26906,0.41738,0.79704,1.46189,1.13839,0.69368,0.43105,0.3156,0.2776,0.11047,0.05766,0.02064
40 to 44,0.32787,0.44108,0.50133,0.3088,0.22907,0.30552,0.5491,1.11591,1.35173,0.72858,0.53399,0.33769,0.26207,0.11512,0.07391,0.02155
45 to 49,0.24292,0.22167,0.33314,0.28727,0.27943,0.28934,0.43884,0.74918,0.86107,0.78114,0.62397,0.24895,0.222,0.09575,0.05827,0.02796
50 to 54,0.30005,0.1814,0.22366,0.13254,0.17343,0.24995,0.45489,0.52192,0.60381,0.6212,0.50093,0.37336,0.20531,0.10815,0.0487,0.02084
55 to 59,0.27375,0.20541,0.15199,0.07192,0.12551,0.14646,0.35878,0.45204,0.31039,0.31081,0.43375,0.38097,0.27809,0.12799,0.05316,0.02198
60 to 64,0.2088,0.21919,0.12255,0.06057,0.05802,0.06629,0.18867,0.446,0.33778,0.25395,0.30282,0.28337,0.27785,0.13944,0.1005,0.0239
65 to 69,0.17638,0.16057,0.12445,0.05414,0.04377,0.04851,0.13521,0.30668,0.23584,0.16539,0.16454,0.15734,0.20152,0.12084,0.09009,0.03169
70 to 74,0.12444,0.08566,0.09938,0.03632,0.05392,0.0342,0.07668,0.20348,0.20208,0.16603,0.12215,0.09821,0.15919,0.07211,0.09353,0.03109
75+,0.06105,0.06596,0.08918,0.02514,0.0443,0.01798,0.07431,0.08398,0.08899,0.13371,0.08589,0.05563,0.06968,0.04488,0.03556,0.022
