Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.96564,0.52026,0.16733,0.09123,0.10146,0.16455,0.17197,0.15334,0.11309,0.03153,0.04395,0.05853,0.0421,0.0337,0.01116,0.01495
5 to 9,0.42318,1.98385,0.90059,0.29073,0.13083,0.0866,0.12374,0.18298,0.14858,0.05247,0.08352,0.05273,0.04662,0.04511,0.02397,0.0154
10 to 14,0.22183,0.74477,3.26321,1.38572,0.1998,0.07986,0.19254,0.14119,0.23845,0.07002,0.09712,0.05811,0.0411,0.02936,0.03537,0.02329
15 to 19,0.17288,0.21795,0.5381,4.38426,1.35741,0.32937,0.16192,0.11025,0.16154,0.14084,0.15227,0.07273,0.06886,0.0326,0.06961,0.01357
20 to 24,0.30148,0.19042,0.36716,1.09493,2.26449,0.94924,0.44226,0.27094,0.29914,0.19971,0.28687,0.18791,0.14973,0.09818,0.06659,0.03065
25 to 29,0.48975,0.40198,0.33029,0.54476,0.95218,1.28851,0.69164,0.50585,0.38208,0.26371,0.38737,0.33693,0.24511,0.16312,0.10329,0.04353
30 to 34,0.60995,0.52889,0.41088,0.3718,0.60807,0.78958,0.93481,0.68224,0.56833,0.34853,0.30593,0.37627,0.27261,0.22253,0.11465,0.08907
35 to 39,0.54112,0.6074,0.50794,0.46022,0.41758,0.54661,0.69002,0.85933,0.6349,0.40251,0.3068,0.32277,0.33781,0.20618,0.16498,0.07391
40 to 44,0.40113,0.56249,0.64213,0.51597,0.35551,0.40012,0.47537,0.65595,0.75389,0.42277,0.38006,0.34536,0.31891,0.21485,0.21148,0.07719
45 to 49,0.2972,0.28269,0.4267,0.47999,0.43368,0.37893,0.37991,0.44038,0.48024,0.45326,0.44411,0.2546,0.27014,0.1787,0.16674,0.10014
50 to 54,0.36709,0.23133,0.28648,0.22145,0.26916,0.32734,0.39381,0.30679,0.33676,0.36046,0.35653,0.38184,0.24984,0.20183,0.13936,0.07464
55 to 59,0.33492,0.26195,0.19467,0.12017,0.1948,0.19181,0.3106,0.26572,0.17311,0.18035,0.30872,0.38962,0.3384,0.23887,0.15211,0.07872
60 to 64,0.25545,0.27952,0.15697,0.1012,0.09004,0.08682,0.16334,0.26217,0.18839,0.14736,0.21553,0.28981,0.3381,0.26024,0.28758,0.08559
65 to 69,0.21579,0.20477,0.1594,0.09045,0.06793,0.06353,0.11706,0.18027,0.13153,0.09597,0.11711,0.16091,0.24522,0.22552,0.25779,0.11349
70 to 74,0.15224,0.10923,0.12729,0.06068,0.08368,0.04478,0.06638,0.11961,0.11271,0.09634,0.08694,0.10045,0.19371,0.13458,0.26763,0.11134
75+,0.07469,0.08411,0.11422,0.04201,0.06875,0.02354,0.06433,0.04937,0.04963,0.07759,0.06113,0.05689,0.08479,0.08375,0.10177,0.07879
