Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.04927,0.47531,0.15317,0.09117,0.12473,0.19976,0.19116,0.16029,0.11175,0.03097,0.0396,0.04872,0.03345,0.02822,0.00887,0.01374
5 to 9,0.45983,1.81245,0.82441,0.29054,0.16084,0.10513,0.13755,0.19127,0.14681,0.05155,0.07525,0.04389,0.03704,0.03777,0.01904,0.01415
10 to 14,0.24104,0.68043,2.9872,1.38484,0.24564,0.09695,0.21404,0.14759,0.23561,0.06879,0.08751,0.04837,0.03265,0.02459,0.0281,0.02141
15 to 19,0.18785,0.19912,0.49259,4.38148,1.66877,0.39985,0.18,0.11525,0.15962,0.13836,0.1372,0.06055,0.05471,0.0273,0.05531,0.01247
20 to 24,0.32759,0.17397,0.3361,1.09423,2.78393,1.15235,0.49163,0.28321,0.29559,0.19621,0.25848,0.15642,0.11896,0.08221,0.05291,0.02816
25 to 29,0.53217,0.36725,0.30235,0.54441,1.17059,1.56422,0.76884,0.52876,0.37754,0.25908,0.34903,0.28048,0.19473,0.13658,0.08208,0.04
30 to 34,0.66277,0.4832,0.37613,0.37156,0.74755,0.95852,1.03916,0.71314,0.56158,0.34241,0.27565,0.31323,0.21659,0.18633,0.0911,0.08185
35 to 39,0.58798,0.55492,0.46498,0.45992,0.51336,0.66357,0.76704,0.89825,0.62736,0.39544,0.27644,0.26869,0.26838,0.17264,0.1311,0.06792
40 to 44,0.43587,0.51389,0.58782,0.51564,0.43706,0.48573,0.52843,0.68567,0.74494,0.41534,0.34245,0.28749,0.25337,0.1799,0.16804,0.07094
45 to 49,0.32293,0.25827,0.39061,0.47969,0.53316,0.46001,0.42232,0.46033,0.47453,0.4453,0.40015,0.21195,0.21462,0.14963,0.13249,0.09203
50 to 54,0.39888,0.21134,0.26225,0.22131,0.3309,0.39738,0.43777,0.32069,0.33276,0.35413,0.32125,0.31786,0.19849,0.169,0.11073,0.06859
55 to 59,0.36392,0.23931,0.17821,0.1201,0.23948,0.23285,0.34528,0.27776,0.17106,0.17718,0.27817,0.32434,0.26885,0.20002,0.12087,0.07234
60 to 64,0.27758,0.25537,0.14369,0.10114,0.1107,0.1054,0.18157,0.27404,0.18615,0.14477,0.1942,0.24125,0.26862,0.21791,0.22851,0.07865
65 to 69,0.23448,0.18708,0.14592,0.0904,0.08351,0.07713,0.13012,0.18844,0.12997,0.09429,0.10552,0.13395,0.19483,0.18883,0.20484,0.1043
70 to 74,0.16543,0.0998,0.11653,0.06064,0.10288,0.05437,0.07379,0.12502,0.11137,0.09465,0.07833,0.08362,0.1539,0.11268,0.21265,0.10232
75+,0.08116,0.07684,0.10456,0.04199,0.08452,0.02858,0.07151,0.0516,0.04904,0.07623,0.05508,0.04736,0.06736,0.07013,0.08086,0.0724
