Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.53335,0.28028,0.11235,0.07285,0.09254,0.16731,0.1511,0.15152,0.13633,0.03516,0.05394,0.08873,0.06797,0.06405,0.02162,0.02541
5 to 9,0.23373,1.06876,0.60468,0.23217,0.11933,0.08805,0.10873,0.18082,0.17911,0.05851,0.10249,0.07994,0.07525,0.08573,0.04641,0.02618
10 to 14,0.12252,0.40123,2.191,1.1066,0.18224,0.0812,0.16918,0.13952,0.28745,0.07807,0.11918,0.08809,0.06634,0.0558,0.06849,0.0396
15 to 19,0.09548,0.11742,0.3613,3.50117,1.23812,0.3349,0.14227,0.10895,0.19474,0.15704,0.18685,0.11027,0.11116,0.06196,0.13481,0.02307
20 to 24,0.16652,0.10258,0.24652,0.87438,2.06548,0.96517,0.3886,0.26773,0.36061,0.22269,0.35204,0.28488,0.2417,0.18659,0.12896,0.0521
25 to 29,0.2705,0.21656,0.22176,0.43503,0.8685,1.31015,0.60771,0.49985,0.46059,0.29405,0.47535,0.5108,0.39565,0.31001,0.20005,0.074
30 to 34,0.33689,0.28493,0.27588,0.29691,0.55463,0.80283,0.82138,0.67415,0.68512,0.38862,0.37542,0.57045,0.44006,0.42292,0.22204,0.15142
35 to 39,0.29888,0.32723,0.34105,0.36752,0.38088,0.55579,0.60629,0.84914,0.76537,0.44881,0.37649,0.48933,0.54529,0.39185,0.31952,0.12565
40 to 44,0.22155,0.30303,0.43115,0.41204,0.32427,0.40683,0.41768,0.64818,0.90881,0.4714,0.46639,0.52358,0.51478,0.40834,0.40957,0.13122
45 to 49,0.16415,0.15229,0.2865,0.38331,0.39557,0.38529,0.33381,0.43516,0.57892,0.5054,0.54499,0.38599,0.43606,0.33964,0.32293,0.17024
50 to 54,0.20275,0.12462,0.19235,0.17685,0.2455,0.33284,0.34602,0.30316,0.40596,0.40192,0.43752,0.57889,0.40329,0.3836,0.2699,0.12688
55 to 59,0.18498,0.14112,0.13071,0.09597,0.17768,0.19503,0.27291,0.26257,0.20868,0.2011,0.37885,0.59069,0.54625,0.454,0.2946,0.13383
60 to 64,0.14109,0.15059,0.10539,0.08082,0.08213,0.08828,0.14352,0.25906,0.2271,0.16431,0.26449,0.43936,0.54577,0.49461,0.55696,0.1455
65 to 69,0.11919,0.11032,0.10702,0.07223,0.06196,0.0646,0.10285,0.17814,0.15856,0.10701,0.14371,0.24395,0.39584,0.42861,0.49926,0.19294
70 to 74,0.08409,0.05885,0.08547,0.04846,0.07633,0.04554,0.05832,0.11819,0.13587,0.10742,0.10668,0.15228,0.31269,0.25577,0.51831,0.18927
75+,0.04125,0.04531,0.07669,0.03355,0.06271,0.02394,0.05652,0.04878,0.05983,0.08651,0.07502,0.08625,0.13687,0.15918,0.19709,0.13394
