Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.79774,0.40285,0.15395,0.11671,0.19165,0.25864,0.20125,0.14819,0.09935,0.02577,0.03126,0.03569,0.02263,0.01973,0.00684,0.0112
5 to 9,0.3496,1.53613,0.82856,0.37195,0.24713,0.13611,0.14481,0.17684,0.13052,0.04289,0.0594,0.03216,0.02506,0.02642,0.01469,0.01154
10 to 14,0.18326,0.57669,3.00223,1.77285,0.37742,0.12552,0.22533,0.13645,0.20947,0.05724,0.06908,0.03544,0.02209,0.01719,0.02167,0.01745
15 to 19,0.14282,0.16876,0.49507,5.60911,2.56408,0.5177,0.18949,0.10655,0.14191,0.11513,0.1083,0.04436,0.03701,0.01909,0.04266,0.01017
20 to 24,0.24906,0.14744,0.33779,1.40082,4.27753,1.49199,0.51757,0.26184,0.26279,0.16326,0.20404,0.11459,0.08048,0.05749,0.04081,0.02296
25 to 29,0.4046,0.31126,0.30387,0.69695,1.79863,2.02525,0.80942,0.48885,0.33565,0.21558,0.27552,0.20547,0.13175,0.09552,0.0633,0.03262
30 to 34,0.50389,0.40953,0.37802,0.47566,1.14862,1.24103,1.094,0.65932,0.49926,0.28491,0.2176,0.22947,0.14653,0.13031,0.07026,0.06674
35 to 39,0.44703,0.47032,0.46732,0.58879,0.78878,0.85915,0.80752,0.83046,0.55775,0.32904,0.21822,0.19684,0.18157,0.12074,0.1011,0.05538
40 to 44,0.33138,0.43555,0.59078,0.66011,0.67155,0.62889,0.55631,0.63392,0.66227,0.3456,0.27033,0.21061,0.17141,0.12582,0.1296,0.05784
45 to 49,0.24552,0.21889,0.39258,0.61409,0.8192,0.5956,0.44461,0.42558,0.42188,0.37053,0.31588,0.15527,0.1452,0.10465,0.10218,0.07504
50 to 54,0.30326,0.17912,0.26357,0.28332,0.50842,0.51451,0.46087,0.29649,0.29583,0.29466,0.25359,0.23286,0.13429,0.11819,0.0854,0.05593
55 to 59,0.27668,0.20283,0.1791,0.15375,0.36796,0.30148,0.3635,0.25679,0.15207,0.14743,0.21958,0.23761,0.18189,0.13988,0.09322,0.05899
60 to 64,0.21104,0.21644,0.14442,0.12948,0.17009,0.13646,0.19115,0.25336,0.16549,0.12046,0.1533,0.17674,0.18173,0.1524,0.17623,0.06413
65 to 69,0.17827,0.15856,0.14665,0.11572,0.12832,0.09986,0.13699,0.17422,0.11555,0.07845,0.0833,0.09813,0.13181,0.13206,0.15797,0.08504
70 to 74,0.12577,0.08458,0.11711,0.07763,0.15807,0.07039,0.07768,0.11559,0.09901,0.07875,0.06184,0.06126,0.10412,0.07881,0.164,0.08343
75+,0.0617,0.06513,0.10509,0.05375,0.12986,0.037,0.07529,0.04771,0.0436,0.06343,0.04348,0.03469,0.04557,0.04905,0.06236,0.05904
