Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.61923,0.26952,0.08664,0.05245,0.08271,0.16911,0.1753,0.16044,0.11138,0.03644,0.06171,0.09051,0.06757,0.06055,0.0246,0.04595
5 to 9,0.27137,1.02774,0.46633,0.16714,0.10665,0.089,0.12614,0.19146,0.14632,0.06064,0.11726,0.08154,0.07481,0.08105,0.05281,0.04733
10 to 14,0.14225,0.38583,1.68969,0.79666,0.16288,0.08207,0.19627,0.14773,0.23483,0.08092,0.13636,0.08985,0.06595,0.05276,0.07794,0.07161
15 to 19,0.11086,0.11291,0.27863,2.52052,1.10655,0.3385,0.16506,0.11536,0.15909,0.16276,0.21379,0.11247,0.1105,0.05858,0.1534,0.04172
20 to 24,0.19333,0.09865,0.19011,0.62948,1.84599,0.97554,0.45083,0.28348,0.2946,0.2308,0.40279,0.29057,0.24027,0.17641,0.14675,0.0942
25 to 29,0.31406,0.20825,0.17102,0.31318,0.77621,1.32421,0.70504,0.52927,0.37629,0.30476,0.54389,0.521,0.39332,0.29309,0.22763,0.13381
30 to 34,0.39114,0.27399,0.21276,0.21375,0.49569,0.81145,0.95292,0.71383,0.55971,0.40278,0.42955,0.58185,0.43747,0.39983,0.25266,0.2738
35 to 39,0.347,0.31466,0.26301,0.26458,0.3404,0.56175,0.70339,0.89911,0.62528,0.46516,0.43077,0.49911,0.54208,0.37046,0.36358,0.22721
40 to 44,0.25723,0.2914,0.3325,0.29663,0.28981,0.4112,0.48458,0.68632,0.74246,0.48857,0.53363,0.53404,0.51175,0.38604,0.46605,0.23728
45 to 49,0.19058,0.14645,0.22095,0.27595,0.35353,0.38943,0.38727,0.46077,0.47295,0.52382,0.62356,0.3937,0.43349,0.32109,0.36746,0.30782
50 to 54,0.2354,0.11984,0.14834,0.12731,0.21941,0.33641,0.40144,0.321,0.33165,0.41656,0.5006,0.59045,0.40091,0.36266,0.30711,0.22943
55 to 59,0.21477,0.1357,0.1008,0.06909,0.1588,0.19712,0.31662,0.27802,0.17049,0.20842,0.43346,0.60249,0.54303,0.42921,0.33522,0.24199
60 to 64,0.16381,0.14481,0.08128,0.05818,0.0734,0.08923,0.1665,0.2743,0.18553,0.17029,0.30262,0.44814,0.54256,0.4676,0.63376,0.26309
65 to 69,0.13838,0.10608,0.08254,0.052,0.05538,0.06529,0.11932,0.18862,0.12954,0.11091,0.16443,0.24882,0.39351,0.40521,0.56811,0.34887
70 to 74,0.09763,0.05659,0.06591,0.03488,0.06822,0.04602,0.06767,0.12514,0.111,0.11133,0.12207,0.15532,0.31085,0.24181,0.58978,0.34224
75+,0.0479,0.04357,0.05915,0.02415,0.05604,0.02419,0.06558,0.05165,0.04888,0.08967,0.08583,0.08797,0.13606,0.15049,0.22427,0.24219
