Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.50075,0.62652,0.17866,0.1083,0.16295,0.23674,0.21021,0.16051,0.10082,0.01934,0.01776,0.01825,0.01138,0.00699,0.00217,0.00201
5 to 9,0.65769,2.38902,0.9616,0.34514,0.21011,0.12459,0.15126,0.19154,0.13245,0.03218,0.03375,0.01644,0.0126,0.00935,0.00467,0.00207
10 to 14,0.34476,0.89688,3.48428,1.6451,0.32089,0.1149,0.23536,0.14779,0.21256,0.04294,0.03924,0.01812,0.01111,0.00609,0.00689,0.00313
15 to 19,0.26868,0.26246,0.57456,5.20491,2.18002,0.47387,0.19793,0.11541,0.14401,0.08638,0.06153,0.02268,0.01862,0.00676,0.01356,0.00182
20 to 24,0.46855,0.22931,0.39203,1.29988,3.63681,1.36568,0.54062,0.28361,0.26667,0.12249,0.11592,0.05858,0.04048,0.02036,0.01297,0.00411
25 to 29,0.76115,0.48408,0.35266,0.64672,1.52922,1.8538,0.84545,0.5295,0.3406,0.16174,0.15653,0.10504,0.06627,0.03383,0.02011,0.00584
30 to 34,0.94796,0.63691,0.43872,0.44139,0.97657,1.13598,1.1427,0.71415,0.50663,0.21376,0.12362,0.11731,0.0737,0.04615,0.02233,0.01196
35 to 39,0.84099,0.73145,0.54235,0.54636,0.67063,0.78642,0.84347,0.89952,0.56598,0.24687,0.12397,0.10063,0.09133,0.04276,0.03213,0.00992
40 to 44,0.62342,0.67737,0.68564,0.61254,0.57096,0.57565,0.58108,0.68663,0.67205,0.2593,0.15358,0.10767,0.08622,0.04456,0.04118,0.01036
45 to 49,0.46189,0.34042,0.45561,0.56984,0.6965,0.54518,0.4644,0.46098,0.42811,0.278,0.17946,0.07938,0.07304,0.03706,0.03247,0.01344
50 to 54,0.57051,0.27857,0.30588,0.2629,0.43227,0.47095,0.48139,0.32114,0.3002,0.22108,0.14407,0.11904,0.06755,0.04186,0.02714,0.01002
55 to 59,0.52051,0.31544,0.20786,0.14267,0.31285,0.27596,0.37968,0.27815,0.15432,0.11062,0.12475,0.12147,0.09149,0.04954,0.02962,0.01057
60 to 64,0.39701,0.33661,0.1676,0.12015,0.14461,0.12491,0.19966,0.27443,0.16794,0.09038,0.08709,0.09035,0.09141,0.05397,0.056,0.01149
65 to 69,0.33537,0.24659,0.1702,0.10738,0.1091,0.09141,0.14309,0.1887,0.11726,0.05886,0.04732,0.05017,0.0663,0.04677,0.0502,0.01524
70 to 74,0.23661,0.13154,0.13592,0.07204,0.13439,0.06443,0.08114,0.1252,0.10047,0.05909,0.03513,0.03132,0.05237,0.02791,0.05212,0.01495
75+,0.11608,0.10129,0.12196,0.04988,0.11041,0.03387,0.07864,0.05167,0.04425,0.04759,0.0247,0.01774,0.02292,0.01737,0.01982,0.01058
