Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.73212,0.69307,0.23127,0.14141,0.15509,0.18827,0.14871,0.1175,0.07056,0.01682,0.01713,0.01803,0.01106,0.00951,0.00283,0.00358
5 to 9,0.75909,2.6428,1.24476,0.45066,0.19998,0.09908,0.10701,0.14021,0.0927,0.02799,0.03254,0.01625,0.01224,0.01273,0.00607,0.00369
10 to 14,0.39791,0.99215,4.51029,2.14805,0.30541,0.09137,0.16651,0.10819,0.14876,0.03735,0.03784,0.0179,0.01079,0.00829,0.00896,0.00558
15 to 19,0.3101,0.29035,0.74375,6.79619,2.07487,0.37685,0.14003,0.08448,0.10078,0.07512,0.05933,0.02241,0.01808,0.0092,0.01764,0.00325
20 to 24,0.54078,0.25367,0.50747,1.69729,3.4614,1.08606,0.38246,0.20761,0.18663,0.10653,0.11178,0.0579,0.03932,0.02772,0.01687,0.00733
25 to 29,0.8785,0.5355,0.45651,0.84444,1.45546,1.47423,0.59811,0.38761,0.23838,0.14066,0.15094,0.10381,0.06436,0.04605,0.02617,0.01042
30 to 34,1.09411,0.70457,0.56791,0.57633,0.92947,0.90338,0.8084,0.52277,0.35458,0.1859,0.11921,0.11594,0.07158,0.06282,0.02905,0.02132
35 to 39,0.97064,0.80915,0.70206,0.7134,0.63829,0.6254,0.59671,0.65846,0.39611,0.2147,0.11954,0.09945,0.0887,0.05821,0.0418,0.01769
40 to 44,0.71953,0.74933,0.88753,0.79981,0.54342,0.45779,0.41109,0.50263,0.47035,0.2255,0.14809,0.10641,0.08374,0.06065,0.05358,0.01848
45 to 49,0.5331,0.37659,0.58978,0.74405,0.6629,0.43355,0.32854,0.33744,0.29962,0.24177,0.17305,0.07845,0.07093,0.05045,0.04225,0.02397
50 to 54,0.65846,0.30816,0.39596,0.34328,0.41142,0.37452,0.34056,0.23508,0.2101,0.19227,0.13892,0.11765,0.0656,0.05698,0.03531,0.01786
55 to 59,0.60076,0.34895,0.26907,0.18629,0.29776,0.21945,0.2686,0.20361,0.108,0.0962,0.12029,0.12005,0.08886,0.06744,0.03854,0.01884
60 to 64,0.45822,0.37237,0.21696,0.15688,0.13764,0.09934,0.14125,0.20089,0.11753,0.0786,0.08398,0.08929,0.08878,0.07347,0.07287,0.02048
65 to 69,0.38707,0.27279,0.22031,0.14021,0.10384,0.07269,0.10123,0.13813,0.08206,0.05119,0.04563,0.04958,0.06439,0.06367,0.06532,0.02716
70 to 74,0.27309,0.14552,0.17594,0.09406,0.12791,0.05124,0.0574,0.09165,0.07032,0.05139,0.03388,0.03095,0.05087,0.03799,0.06781,0.02665
75+,0.13398,0.11205,0.15788,0.06512,0.10509,0.02694,0.05563,0.03783,0.03097,0.04139,0.02382,0.01753,0.02226,0.02364,0.02578,0.01886
