Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.88028,0.34531,0.11527,0.06588,0.0919,0.16089,0.16446,0.16399,0.11901,0.03535,0.0488,0.08084,0.06295,0.05779,0.01773,0.02237
5 to 9,0.38577,1.31675,0.62039,0.20993,0.1185,0.08467,0.11834,0.19569,0.15634,0.05883,0.09273,0.07283,0.0697,0.07736,0.03806,0.02305
10 to 14,0.20222,0.49433,2.24792,1.00063,0.18098,0.07808,0.18413,0.151,0.25091,0.0785,0.10783,0.08026,0.06145,0.05036,0.05617,0.03487
15 to 19,0.15759,0.14466,0.37068,3.16588,1.2295,0.32204,0.15485,0.11791,0.16999,0.15789,0.16906,0.10046,0.10296,0.05591,0.11056,0.02032
20 to 24,0.27483,0.12639,0.25292,0.79065,2.05112,0.9281,0.42294,0.28976,0.31478,0.2239,0.31852,0.25953,0.22387,0.16838,0.10576,0.04587
25 to 29,0.44646,0.26681,0.22752,0.39337,0.86246,1.25983,0.66143,0.54097,0.40205,0.29565,0.4301,0.46535,0.36648,0.27976,0.16405,0.06515
30 to 34,0.55603,0.35104,0.28304,0.26847,0.55078,0.772,0.89398,0.72961,0.59804,0.39073,0.33968,0.51969,0.40761,0.38164,0.18209,0.13331
35 to 39,0.49329,0.40315,0.34991,0.33232,0.37823,0.53444,0.65988,0.919,0.6681,0.45125,0.34065,0.4458,0.50508,0.35361,0.26203,0.11063
40 to 44,0.36567,0.37334,0.44235,0.37258,0.32201,0.39121,0.4546,0.7015,0.7933,0.47396,0.422,0.47699,0.47682,0.36848,0.33588,0.11553
45 to 49,0.27092,0.18763,0.29394,0.3466,0.39282,0.3705,0.36332,0.47096,0.50534,0.50815,0.49311,0.35165,0.4039,0.30649,0.26483,0.14988
50 to 54,0.33464,0.15354,0.19734,0.15991,0.24379,0.32006,0.37661,0.3281,0.35436,0.40411,0.39587,0.52738,0.37355,0.34616,0.22134,0.11171
55 to 59,0.30531,0.17386,0.1341,0.08678,0.17644,0.18754,0.29704,0.28417,0.18216,0.20219,0.34278,0.53813,0.50597,0.40969,0.24159,0.11783
60 to 64,0.23287,0.18553,0.10813,0.07308,0.08156,0.08489,0.1562,0.28037,0.19824,0.1652,0.23931,0.40027,0.50553,0.44633,0.45675,0.1281
65 to 69,0.19671,0.13591,0.1098,0.06532,0.06153,0.06212,0.11194,0.19279,0.13841,0.10759,0.13003,0.22224,0.36665,0.38678,0.40943,0.16987
70 to 74,0.13879,0.0725,0.08769,0.04382,0.0758,0.04379,0.06348,0.12791,0.1186,0.108,0.09653,0.13873,0.28964,0.23081,0.42505,0.16664
75+,0.06809,0.05583,0.07869,0.03034,0.06227,0.02302,0.06152,0.05279,0.05223,0.08699,0.06788,0.07857,0.12677,0.14364,0.16163,0.11792
