Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.5464,0.62721,0.20038,0.12496,0.15145,0.22314,0.18873,0.13852,0.08203,0.01911,0.02008,0.02288,0.01321,0.00931,0.00284,0.00324
5 to 9,0.6777,2.39165,1.07846,0.39823,0.19529,0.11743,0.1358,0.1653,0.10777,0.0318,0.03816,0.02062,0.01462,0.01247,0.0061,0.00334
10 to 14,0.35525,0.89786,3.9077,1.89815,0.29825,0.1083,0.21131,0.12754,0.17295,0.04243,0.04438,0.02272,0.01289,0.00812,0.00901,0.00505
15 to 19,0.27685,0.26275,0.64438,6.00554,2.02623,0.44664,0.17771,0.0996,0.11717,0.08535,0.06958,0.02844,0.0216,0.00901,0.01772,0.00294
20 to 24,0.4828,0.22956,0.43967,1.49983,3.38026,1.28721,0.48538,0.24475,0.21697,0.12103,0.13109,0.07347,0.04696,0.02714,0.01696,0.00664
25 to 29,0.7843,0.48461,0.39552,0.7462,1.42134,1.74728,0.75907,0.45695,0.27713,0.15982,0.17701,0.13173,0.07688,0.04509,0.0263,0.00943
30 to 34,0.97679,0.63761,0.49203,0.50928,0.90768,1.0707,1.02595,0.61629,0.41222,0.21122,0.1398,0.14711,0.08551,0.06151,0.02919,0.0193
35 to 39,0.86657,0.73226,0.60826,0.6304,0.62333,0.74123,0.75729,0.77625,0.46051,0.24393,0.1402,0.12619,0.10595,0.05699,0.04201,0.01602
40 to 44,0.64238,0.67811,0.76896,0.70677,0.53068,0.54257,0.52171,0.59254,0.54681,0.25621,0.17368,0.13502,0.10003,0.05939,0.05385,0.01673
45 to 49,0.47594,0.3408,0.51098,0.65749,0.64736,0.51385,0.41695,0.39781,0.34833,0.27469,0.20294,0.09954,0.08473,0.0494,0.04246,0.0217
50 to 54,0.58786,0.27888,0.34306,0.30334,0.40178,0.44389,0.4322,0.27714,0.24426,0.21845,0.16292,0.14929,0.07836,0.05579,0.03549,0.01617
55 to 59,0.53634,0.31579,0.23312,0.16461,0.29078,0.2601,0.34089,0.24003,0.12556,0.1093,0.14107,0.15233,0.10614,0.06603,0.03873,0.01706
60 to 64,0.40909,0.33698,0.18797,0.13863,0.13441,0.11773,0.17926,0.23682,0.13664,0.0893,0.09849,0.11331,0.10605,0.07194,0.07323,0.01855
65 to 69,0.34557,0.24686,0.19088,0.1239,0.1014,0.08615,0.12847,0.16285,0.0954,0.05816,0.05352,0.06291,0.07692,0.06234,0.06564,0.02459
70 to 74,0.24381,0.13169,0.15243,0.08312,0.12491,0.06073,0.07285,0.10804,0.08175,0.05838,0.03973,0.03927,0.06076,0.0372,0.06815,0.02413
75+,0.11961,0.1014,0.13678,0.05755,0.10262,0.03192,0.0706,0.04459,0.036,0.04702,0.02793,0.02224,0.02659,0.02315,0.02591,0.01707
