Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.72865,0.37447,0.1218,0.06894,0.10087,0.19312,0.1941,0.16513,0.11991,0.03459,0.04949,0.06981,0.05217,0.04687,0.01589,0.02345
5 to 9,0.31932,1.42794,0.65555,0.21971,0.13007,0.10163,0.13967,0.19705,0.15754,0.05757,0.09403,0.06289,0.05776,0.06274,0.0341,0.02415
10 to 14,0.16739,0.53607,2.37535,1.04721,0.19864,0.09373,0.21732,0.15204,0.25283,0.07682,0.10935,0.06931,0.05092,0.04084,0.05032,0.03654
15 to 19,0.13045,0.15688,0.39169,3.31324,1.34951,0.38656,0.18276,0.11873,0.17128,0.15452,0.17144,0.08675,0.08533,0.04534,0.09905,0.02129
20 to 24,0.22749,0.13706,0.26726,0.82745,2.25132,1.11406,0.49918,0.29176,0.31718,0.21911,0.32299,0.22412,0.18553,0.13655,0.09476,0.04807
25 to 29,0.36956,0.28934,0.24042,0.41168,0.94664,1.51225,0.78065,0.54472,0.40512,0.28933,0.43613,0.40186,0.30371,0.22686,0.14698,0.06828
30 to 34,0.46026,0.38069,0.29909,0.28097,0.60453,0.92668,1.05512,0.73467,0.6026,0.38238,0.34445,0.44879,0.3378,0.30949,0.16315,0.13971
35 to 39,0.40832,0.4372,0.36974,0.34779,0.41515,0.64152,0.77882,0.92537,0.67319,0.44161,0.34543,0.38498,0.41858,0.28675,0.23477,0.11594
40 to 44,0.30268,0.40487,0.46742,0.38992,0.35345,0.46959,0.53655,0.70636,0.79935,0.46383,0.42791,0.41191,0.39516,0.29881,0.30093,0.12108
45 to 49,0.22426,0.20347,0.31061,0.36274,0.43116,0.44473,0.42881,0.47422,0.5092,0.49729,0.50002,0.30367,0.33473,0.24854,0.23727,0.15708
50 to 54,0.27699,0.16651,0.20853,0.16735,0.26759,0.38418,0.44449,0.33037,0.35707,0.39547,0.40142,0.45543,0.30958,0.28071,0.19831,0.11708
55 to 59,0.25272,0.18854,0.14171,0.09082,0.19366,0.22511,0.35058,0.28614,0.18355,0.19787,0.34759,0.46471,0.41931,0.33223,0.21645,0.12348
60 to 64,0.19276,0.2012,0.11426,0.07648,0.08952,0.1019,0.18436,0.28231,0.19975,0.16167,0.24267,0.34566,0.41895,0.36194,0.40922,0.13425
65 to 69,0.16283,0.14739,0.11603,0.06836,0.06754,0.07456,0.13212,0.19413,0.13947,0.10529,0.13186,0.19192,0.30386,0.31365,0.36683,0.17803
70 to 74,0.11488,0.07862,0.09266,0.04586,0.08319,0.05256,0.07492,0.1288,0.1195,0.1057,0.09788,0.1198,0.24003,0.18717,0.38082,0.17464
75+,0.05636,0.06054,0.08315,0.03175,0.06835,0.02763,0.07261,0.05316,0.05263,0.08513,0.06883,0.06785,0.10506,0.11649,0.14481,0.12358
