Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.50987,0.27366,0.104,0.05838,0.07698,0.12802,0.14976,0.17316,0.14097,0.04375,0.06367,0.08191,0.06462,0.05889,0.02639,0.04068
5 to 9,0.22345,1.0435,0.55976,0.18604,0.09926,0.06737,0.10776,0.20663,0.1852,0.07281,0.12098,0.0738,0.07155,0.07883,0.05665,0.04191
10 to 14,0.11713,0.39175,2.02826,0.88674,0.15159,0.06213,0.16768,0.15944,0.29722,0.09716,0.14068,0.08132,0.06308,0.05131,0.0836,0.0634
15 to 19,0.09128,0.11464,0.33446,2.80556,1.02985,0.25625,0.14101,0.1245,0.20136,0.19543,0.22056,0.10179,0.10569,0.05697,0.16455,0.03694
20 to 24,0.15919,0.10016,0.22821,0.70066,1.71804,0.73851,0.38515,0.30595,0.37287,0.27713,0.41554,0.26298,0.22981,0.17156,0.15741,0.08341
25 to 29,0.2586,0.21144,0.20529,0.3486,0.72241,1.00247,0.60232,0.57121,0.47625,0.36594,0.56111,0.47154,0.37619,0.28504,0.24417,0.11848
30 to 34,0.32206,0.2782,0.25538,0.23792,0.46134,0.6143,0.81409,0.7704,0.70841,0.48363,0.44315,0.5266,0.41842,0.38886,0.27101,0.24244
35 to 39,0.28572,0.31949,0.31571,0.2945,0.31681,0.42527,0.60091,0.97037,0.79139,0.55854,0.44441,0.45172,0.51847,0.36029,0.38999,0.20118
40 to 44,0.2118,0.29587,0.39912,0.33017,0.26972,0.31129,0.41398,0.74071,0.9397,0.58665,0.55053,0.48333,0.48947,0.37545,0.4999,0.21011
45 to 49,0.15692,0.14869,0.26522,0.30715,0.32903,0.29481,0.33085,0.49728,0.5986,0.62897,0.6433,0.35632,0.41461,0.31228,0.39415,0.27257
50 to 54,0.19383,0.12168,0.17806,0.14171,0.20421,0.25468,0.34295,0.34644,0.41976,0.50019,0.51645,0.53439,0.38346,0.3527,0.32942,0.20315
55 to 59,0.17684,0.13778,0.121,0.0769,0.14779,0.14923,0.27049,0.30006,0.21578,0.25026,0.44719,0.54528,0.51938,0.41743,0.35957,0.21428
60 to 64,0.13488,0.14703,0.09756,0.06476,0.06832,0.06755,0.14224,0.29604,0.23482,0.20448,0.31221,0.40559,0.51893,0.45477,0.6798,0.23296
65 to 69,0.11394,0.10771,0.09907,0.05788,0.05154,0.04943,0.10194,0.20357,0.16395,0.13317,0.16964,0.2252,0.37637,0.39409,0.60937,0.30892
70 to 74,0.08039,0.05746,0.07912,0.03883,0.06349,0.03484,0.05781,0.13506,0.14049,0.13368,0.12593,0.14057,0.29732,0.23517,0.63262,0.30305
75+,0.03944,0.04424,0.071,0.02688,0.05216,0.01832,0.05602,0.05574,0.06187,0.10767,0.08855,0.07962,0.13013,0.14636,0.24055,0.21445
