Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.97647,0.45969,0.13567,0.06581,0.09126,0.19788,0.23174,0.22429,0.17566,0.04255,0.04161,0.04351,0.02305,0.01697,0.00425,0.00611
5 to 9,0.42793,1.75289,0.73022,0.20971,0.11767,0.10414,0.16675,0.26764,0.23078,0.07081,0.07907,0.0392,0.02552,0.02272,0.00912,0.0063
10 to 14,0.22432,0.65807,2.64589,0.99957,0.17971,0.09604,0.25947,0.20652,0.37037,0.09448,0.09195,0.04319,0.0225,0.01479,0.01346,0.00953
15 to 19,0.17482,0.19258,0.43631,3.16254,1.22091,0.39609,0.2182,0.16126,0.25091,0.19005,0.14416,0.05407,0.0377,0.01642,0.02649,0.00555
20 to 24,0.30486,0.16825,0.2977,0.78981,2.03678,1.14152,0.59598,0.3963,0.46464,0.2695,0.2716,0.13968,0.08197,0.04945,0.02534,0.01254
25 to 29,0.49525,0.35518,0.2678,0.39295,0.85643,1.54952,0.93204,0.73988,0.59347,0.35586,0.36674,0.25046,0.13419,0.08215,0.03931,0.01781
30 to 34,0.61679,0.46732,0.33315,0.26819,0.54692,0.94952,1.25973,0.99789,0.88276,0.47031,0.28964,0.27971,0.14925,0.11208,0.04364,0.03643
35 to 39,0.54719,0.53669,0.41185,0.33197,0.37559,0.65734,0.92985,1.25691,0.98617,0.54316,0.29047,0.23993,0.18494,0.10384,0.06279,0.03023
40 to 44,0.40563,0.49701,0.52066,0.37219,0.31976,0.48117,0.64059,0.95944,1.17098,0.57049,0.35983,0.25672,0.17459,0.10821,0.08049,0.03157
45 to 49,0.30053,0.24978,0.34598,0.34624,0.39007,0.45569,0.51196,0.64413,0.74593,0.61164,0.42046,0.18926,0.14789,0.09,0.06346,0.04096
50 to 54,0.3712,0.2044,0.23228,0.15974,0.24209,0.39365,0.53069,0.44874,0.52307,0.48641,0.33755,0.28384,0.13678,0.10165,0.05304,0.03053
55 to 59,0.33867,0.23145,0.15785,0.08669,0.17521,0.23066,0.41856,0.38866,0.26889,0.24337,0.29228,0.28963,0.18526,0.12031,0.05789,0.0322
60 to 64,0.25832,0.24698,0.12727,0.073,0.08099,0.10441,0.22011,0.38346,0.29261,0.19885,0.20406,0.21543,0.1851,0.13107,0.10945,0.03501
65 to 69,0.21821,0.18093,0.12924,0.06525,0.0611,0.0764,0.15774,0.26368,0.20431,0.12951,0.11088,0.11961,0.13425,0.11358,0.09811,0.04642
70 to 74,0.15395,0.09652,0.10321,0.04377,0.07527,0.05385,0.08945,0.17494,0.17506,0.13,0.08231,0.07467,0.10605,0.06778,0.10186,0.04554
75+,0.07553,0.07432,0.09262,0.0303,0.06184,0.02831,0.08669,0.07221,0.07709,0.1047,0.05788,0.04229,0.04642,0.04218,0.03873,0.03223
