Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.07654,0.50214,0.15933,0.09839,0.13557,0.20145,0.13436,0.14031,0.10006,0.03062,0.04266,0.0544,0.03864,0.02942,0.00996,0.0111
5 to 9,0.47178,1.91473,0.85755,0.31355,0.17481,0.10602,0.09668,0.16743,0.13145,0.05095,0.08106,0.04901,0.04278,0.03938,0.02139,0.01143
10 to 14,0.24731,0.71882,3.10725,1.49452,0.26697,0.09777,0.15043,0.12919,0.21096,0.06799,0.09426,0.05401,0.03772,0.02563,0.03156,0.0173
15 to 19,0.19273,0.21036,0.51239,4.72848,1.8137,0.40323,0.12651,0.10088,0.14292,0.13676,0.14779,0.06761,0.0632,0.02846,0.06213,0.01008
20 to 24,0.3361,0.18378,0.34961,1.18089,3.0257,1.16208,0.34553,0.24791,0.26465,0.19393,0.27844,0.17466,0.13742,0.08571,0.05943,0.02276
25 to 29,0.546,0.38798,0.3145,0.58752,1.27226,1.57743,0.54037,0.46285,0.33803,0.25608,0.37598,0.31317,0.22495,0.14241,0.09219,0.03232
30 to 34,0.68,0.51047,0.39124,0.40099,0.81248,0.96662,0.73035,0.62425,0.50281,0.33843,0.29694,0.34974,0.2502,0.19427,0.10233,0.06614
35 to 39,0.60327,0.58624,0.48367,0.49635,0.55795,0.66917,0.5391,0.78629,0.56171,0.39085,0.29778,0.30001,0.31003,0.18,0.14725,0.05488
40 to 44,0.4472,0.54289,0.61144,0.55647,0.47502,0.48983,0.3714,0.6002,0.66698,0.41052,0.36889,0.321,0.29268,0.18757,0.18875,0.05732
45 to 49,0.33133,0.27284,0.40631,0.51768,0.57946,0.4639,0.29682,0.40295,0.42487,0.44014,0.43105,0.23665,0.24792,0.15601,0.14882,0.07436
50 to 54,0.40924,0.22327,0.27278,0.23884,0.35963,0.40074,0.30768,0.28072,0.29793,0.35002,0.34605,0.35492,0.22929,0.17621,0.12438,0.05542
55 to 59,0.37338,0.25282,0.18537,0.12961,0.26028,0.23482,0.24267,0.24313,0.15315,0.17513,0.29965,0.36215,0.31057,0.20855,0.13576,0.05845
60 to 64,0.28479,0.26979,0.14947,0.10915,0.12031,0.10629,0.12761,0.23988,0.16667,0.14309,0.2092,0.26937,0.3103,0.2272,0.25667,0.06355
65 to 69,0.24057,0.19764,0.15178,0.09755,0.09077,0.07778,0.09145,0.16495,0.11637,0.09319,0.11367,0.14956,0.22506,0.19688,0.23008,0.08427
70 to 74,0.16973,0.10543,0.12121,0.06544,0.11181,0.05482,0.05186,0.10944,0.09971,0.09355,0.08438,0.09336,0.17778,0.11749,0.23886,0.08267
75+,0.08327,0.08118,0.10877,0.04531,0.09186,0.02882,0.05026,0.04517,0.04391,0.07534,0.05933,0.05288,0.07781,0.07312,0.09083,0.0585
