Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.46632,0.65765,0.17944,0.09116,0.12102,0.18314,0.19601,0.15065,0.09432,0.02443,0.03228,0.04301,0.02835,0.01731,0.0041,0.00396
5 to 9,0.6426,2.50774,0.96577,0.2905,0.15605,0.09638,0.14104,0.17977,0.12392,0.04066,0.06133,0.03874,0.03139,0.02318,0.0088,0.00408
10 to 14,0.33685,0.94145,3.49939,1.38464,0.23833,0.08889,0.21945,0.13871,0.19887,0.05426,0.07132,0.0427,0.02767,0.01508,0.01299,0.00617
15 to 19,0.26251,0.27551,0.57705,4.38083,1.61912,0.36659,0.18455,0.10832,0.13473,0.10914,0.11181,0.05344,0.04637,0.01675,0.02556,0.0036
20 to 24,0.4578,0.2407,0.39373,1.09407,2.7011,1.05651,0.50408,0.26618,0.24949,0.15477,0.21066,0.13807,0.10082,0.05044,0.02445,0.00812
25 to 29,0.74369,0.50814,0.35419,0.54433,1.13577,1.43412,0.78831,0.49696,0.31866,0.20437,0.28445,0.24756,0.16504,0.0838,0.03793,0.01153
30 to 34,0.92621,0.66856,0.44062,0.3715,0.72531,0.8788,1.06547,0.67026,0.474,0.27009,0.22465,0.27647,0.18356,0.11432,0.0421,0.02359
35 to 39,0.82169,0.7678,0.54471,0.45986,0.49809,0.60838,0.78646,0.84423,0.52952,0.31193,0.22529,0.23716,0.22746,0.10593,0.06058,0.01958
40 to 44,0.60912,0.71103,0.68861,0.51556,0.42406,0.44533,0.54181,0.64443,0.62876,0.32762,0.27909,0.25376,0.21473,0.11038,0.07765,0.02045
45 to 49,0.45129,0.35734,0.45759,0.47962,0.5173,0.42175,0.43301,0.43264,0.40053,0.35126,0.32612,0.18707,0.18189,0.09181,0.06122,0.02653
50 to 54,0.55742,0.29242,0.30721,0.22128,0.32105,0.36433,0.44885,0.3014,0.28086,0.27934,0.26181,0.28056,0.16822,0.10369,0.05117,0.01977
55 to 59,0.50857,0.33112,0.20876,0.12008,0.23236,0.21348,0.35402,0.26105,0.14438,0.13976,0.2267,0.28628,0.22785,0.12272,0.05585,0.02085
60 to 64,0.38791,0.35334,0.16833,0.10113,0.1074,0.09663,0.18616,0.25756,0.15712,0.11419,0.15827,0.21294,0.22766,0.1337,0.10559,0.02267
65 to 69,0.32767,0.25885,0.17093,0.09038,0.08103,0.07071,0.13342,0.17711,0.1097,0.07437,0.086,0.11823,0.16512,0.11586,0.09465,0.03006
70 to 74,0.23118,0.13808,0.1365,0.06063,0.09982,0.04984,0.07566,0.11751,0.094,0.07466,0.06384,0.0738,0.13043,0.06914,0.09826,0.02949
75+,0.11342,0.10632,0.12249,0.04198,0.082,0.0262,0.07332,0.0485,0.0414,0.06013,0.04489,0.0418,0.05709,0.04303,0.03736,0.02087
