Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.56768,0.65782,0.20495,0.10117,0.11728,0.17308,0.14065,0.11583,0.08562,0.02537,0.03443,0.04263,0.02871,0.02198,0.00695,0.00989
5 to 9,0.68702,2.50838,1.10306,0.32241,0.15123,0.09109,0.1012,0.13822,0.11249,0.04222,0.06541,0.03841,0.03179,0.02942,0.01492,0.01019
10 to 14,0.36014,0.94169,3.99685,1.53676,0.23097,0.084,0.15748,0.10665,0.18053,0.05634,0.07607,0.04233,0.02803,0.01915,0.02202,0.01542
15 to 19,0.28066,0.27558,0.65908,4.86214,1.56912,0.34645,0.13243,0.08328,0.1223,0.11333,0.11926,0.05298,0.04696,0.02126,0.04333,0.00898
20 to 24,0.48944,0.24077,0.4497,1.21427,2.61768,0.99847,0.36171,0.20466,0.22648,0.1607,0.22469,0.13687,0.10211,0.06404,0.04145,0.02028
25 to 29,0.7951,0.50826,0.40454,0.60413,1.10069,1.35534,0.56567,0.38209,0.28927,0.2122,0.3034,0.24542,0.16715,0.1064,0.0643,0.02881
30 to 34,0.99024,0.66873,0.50326,0.41232,0.70291,0.83053,0.76456,0.51533,0.43028,0.28044,0.23962,0.27408,0.18591,0.14515,0.07137,0.05896
35 to 39,0.87849,0.768,0.62214,0.51038,0.48271,0.57496,0.56435,0.6491,0.48069,0.32388,0.2403,0.23511,0.23037,0.13448,0.10271,0.04892
40 to 44,0.65122,0.71121,0.7865,0.5722,0.41096,0.42087,0.38879,0.49548,0.57077,0.34018,0.29769,0.25156,0.21748,0.14014,0.13165,0.05109
45 to 49,0.48249,0.35743,0.52264,0.53231,0.50132,0.39858,0.31072,0.33264,0.36359,0.36472,0.34785,0.18545,0.18422,0.11656,0.1038,0.06628
50 to 54,0.59595,0.29249,0.35088,0.24559,0.31114,0.34432,0.32209,0.23174,0.25496,0.29004,0.27926,0.27813,0.17038,0.13165,0.08676,0.0494
55 to 59,0.54373,0.3312,0.23844,0.13327,0.22518,0.20176,0.25404,0.20071,0.13106,0.14512,0.24181,0.2838,0.23077,0.15581,0.0947,0.05211
60 to 64,0.41472,0.35343,0.19226,0.11224,0.10409,0.09132,0.13359,0.19803,0.14263,0.11857,0.16882,0.2111,0.23057,0.16975,0.17903,0.05665
65 to 69,0.35032,0.25891,0.19523,0.10031,0.07853,0.06683,0.09574,0.13617,0.09958,0.07722,0.09173,0.11721,0.16723,0.1471,0.16048,0.07512
70 to 74,0.24716,0.13812,0.15591,0.06729,0.09673,0.04711,0.05429,0.09035,0.08533,0.07752,0.06809,0.07316,0.1321,0.08778,0.16661,0.0737
75+,0.12126,0.10635,0.1399,0.04659,0.07947,0.02476,0.05261,0.03729,0.03758,0.06243,0.04788,0.04144,0.05782,0.05463,0.06335,0.05215
