Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.94579,0.46026,0.15331,0.09212,0.11934,0.18589,0.17294,0.15122,0.10461,0.03461,0.0453,0.06561,0.03866,0.0286,0.01003,0.01361
5 to 9,0.41449,1.75505,0.82516,0.29357,0.15389,0.09783,0.12444,0.18045,0.13742,0.0576,0.08607,0.05911,0.04281,0.03829,0.02153,0.01402
10 to 14,0.21727,0.65887,2.98989,1.39928,0.23502,0.09022,0.19362,0.13924,0.22055,0.07686,0.10009,0.06513,0.03774,0.02492,0.03178,0.02121
15 to 19,0.16932,0.19281,0.49303,4.42716,1.59665,0.37209,0.16283,0.10873,0.14942,0.15461,0.15692,0.08153,0.06323,0.02767,0.06255,0.01236
20 to 24,0.29528,0.16846,0.3364,1.10564,2.66361,1.07234,0.44475,0.26719,0.27668,0.21924,0.29565,0.21063,0.13749,0.08333,0.05984,0.0279
25 to 29,0.47969,0.35562,0.30262,0.55009,1.12,1.45562,0.69552,0.49885,0.3534,0.2895,0.39921,0.37767,0.22507,0.13845,0.09282,0.03964
30 to 34,0.59742,0.46789,0.37647,0.37543,0.71524,0.89197,0.94006,0.6728,0.52567,0.38261,0.31529,0.42177,0.25033,0.18887,0.10302,0.0811
35 to 39,0.53,0.53735,0.4654,0.46472,0.49118,0.6175,0.6939,0.84744,0.58725,0.44187,0.31618,0.3618,0.31019,0.17499,0.14825,0.0673
40 to 44,0.39289,0.49762,0.58835,0.52101,0.41817,0.45201,0.47804,0.64688,0.6973,0.46411,0.39169,0.38711,0.29283,0.18236,0.19003,0.07029
45 to 49,0.29109,0.25009,0.39097,0.48469,0.51012,0.42807,0.38205,0.43429,0.44419,0.49759,0.45769,0.28539,0.24805,0.15168,0.14983,0.09118
50 to 54,0.35954,0.20465,0.26248,0.22362,0.3166,0.36979,0.39602,0.30255,0.31148,0.39571,0.36744,0.42801,0.22941,0.17131,0.12523,0.06796
55 to 59,0.32803,0.23173,0.17837,0.12135,0.22913,0.21668,0.31235,0.26204,0.16012,0.19799,0.31816,0.43673,0.31073,0.20275,0.13669,0.07168
60 to 64,0.2502,0.24729,0.14382,0.10219,0.10591,0.09808,0.16425,0.25854,0.17425,0.16177,0.22213,0.32485,0.31046,0.22088,0.25842,0.07793
65 to 69,0.21135,0.18115,0.14605,0.09134,0.0799,0.07177,0.11771,0.17778,0.12166,0.10536,0.12069,0.18037,0.22517,0.19141,0.23165,0.10334
70 to 74,0.14912,0.09664,0.11663,0.06127,0.09843,0.05059,0.06675,0.11795,0.10425,0.10576,0.0896,0.11259,0.17787,0.11422,0.24048,0.10138
75+,0.07316,0.07441,0.10466,0.04242,0.08087,0.0266,0.06469,0.04868,0.04591,0.08518,0.063,0.06377,0.07786,0.07109,0.09144,0.07174
