Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.55915,0.74089,0.22618,0.1201,0.13411,0.18744,0.16845,0.13065,0.07462,0.01964,0.02072,0.02779,0.01614,0.01298,0.00302,0.00462
5 to 9,0.68328,2.82516,1.21737,0.38273,0.17292,0.09864,0.12121,0.15591,0.09803,0.03268,0.03937,0.02503,0.01787,0.01738,0.00649,0.00476
10 to 14,0.35818,1.06061,4.41103,1.82424,0.26409,0.09097,0.18861,0.1203,0.15733,0.04361,0.04578,0.02759,0.01576,0.01131,0.00957,0.0072
15 to 19,0.27913,0.31038,0.72738,5.77168,1.79417,0.37518,0.15861,0.09394,0.10658,0.08773,0.07178,0.03453,0.0264,0.01256,0.01884,0.0042
20 to 24,0.48678,0.27117,0.4963,1.44142,2.99313,1.08126,0.43322,0.23085,0.19737,0.1244,0.13524,0.08921,0.0574,0.03782,0.01802,0.00948
25 to 29,0.79077,0.57245,0.44646,0.71715,1.25856,1.46773,0.6775,0.43099,0.25209,0.16427,0.18261,0.15995,0.09397,0.06284,0.02796,0.01346
30 to 34,0.98485,0.75319,0.55541,0.48945,0.80373,0.89939,0.9157,0.58128,0.37498,0.2171,0.14422,0.17863,0.10452,0.08572,0.03103,0.02755
35 to 39,0.87371,0.86499,0.68661,0.60585,0.55194,0.62264,0.67591,0.73217,0.41891,0.25072,0.14463,0.15323,0.12951,0.07943,0.04465,0.02286
40 to 44,0.64768,0.80103,0.868,0.67924,0.4699,0.45577,0.46565,0.55889,0.49741,0.26334,0.17917,0.16396,0.12226,0.08277,0.05724,0.02387
45 to 49,0.47986,0.40257,0.5768,0.63189,0.57322,0.43164,0.37215,0.37521,0.31686,0.28234,0.20936,0.12087,0.10357,0.06884,0.04513,0.03097
50 to 54,0.59271,0.32943,0.38724,0.29153,0.35576,0.37287,0.38576,0.26139,0.22219,0.22453,0.16808,0.18128,0.09578,0.07775,0.03772,0.02309
55 to 59,0.54077,0.37303,0.26315,0.1582,0.25748,0.21849,0.30425,0.2264,0.11422,0.11234,0.14554,0.18497,0.12974,0.09202,0.04117,0.02435
60 to 64,0.41246,0.39807,0.21218,0.13323,0.11902,0.0989,0.16,0.22337,0.1243,0.09179,0.10161,0.13758,0.12962,0.10025,0.07783,0.02647
65 to 69,0.34842,0.29161,0.21547,0.11908,0.08979,0.07237,0.11466,0.1536,0.08679,0.05978,0.05521,0.07639,0.09401,0.08688,0.06977,0.0351
70 to 74,0.24582,0.15556,0.17207,0.07988,0.11061,0.05101,0.06502,0.10191,0.07436,0.06001,0.04098,0.04769,0.07427,0.05184,0.07243,0.03444
75+,0.1206,0.11978,0.1544,0.05531,0.09087,0.02682,0.06302,0.04206,0.03275,0.04833,0.02882,0.02701,0.03251,0.03226,0.02754,0.02437
