Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,1.16566,0.532,0.15802,0.08144,0.09979,0.15467,0.15542,0.14274,0.10814,0.03041,0.03786,0.05165,0.04183,0.04629,0.01829,0.02268
5 to 9,0.51084,2.0286,0.85047,0.25953,0.12867,0.0814,0.11183,0.17033,0.14206,0.05061,0.07194,0.04654,0.04631,0.06197,0.03926,0.02337
10 to 14,0.26778,0.76157,3.08162,1.23702,0.19651,0.07507,0.17402,0.13143,0.22799,0.06754,0.08365,0.05128,0.04083,0.04034,0.05793,0.03535
15 to 19,0.20868,0.22287,0.50816,3.91379,1.33502,0.30959,0.14634,0.10263,0.15446,0.13585,0.13115,0.06419,0.06842,0.04478,0.11403,0.0206
20 to 24,0.36393,0.19471,0.34672,0.97743,2.22715,0.89222,0.39971,0.25221,0.28603,0.19264,0.2471,0.16584,0.14876,0.13487,0.10908,0.04651
25 to 29,0.5912,0.41105,0.31191,0.4863,0.93648,1.21112,0.62509,0.47087,0.36533,0.25437,0.33366,0.29735,0.24352,0.22408,0.1692,0.06606
30 to 34,0.73629,0.54083,0.38802,0.3319,0.59804,0.74215,0.84486,0.63507,0.54342,0.33618,0.26351,0.33208,0.27085,0.30569,0.18781,0.13518
35 to 39,0.65321,0.6211,0.47968,0.41083,0.41069,0.51378,0.62362,0.79991,0.60708,0.38826,0.26426,0.28486,0.33562,0.28324,0.27025,0.11218
40 to 44,0.48422,0.57518,0.6064,0.4606,0.34965,0.37608,0.42963,0.6106,0.72085,0.40779,0.32737,0.30479,0.31684,0.29515,0.34642,0.11715
45 to 49,0.35876,0.28907,0.40296,0.42848,0.42653,0.35617,0.34336,0.40993,0.45919,0.43721,0.38254,0.2247,0.26839,0.24549,0.27313,0.15198
50 to 54,0.44312,0.23655,0.27053,0.19769,0.26472,0.30768,0.35592,0.28558,0.322,0.34769,0.3071,0.33699,0.24822,0.27727,0.22828,0.11328
55 to 59,0.40429,0.26785,0.18384,0.10728,0.19158,0.18029,0.28072,0.24735,0.16552,0.17396,0.26592,0.34386,0.33621,0.32815,0.24917,0.11948
60 to 64,0.30837,0.28583,0.14823,0.09034,0.08856,0.08161,0.14762,0.24404,0.18013,0.14214,0.18565,0.25577,0.33591,0.35751,0.47108,0.12989
65 to 69,0.26049,0.20939,0.15053,0.08075,0.06681,0.05972,0.10579,0.16781,0.12577,0.09257,0.10088,0.14201,0.24363,0.3098,0.42228,0.17225
70 to 74,0.18378,0.1117,0.12021,0.05417,0.0823,0.04209,0.05999,0.11134,0.10777,0.09293,0.07488,0.08865,0.19246,0.18487,0.43839,0.16897
75+,0.09016,0.08601,0.10787,0.0375,0.06761,0.02213,0.05814,0.04595,0.04746,0.07484,0.05266,0.05021,0.08424,0.11506,0.1667,0.11957
