Age_Band_i/Age_band_j,0 to 4,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75+
0 to 4,0.75107,0.28099,0.0958,0.04552,0.05188,0.15924,0.19437,0.15051,0.11264,0.03779,0.05065,0.09509,0.0746,0.07129,0.02208,0.05343
5 to 9,0.32915,1.07147,0.51564,0.14508,0.0669,0.0838,0.13986,0.17961,0.14798,0.0629,0.09624,0.08567,0.08259,0.09543,0.04739,0.05504
10 to 14,0.17254,0.40225,1.86838,0.69151,0.10217,0.07728,0.21762,0.13858,0.23749,0.08393,0.11191,0.09441,0.07281,0.06212,0.06993,0.08327
15 to 19,0.13446,0.11772,0.30809,2.18785,0.6941,0.31874,0.18301,0.10822,0.1609,0.16883,0.17546,0.11817,0.12201,0.06897,0.13764,0.04852
20 to 24,0.23449,0.10284,0.21022,0.54639,1.15793,0.9186,0.49987,0.26594,0.29794,0.2394,0.33057,0.3053,0.26528,0.2077,0.13167,0.10955
25 to 29,0.38093,0.21711,0.18911,0.27185,0.48689,1.24692,0.78174,0.4965,0.38055,0.31612,0.44637,0.54741,0.43426,0.34508,0.20424,0.15561
30 to 34,0.47442,0.28565,0.23525,0.18553,0.31093,0.76409,1.05659,0.66964,0.56606,0.41779,0.35253,0.61134,0.483,0.47076,0.2267,0.31841
35 to 39,0.42088,0.32806,0.29083,0.22966,0.21352,0.52897,0.77991,0.84346,0.63237,0.4825,0.35353,0.52441,0.5985,0.43618,0.32623,0.26422
40 to 44,0.312,0.3038,0.36766,0.25748,0.18179,0.3872,0.53729,0.64384,0.75088,0.50678,0.43796,0.5611,0.56502,0.45453,0.41817,0.27594
45 to 49,0.23116,0.15268,0.24431,0.23953,0.22176,0.3667,0.4294,0.43225,0.47832,0.54334,0.51175,0.41366,0.47861,0.37805,0.3297,0.35798
50 to 54,0.28552,0.12494,0.16402,0.11051,0.13763,0.31678,0.44511,0.30113,0.33541,0.43209,0.41084,0.62038,0.44265,0.42699,0.27556,0.26681
55 to 59,0.2605,0.14148,0.11146,0.05997,0.09961,0.18562,0.35107,0.26081,0.17242,0.21619,0.35574,0.63303,0.59955,0.50535,0.30078,0.28142
60 to 64,0.19869,0.15097,0.08987,0.0505,0.04604,0.08402,0.18461,0.25732,0.18763,0.17664,0.24836,0.47086,0.59903,0.55055,0.56865,0.30595
65 to 69,0.16784,0.1106,0.09126,0.04514,0.03474,0.06148,0.13231,0.17694,0.13101,0.11504,0.13495,0.26143,0.43447,0.47709,0.50974,0.40572
70 to 74,0.11842,0.059,0.07288,0.03028,0.04279,0.04334,0.07503,0.1174,0.11226,0.11548,0.10018,0.1632,0.34321,0.2847,0.52918,0.398
75+,0.0581,0.04543,0.0654,0.02096,0.03515,0.02278,0.07271,0.04845,0.04943,0.09301,0.07044,0.09243,0.15022,0.17719,0.20122,0.28164
